sgRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NUP54-15,3654.8622589325596,-1.2304953176005777,0.050031074424570394,-24.594621078061003,1.4421843359116426e-133,8.999604849422654e-133
PSMB3-6,1596.6729401506739,-2.0853165517173142,0.08598250376033506,-24.2528009829751,6.177217459377743e-130,3.7101912365387566e-129
PSMD1-9,4173.520159407214,-1.1251754430489802,0.07792331995767017,-14.439521361002107,2.9186187933345206e-47,9.98146854232909e-47
RPS8-6,1453.9272462243136,-2.225851536551817,0.11205275755957113,-19.864317353979235,8.287111086879449e-88,3.686997108560718e-87
RPL9-2,2487.6111952584306,-1.5220671746559038,0.07969738560471354,-19.098081613431045,2.619358581807585e-81,1.1138069013792429e-80
PSMC4-7,2651.4967523684495,-1.4596009334745264,0.06045928013102361,-24.141884096392968,9.086093464815442e-129,5.356893140912662e-128
COPA-10,3273.9914568181316,-1.2827863846853873,0.047320608943691785,-27.1084082246662,7.83730742267586e-162,6.123294661131303e-161
PSMD6-3,2559.0201606807054,-1.4833253918763705,0.05782909813368234,-25.650156058934165,4.211127249388997e-145,2.870137082739593e-144
RPS27-1,2073.671803480781,-1.6944560430459232,0.07505253806907913,-22.576931928488925,7.304681842152508e-113,3.835955874485552e-112
POLA1-1,1745.9757098405253,-1.9727162366494517,0.30566356963976266,-6.453880778054057,1.0902159010008133e-10,1.9994226734003467e-10
PSMD11-8,1497.9994366262033,-2.1208904424645025,0.08708901860238596,-24.353132880594853,5.370793698674233e-131,3.2874730856216163e-130
RPL34-4,974.2066182278737,-3.1168980940846165,0.12835348743233962,-24.28370398371654,2.9143213861803326e-130,1.772571425391962e-129
POLR2A-3,3060.1717501122707,-1.3157486796260351,0.07078934159373536,-18.586819004154645,4.108318548904113e-77,1.6872197117507915e-76
RPL27-1,1877.4173465373563,-1.7891625688783417,0.0741934587804839,-24.114828965878715,1.7473026865298235e-128,1.0238767571677806e-127
COPA-7,1766.4162957023523,-1.8590749081397113,0.09029532793645435,-20.58882724749659,3.456338592957898e-94,1.6202640916256292e-93
NUP133-3,2234.7916742574735,-1.5744000022061306,0.06166654006977012,-25.53086325947328,8.958083358186855e-144,6.020082592459837e-143
PSMA3-1,3644.524854321771,-1.154338842500389,0.049319897591414814,-23.40513461855457,3.78887443110123e-121,2.0806333304504466e-120
RPL11-3,1318.0155050785552,-2.200604912784104,0.12922072347281108,-17.029814209693125,4.936068805408672e-65,1.8749257399200526e-64
NUP54-8,3227.868912971568,-1.2252150742858132,0.06524781908720172,-18.77787014840068,1.145850336573353e-78,4.746388678650828e-78
PSMD11-3,1848.0081055924759,-1.7118595494298878,0.09750673193548476,-17.556321655437475,5.321378840455981e-69,2.0787988071862594e-68
NUP205-8,969.6140143007614,-2.875514227969476,0.14161430924985835,-20.30525194241522,1.1555003487725315e-91,5.287789691287632e-91
PSMD1-19,2742.5817428177056,-1.3305991882910826,0.08955989735426655,-14.857087017727517,6.258802163058874e-50,2.1713750464619417e-49
NUP98-5,2018.8445501590381,-1.5976140455973806,0.09172098898374927,-17.418194715284187,6.004185124869982e-68,2.317277873493997e-67
PSMD6-13,1221.395437419002,-2.256124311120485,0.1043270933117876,-21.62548806356491,1.034177706437593e-103,5.096639876341164e-103
PSMB2-16,983.3953424274673,-2.710439202681678,0.12103390975849064,-22.394048148077264,4.4982045330769405e-111,2.3116441477470265e-110
COPS4-8,2043.5081138442877,-1.5537602855462573,0.074816943325245,-20.7674921814399,8.519158684477468e-96,4.052926483060815e-95
COPS6-6,1733.261082687275,-1.6970497502402386,0.09265801932293102,-18.31519562624897,6.260154878824307e-75,2.5384003538186322e-74
PSMB2-20,823.8225376650944,-3.062024254046825,0.398241163749114,-7.688869290206912,1.4844101638765808e-14,3.1011264510552045e-14
PSMD6-17,1565.1230593318896,-1.8025573432800777,0.10976785051590532,-16.421541779383645,1.3411514200081626e-60,4.9005570898397115e-60
PSMB3-1,4357.703659373286,-0.9797798872653917,0.056012344899595584,-17.492213350854836,1.6425226363605178e-68,6.364775215897006e-68
PSMD6-9,2784.325004916351,-1.254857038544151,0.06592277546410526,-19.03525799254943,8.706272750237837e-81,3.6696175934116496e-80
RPL36-2,1763.4018964650663,-1.6564936740900218,0.08747696050250035,-18.936342376032535,5.72379636126277e-80,2.391551436162401e-79
POLR2A-4,1714.5638917739318,-1.6842168370938257,0.0864834662497429,-19.474437255211573,1.8090122202104572e-84,7.79578808799215e-84
PSMD11-6,1969.622458204165,-1.539394648081257,0.07786687074339962,-19.769571235938535,5.443661515843361e-87,2.367130641052249e-86
POLR2A-10,2859.4060388742337,-1.2276198847865694,0.06709115665890085,-18.297789841780936,8.617448126304759e-75,3.4795662392348204e-74
RPL36-7,2324.5988296432133,-1.348271813461284,0.10134832198017169,-13.303346193783723,2.213365227483969e-40,7.185959404094913e-40
RPS19-9,866.0153610713955,-2.705322589391124,0.153761077653111,-17.59432641005809,2.722737911162047e-69,1.0723570215683307e-68
PSMD1-8,1579.5482563252772,-1.664958269078189,0.10192174721317758,-16.335652739506067,5.504005562992596e-60,1.99598088529656e-59
COPS6-7,3206.979074552779,-1.092303820292871,0.05401403022593887,-20.22259430973399,6.193874355650644e-91,2.8076949319718247e-90
PSMB2-9,3343.1952124350646,-1.0558340422901171,0.04941545168852718,-21.366475590371884,2.7405585321376892e-101,1.330139772416323e-100
COPB1-4,1873.1383833074917,-1.471474341505511,0.08914225210755651,-16.507035740246632,3.265331437814912e-61,1.2022925332337666e-60
NUP93-8,3839.571441289507,-0.9664070950225601,0.06996108461309843,-13.81349503609075,2.1132462735879218e-43,7.07606156417419e-43
RPS8-2,1254.5674430135637,-1.8847400823358254,0.09386747555799392,-20.07873409966566,1.1324392285398891e-89,5.1092680686705796e-89
RPS7-1,2876.053226029575,-1.1112985358376268,0.08833375095858001,-12.580678662210534,2.6970285754197393e-36,8.387846152033557e-36
POLR2F-8,5655.0884042629405,-0.7693725102423484,0.04504540510785002,-17.07993320073995,2.093583809159146e-65,8.015673468533624e-65
PSMD6-6,2857.035609520948,-1.0956068354748656,0.05596098376437949,-19.57804816455435,2.3796549936603155e-85,1.030111913922326e-84
NUP93-11,945.2856558320043,-2.199172203279697,0.10493669497901695,-20.957132333159926,1.6153017417829836e-97,7.800527506801243e-97
PSMD7-10,1548.955555513488,-1.531964887650588,0.12094976653091472,-12.666125215372105,9.110458417632199e-37,2.8518405665617403e-36
PSMA3-2,1157.3121475840255,-1.8750186027348186,0.09384896501786946,-19.979107946238965,8.370619565543402e-89,3.758955795554771e-88
RPS3A-2,2120.824134081667,-1.2735688290006215,0.07204798738365495,-17.676674606035526,6.342870915441877e-70,2.508435781785862e-69
RPL18A-3,3387.5892926307843,-0.9748994061528881,0.06995236000334767,-13.936619237810316,3.79494944161986e-44,1.284136061055171e-43
PSMA3-10,2293.3740065006164,-1.2063458379149898,0.07341866832529138,-16.431050377679295,1.146556166476622e-60,4.20549799993906e-60
RPS3A-5,2104.950029895232,-1.2508021911235652,0.06748400226144229,-18.5347956435332,1.0819999502453188e-76,4.42468915823724e-76
RPS27-3,4388.266749767027,-0.8254456247273536,0.046149377004839925,-17.88638716923058,1.5055911919994503e-71,6.003622968927269e-71
COPS2-3,4867.6736327605995,-0.7715485749812323,0.07205700828022892,-10.707474448296388,9.388822325525438e-27,2.600189698798255e-26
COPB1-10,1180.996168446069,-1.7202963248055398,0.11126772331679309,-15.460874668097967,6.37272874091141e-54,2.2432938901157015e-53
RPL5-8,2927.3896497425053,-1.004113960626529,0.07347471532996394,-13.666115698675437,1.6180462577448875e-42,5.361870529975299e-42
PSMC2-12,3477.870755323459,-0.9089120395542387,0.0538674361980964,-16.873126023888222,7.094071190254234e-64,2.673491142680125e-63
COPS4-3,1973.3867905692953,-1.2302705102533014,0.07349511085847103,-16.73948778201619,6.756709320350381e-63,2.5364053347096548e-62
PSMD11-1,1489.1587724880515,-1.4016298555719213,0.10281219462023053,-13.632914468456645,2.5518206254368073e-42,8.42714646407138e-42
NUP93-9,1709.0271650138825,-1.2918024467149185,0.08753749474859311,-14.757132934006888,2.7680000438673674e-49,9.534222373320933e-49
COPS4-10,1892.2570186625119,-1.2136958321891016,0.07594439633408931,-15.981374410429115,1.7230452585265931e-57,6.155563172654483e-57
PSMD1-7,2748.8834444189683,-0.9752239345263057,0.053459899839912145,-18.24215790614374,2.388402983647854e-74,9.603578524207479e-74
PSMD11-4,1103.7154561889652,-1.6402759453733564,0.09658564973284674,-16.982605075498427,1.1047175467002834e-64,4.179659694405403e-64
PSMD6-16,1691.3100448624841,-1.2470086103130746,0.10000765600716138,-12.469131465532783,1.1001863720100113e-35,3.3996112652785234e-35
NUP133-5,1649.7839180666906,-1.2617622221945675,0.07568842436529183,-16.67047811835768,2.148689548524248e-62,8.034593992730748e-62
RPL3-10,795.2903940335952,-1.994163779129344,0.15567965633048422,-12.809405070216997,1.4524385692770518e-37,4.591425871958049e-37
COPS8-2,1627.433493889961,-1.2449171130745569,0.0934922806409594,-13.315720875988054,1.8755337560678268e-40,6.130571223065243e-40
RPS27-5,2782.32191713861,-0.9226428050958033,0.05371413274425216,-17.176909650366337,3.954227053622218e-66,1.5200048794123806e-65
RPS13-1,1109.8439108249393,-1.5226960335894313,0.1126876279622307,-13.512539585089062,1.3189191514329712e-41,4.325874759478107e-41
RPL30-5,1545.6337695592163,-1.2533158863613731,0.10771523441138948,-11.635456147035514,2.721314190859771e-31,8.071552275976049e-31
NUP93-6,814.365915976695,-1.8675594382671048,0.13767455842833262,-13.565029440346997,6.455374368711837e-42,2.1245256055931764e-41
COPS6-1,3060.2726068283714,-0.8467239773419362,0.09389899810769106,-9.017390966949868,1.9262196011681856e-19,4.627742591806565e-19
COPZ1-3,638.6337233303833,-2.211797074321777,0.1297166821645718,-17.050984016964495,3.4369805654524655e-65,1.3106898108729443e-64
COPS2-10,2818.850841302192,-0.8859665252065401,0.0636342547738403,-13.92279250154362,4.605522323762294e-44,1.5529498081177418e-43
RPL11-4,4608.343998849506,-0.6807413808060732,0.059468189692655805,-11.44715156664914,2.429996928237937e-30,7.141367119378157e-30
RPL3-2,3897.058316154895,-0.7414890667038729,0.04589939471140302,-16.154658931039474,1.0529936288623833e-58,3.789988304632024e-58
PSMD11-10,1930.9197508670507,-1.0664127732111672,0.06798202249044084,-15.68668795284987,1.8653775639088044e-55,6.639362366356893e-55
PSMC4-9,2320.4863295433483,-0.9523024012905649,0.06740218625248895,-14.128657455163768,2.5292014192036115e-45,8.61901618388181e-45
NUP98-8,3858.760565442434,-0.7303764217145526,0.049381972820872984,-14.790345139994772,1.6908454576259607e-49,5.84497296682931e-49
NUP205-10,2087.149230944525,-1.003747102447516,0.07859249558006264,-12.771538746024332,2.364336540193538e-37,7.449598082380295e-37
RPL36-9,3698.7538074114736,-0.7460680906604502,0.04882911318840159,-15.279165275474718,1.0528060023238679e-52,3.679078429939044e-52
RPS19-4,922.0598861768747,-1.5572195143954022,0.1781089761039092,-8.743071508574149,2.268569980561131e-18,5.215540074926428e-18
POLA1-2,2832.0961959164338,-0.8386226112718593,0.0595393289985112,-14.08518747822686,4.6841405464352925e-45,1.590621577782444e-44
POLA1-8,2484.159238158737,-0.8885215609402902,0.07436239573282645,-11.948533290033074,6.608115458052204e-33,1.9907206756075763e-32
COPS6-10,1898.5749652959757,-1.0132892007002228,0.08854977321458093,-11.443159749768515,2.544465489133037e-30,7.4549735824903907e-30
NUP54-4,1937.2369759109004,-0.9988321470342114,0.0763424875621117,-13.083568258390438,4.0879029817964836e-39,1.30949158850214e-38
POLR2A-8,1172.6743874610675,-1.298951873146558,0.12823354938434783,-10.129579032810486,4.0840387966512775e-24,1.0752770639950349e-23
RPL6-1,635.2163592689269,-1.8756104395495974,0.21081637481259094,-8.896891625315897,5.743253306048624e-19,1.352761379194296e-18
NUP54-20,2388.904929995883,-0.8686514437266695,0.06334865449254244,-13.712231943757057,8.577799589543904e-43,2.8622449324832262e-42
NUP205-9,4008.9103578503405,-0.6344664292018103,0.06910074489732745,-9.181759619878555,4.2410369149413917e-20,1.0397031824639483e-19
PSMB2-19,2635.3055342538396,-0.7838515908222459,0.06047430242055502,-12.961730180385135,2.0164736843865443e-38,6.437977444170993e-38
RPS13-3,2195.8374607991204,-0.8538478002704692,0.08288947935210034,-10.301039491917543,6.970396760869813e-25,1.8658917234528942e-24
PSMC1-7,3152.303760015802,-0.70014536389183335,0.06036272965376692,-11.598967904662029,4.170777798361667e-31,1.2332669120694038e-30
COPS8-9,3907.2587350551125,-0.6295881574456813,0.04532959375579203,-13.889119784252095,7.373588244895279e-44,2.477628777393134e-43
NUP205-4,6559.274475268018,-0.49001577613100067,0.036831998209312995,-13.304077974436366,2.1918025436443408e-40,7.1400754048888526e-40
POLR2F-10,4716.385301739504,-0.5651950889960472,0.0496530049057784,-11.38289797502814,5.088036252774503e-30,1.4727719394326196e-29
NUP133-8,1661.2540180992828,-0.925772127258973,0.08920872742423847,-10.377595936958024,3.1357198627243637e-25,8.440971395176788e-25
NUP98-3,2861.3178129543653,-0.6865710518670781,0.06026925260704383,-11.39172998118176,4.59769480893992e-30,1.3389044579973525e-29
PSMB3-7,2002.406601485644,-0.8212983806411858,0.07504092352092287,-10.944673147741735,7.047144176145102e-28,1.9744331059112078e-27
RPL27-8,3785.0072788869634,-0.5963581477038289,0.06376120502844018,-9.352993680684486,8.520133285236648e-21,2.104845266609876e-20
RPL5-4,3633.7541603927525,-0.6085948687596111,0.04793215623307495,-12.69700586387679,6.1435476093914155e-37,1.9293951805964544e-36
RPL18A-5,3257.9023528640246,-0.6410153071326871,0.050646301093607043,-12.656705293204539,1.0272059692838229e-36,3.205016027538162e-36
NUP98-13,2282.1816997067854,-0.7655794610236408,0.07622471433954722,-10.043717023501388,9.791347570335753e-24,2.5569252758403962e-23
PSMB3-5,3655.4117978051295,-0.5950463398042158,0.0649492287490628,-9.161715254591106,5.107886838789685e-20,1.245857678192103e-19
NUP98-16,3629.1598042578507,-0.5933514265673294,0.05771001971850933,-10.281601521910828,8.52982810008741e-25,2.2769902233844447e-24
COPS6-4,3468.92070381065,-0.6005947620570956,0.06005491466720145,-10.000759561233812,1.5123258488123497e-23,3.917372346923634e-23
PSMD6-11,1712.9282620807808,-0.8566308473688036,0.081841603809636,-10.466936221843007,1.2254516410140969e-25,3.3456222358367815e-25
NUP98-4,6929.099274789501,-0.4280342878280442,0.03249166658818751,-13.173663673615868,1.2441080906698907e-39,4.0120398494421644e-39
PSMC4-1,3120.0264117883253,-0.6217299791505275,0.0564626525677023,-11.011349110901829,3.3692030325483136e-28,9.495026728090703e-28
RPS7-6,2025.2776024258542,-0.7704064608590736,0.07303101946372714,-10.549030624469333,5.132386833666109e-26,1.4132446266914415e-25
PSMB2-17,462.3716897610477,-1.7647460177260579,0.14365036549260993,-12.285008894160072,1.0903303043244782e-34,3.326372769701027e-34
POLR2A-9,742.1962225424468,-1.3102060819429633,0.11576498307915183,-11.317809989633377,1.0711440032120517e-29,3.081944272714915e-29
PSMC4-8,1430.4372261469873,-0.9048943783439743,0.10796017252342952,-8.381742611124432,5.2149776941703333e-17,1.1389985372949296e-16
COPS2-5,360.6184969791119,-2.0639820619086406,0.1716551283446931,-12.02400465288779,2.6577149125874547e-33,8.031647896215547e-33
PSMC1-5,3771.362006405536,-0.5493821912756539,0.06338160092120632,-8.667849711758238,4.403574367885319e-18,1.0051864530968626e-17
RPL3-8,2271.510924530982,-0.668578199680079,0.06396762199588461,-10.451822012753457,1.4373691434653477e-25,3.8910190052681664e-25
RPS11-9,3053.71586014275,-0.5781291370844065,0.051179489411937305,-11.296109901197283,1.371602189781261e-29,3.9346558339695277e-29
PSMB2-22,5638.553110352167,-0.4267683650944672,0.0412162434879858,-10.354373154333357,3.997967801877107e-25,1.0731975021239944e-24
RPS24-10,8097.760039580908,-0.3593570696985882,0.028631244261406723,-12.551220841735509,3.9142807492897444e-36,1.2134270322798207e-35
PSMD11-7,1714.9158320206416,-0.7456482881187172,0.08636620507326406,-8.63356549574208,5.946857957605867e-18,1.3478609663347259e-17
COPZ1-5,1847.592384534364,-0.71328796671255,0.07524833649422152,-9.479119405746928,2.5643793967615935e-21,6.417626563249717e-21
PSMC4-10,2667.7501178743305,-0.5951282516096359,0.057309612217764365,-10.384440385816516,2.9187598057865827e-25,7.879011722923894e-25
PSMD6-15,1589.3247779430849,-0.7515309026010684,0.07487342985028972,-10.037351088413647,1.0444113413483512e-23,2.719998100367928e-23
PSMD1-13,2363.694578233301,-0.6171476052694774,0.07488015180624934,-8.241804942734793,1.696319535003577e-16,3.655074155018918e-16
COPA-3,3747.931851154303,-0.4885478870972561,0.06816036797741656,-7.167623966747446,7.63105587901541e-13,1.5027550614208624e-12
RPL3-6,3620.415274496037,-0.4982506351172933,0.05835733828751193,-8.537925987346059,1.366524008698296e-17,3.054022261300145e-17
RPS24-6,4612.327946778187,-0.44085434137462387,0.04208914822466031,-10.474299432753178,1.1337391462269274e-25,3.104055041379137e-25
COPS8-6,1796.254615909947,-0.6833741391922104,0.09286680778560596,-7.35864789031901,1.8578235622846815e-13,3.758670407064377e-13
RPS24-4,6515.381221247617,-0.3736120752898463,0.03656540173209384,-10.217639013710686,1.6531829906599118e-24,4.3886984917794896e-24
LYZL6-6,5313.166989633217,-0.4045317196018795,0.04223033076564125,-9.57917478427633,9.782339103481966e-22,2.4804295193789366e-21
PSMD1-21,1828.2600786593337,-0.6681449025010282,0.077739582748213,-8.594655114950266,8.351524561121453e-18,1.888427083114757e-17
COPS8-15,6467.886973341287,-0.3643350884403014,0.042603924196066095,-8.551679107389429,1.2131064823776568e-17,2.7174716306874783e-17
RPL3-7,3210.9827105829595,-0.4992486888524183,0.05248283074491406,-9.512609776689663,1.8593813792169435e-21,4.689935709783419e-21
NUP98-10,5857.291837290073,-0.3744355492113684,0.04744175316089276,-7.892531878860319,2.9611665581848226e-15,6.240528645648277e-15
COPZ1-14,2847.014187097217,-0.5243562129759272,0.055332789271871824,-9.476410278172644,2.6318125118691294e-21,6.569277464691515e-21
RPS24-8,4555.498646264943,-0.41479485003262123,0.06474939133546792,-6.40615828932755,1.492320332823077e-10,2.721290018677376e-10
RPL9-10,1005.2063338770784,-0.8526082490878566,0.10569112973130355,-8.066980183251191,7.20582394935111e-16,1.5422710056406274e-15
RPL3-1,2042.4593031939446,-0.5956875826012005,0.08387433885347864,-7.102143405765811,1.228366678317646e-12,2.4041962889272053e-12
RPL27-7,1523.0128829326165,-0.6797943857442148,0.09476261913109915,-7.173655519205887,7.302121409145847e-13,1.4457875977785754e-12
RPL3-3,6675.479873920551,-0.3367253451026641,0.036647266773014005,-9.188279911521779,3.991730372351377e-20,9.810876950971032e-20
RPL34-6,2699.5080257717013,-0.49544148701904,0.06221406745950642,-7.96349615529495,1.6724521145037663e-15,3.55581080096929e-15
NUP98-9,1791.5899204263562,-0.5920522273985697,0.1049687866557483,-5.640269324444437,1.6978438623520016e-8,2.8524964190913872e-8
COPS8-14,3874.4148342865915,-0.4132618303658664,0.047643843928741485,-8.673981700216327,4.1726740637095504e-18,9.547475655297329e-18
RPS3A-6,1265.8878974286033,-0.6891103454598247,0.1069339209230127,-6.444263331145888,1.1616324526964751e-10,2.1263405467453572e-10
PSMC2-5,1159.7439283092065,-0.7057866527875433,0.09436395039937912,-7.479409772486455,7.465714780259102e-14,1.5297552033750526e-13
RPS27-2,3059.386139207681,-0.4325736587462521,0.05651888825668998,-7.653612307121939,1.9541082213781042e-14,4.0647142873254506e-14
PSMD7-3,5036.506111238571,-0.3422914590605436,0.03917266382251686,-8.73801844601109,2.3723477511818275e-18,5.441112622638988e-18
RPS9-6,750.3630966766347,-0.7710516762123946,0.15967704131807167,-4.828819909535296,1.3734454819518433e-6,2.115194083582887e-6
RPL11-6,2565.5826758351095,-0.42422703154573993,0.06564220901511232,-6.462717174068186,1.0283939627606336e-10,1.8896493273670532e-10
RPS8-3,4159.16138555818,-0.33778080769365804,0.05287919630317577,-6.387782555488119,1.6830842951068686e-10,3.051781146410756e-10
NUP133-10,3180.461775088133,-0.3406478516837188,0.058159317178607575,-5.857150121580475,4.708774538268349e-9,8.066189538816191e-9
RPL5-1,3911.3101117980777,-0.2978236819826923,0.04716771064326599,-6.314143254379292,2.7166220976457436e-10,4.888902314302547e-10
POLR2D-5,3991.5354904340743,-0.28756860410159,0.05396582216842557,-5.328717187039193,9.890887140870719e-8,1.600192347201475e-7
RPS27-4,6390.175783747988,-0.22929479048622906,0.03893142761228735,-5.88970927985852,3.868755943325699e-9,6.6509382138389935e-9
NUP98-11,3873.809723731987,-0.2807515553613377,0.053907256329030276,-5.208047570585533,1.9083800563113362e-7,3.041381814453058e-7
COPZ1-15,3615.622709219386,-0.2795876065238295,0.048388776921102876,-5.7779432404272715,7.561930784695388e-9,1.2861974308127908e-8
NUP54-10,1878.1874498535904,-0.37593884464644056,0.06961662376813382,-5.400130375448085,6.659248313877872e-8,1.084667394853667e-7
RPS24-13,3190.713036310857,-0.2650328216819194,0.07481164632916962,-3.5426679492626154,3.9610110861702195e-4,5.286849519179973e-4
RPS11-4,2930.46274136399,-0.2615761664282118,0.04920146653469779,-5.316430278429676,1.0582274388048593e-7,1.7063029676031372e-7
PSMD1-16,5462.093059951461,-0.19586279840523063,0.038806476514211555,-5.047167792559124,4.48407520623858e-7,7.087493870386967e-7
PSMD7-6,1740.9284489051067,-0.31716276287885425,0.08313606309207226,-3.814984148667228,1.3619167551144658e-4,1.8886031770057744e-4
COPZ1-7,2482.391177346878,-0.2681837841226621,0.05736281602862668,-4.675219989005178,2.9363867863144463e-6,4.450895428467165e-6
NUP54-16,2083.5353285849337,-0.27972583351825464,0.09841347436862065,-2.842352993966097,0.004478187817392278,0.005618196465422949
COPS6-3,1563.709148789986,-0.3195021047358009,0.11232743478525174,-2.844381742951995,0.004449770023760961,0.005589841820698409
COPS8-1,4742.347765851935,-0.19590453559590948,0.05872341133162971,-3.336055095463962,8.497632125963041e-4,0.001118660886719244
NUP205-3,3773.0532528894514,-0.21366344759648714,0.05890731559952308,-3.6271122766663124,2.8660868735559377e-4,3.901288223069768e-4
PSMC1-3,5036.262325977357,-0.17623805930582093,0.04868395543650128,-3.620043969839079,2.945529575180046e-4,4.0037537789929623e-4
NUP54-9,4561.091171614277,-0.1810238617475232,0.05069524467319791,-3.5708252897185204,3.558582091942872e-4,4.7829334130868533e-4
RPL36-4,3779.8676010985596,-0.19400986086023336,0.06475013700156623,-2.9962849477143267,0.0027329092676157607,0.0034971049349916726
POLA1-9,3121.1584423972927,-0.20574813375820009,0.05437634623442369,-3.783780044197755,1.544643436867322e-4,2.1266509209591638e-4
COPS8-16,2275.226849759182,-0.22878695759897671,0.08422374053627425,-2.7164188641139804,0.0065992368193050115,0.008161990454764628
NUP205-6,6041.0272289840295,-0.14986948375362344,0.04193976024035515,-3.5734463643742167,3.5231343480196726e-4,4.741921720513873e-4
POLR2F-7,5817.366843603354,-0.1526894355203647,0.03613577963352475,-4.225436314613453,2.384782632531792e-5,3.482942416205247e-5
RPS11-6,3987.4341570539746,-0.17504853983786917,0.05920570105562347,-2.956616283850974,0.003110349244728507,0.003938136527251773
COPZ1-9,4277.951005143491,-0.15989817414311747,0.04888866702504651,-3.2706593137669078,0.0010729708664848228,0.0014048024559835351
CRYGB-8,3273.967377510095,-0.17708199123093168,0.05780305065501926,-3.063540578295671,0.0021873453804437514,0.0028215287390690536
LYZL6-2,6761.847946769099,-0.12507370478342625,0.03485756878881131,-3.588136210565918,3.330502911190541e-4,4.495243395581615e-4
RPS7-4,3094.3600139538835,-0.1711266726826813,0.06894158091993804,-2.4821982669850717,0.013057460014702961,0.01584371095218377
RPS8-1,4406.850557499238,-0.14527821635427482,0.041093055256819756,-3.535347163804877,4.0723974749807656e-4,5.420462567114288e-4
PSMB3-10,5178.1354267911065,-0.12356911518690272,0.06504263789752049,-1.899817092006555,0.05745712711726843,0.06549976175527279
RPL3-5,5515.777309168872,-0.1206965695265478,0.06209278238143293,-1.9438099711028354,0.05191837090731754,0.05953884778273527
MRGPRD-8,3835.2397654297847,-0.14050735633738093,0.05066523605048768,-2.773249811712433,0.0055499497888445775,0.006926625645557973
IL1F10-10,3222.3071512189376,-0.1505506824377001,0.050615276748073146,-2.9744119188962324,0.002935507188289014,0.0037364535204579374
PSMB2-11,3629.498510545988,-0.13854456676353563,0.061956868611357345,-2.2361454003202956,0.025342248358837274,0.02995559738357026
POLA1-10,4603.433399113269,-0.12414019245803068,0.045079112452652226,-2.7538295610504395,0.0058902433948838685,0.007313338375301547
POLR2F-4,2524.6227262175394,-0.15020087599117865,0.08481115822083778,-1.7710037115643926,0.0765600845230591,0.0863547432237791
MRGPRD-10,3092.339290930513,-0.14416910136795727,0.06422302356986925,-2.2448195888988844,0.024779716702747704,0.029362894884513616
OTUD6A-8,1904.476554493,-0.16637592018067257,0.08682528922684042,-1.9162149837013218,0.05533773692616442,0.06323372792633057
RPL9-4,814.2828893108208,-0.22776615588791635,0.15345733562437688,-1.4842311379980417,0.13774761174957414,0.1526821855724807
COPS8-5,3408.033814223142,-0.1277576490818818,0.05746776170448742,-2.223118584970149,0.026207804767011633,0.030902699854108196
NUP98-15,3838.0967555950547,-0.11648241322946461,0.057977772836859696,-2.0090874059137755,0.044527865034107376,0.051555756985273725
RPS24-3,3922.443064703502,-0.11528049652283666,0.04651400790774841,-2.4784038552745953,0.013197167342941154,0.015993036338671437
RPS19-1,4881.14480794011,-0.103450738277507,0.05067180736701726,-2.041583745537445,0.04119283900886437,0.04786737398732607
RPL9-5,1213.0274263112583,-0.1854576163606187,0.09729389086253955,-1.9061589038785607,0.056629592308926856,0.06463306200579419
IL1F10-1,1971.3890791869562,-0.1473236788527168,0.06961035311449212,-2.1164047050645634,0.03431040225718874,0.040063543826437883
KRT25-2,2478.26511005286,-0.11970871884805281,0.08810447223320812,-1.3587133072108966,0.1742374536400283,0.1913625062263625
PIWIL3-5,4571.142959412457,-0.09072129829074199,0.05082737488435736,-1.7848904944855295,0.07427908078985193,0.0839790548694679
TPH2-8,1751.4015944199305,-0.13821825303352428,0.08822485923361316,-1.5666588106140489,0.11719446334375765,0.13050275697954936
RPS8-9,7115.232399749408,-0.06435771152216273,0.03257845551767844,-1.9754684652634784,0.04821500984001223,0.055557103664570444
RPL30-2,3405.6794168760143,-0.08729764539189938,0.04736885677304605,-1.8429333393068863,0.06533874386228433,0.07439636593798014
RNASE9-4,3004.8785578472307,-0.08829913309538553,0.06887904240964665,-1.2819448413675836,0.1998619962817943,0.21801064520636132
NPSR1-10,3359.6874447131277,-0.08258691991746353,0.06579272155042258,-1.2552592136528373,0.2093846761427392,0.22762293413254792
PSMA3-5,6531.497071875918,-0.06223384783503169,0.03761470627981463,-1.6545084088142556,0.09802425621910386,0.10979173686079116
PSMD1-14,1550.8639585686756,-0.10808973376913901,0.09423490753569999,-1.1470243521827646,0.25137155644934916,0.27081621720608134
DMRTB1-10,7052.731148242789,-0.05492676643617933,0.04837242422357673,-1.1354974929994932,0.2561669317213679,0.2750574540605973
RPL5-9,5816.943727683753,-0.05846536067093407,0.05443149438760766,-1.0741090489744995,0.2827738093285854,0.30160447365679316
POLR2D-10,2693.950834832295,-0.0852437774503916,0.0582049008388544,-1.464546390799579,0.14304471739234073,0.15837093711294867
RPTN-4,1002.118784583849,-0.1303664073655217,0.10034263597072111,-1.2992125042794491,0.19387101141260196,0.21244018468359235
COPS8-13,5406.563701296371,-0.06002893869591937,0.04675905152451676,-1.2837929072287733,0.19921442598402336,0.2175512083757346
HTR3D-5,4032.223184686743,-0.06567983914953901,0.06316155142021317,-1.0398705806412465,0.2984000321672267,0.3172150784432576
