sgRNA,logFC,logCPM,PValue
COPS6-3,-0.07239386551100975,8.731014379423168,0.5435100002750951
COPS8-1,0.05148097428727803,10.333737752420058,0.4106296567441545
NUP205-3,0.03342525627336572,10.003525457765875,0.5973689013822291
PSMC1-3,0.07090270324158092,10.421284184010235,0.18454896088194922
NUP54-9,0.06611012777390629,10.278144262834694,0.2427629189218118
RPL36-4,0.05315831235672111,10.00684008726644,0.43607093040001654
POLA1-9,0.041497618993585554,9.730194902181728,0.5101469812048902
COPS8-16,0.0181329506996623,9.27379609409532,0.847819245887171
NUP205-6,0.09726012162922701,10.68477781996762,0.03374815006139485
POLR2F-7,0.09444398358305275,10.63019412769511,0.025309791486831257
RPS11-6,0.07192374350754482,10.08468602879911,0.2615879013835855
COPZ1-9,0.08739374780497638,10.18655653861426,0.11736936179931941
CRYGB-8,0.07013754411333088,9.80019248385246,0.2730909109762317
LYZL6-2,0.1220176467180037,10.848308363623767,0.003217194487465568
RPS7-4,0.07578853043157598,9.719188720062608,0.3093708643869707
RPS8-1,0.10177370922474348,10.229931318325388,0.042782730255390096
PSMB3-10,0.12344682856257151,10.46357626333491,0.0695443923095919
RPL3-5,0.1266806749449369,10.554533052090022,0.051342475072843445
MRGPRD-8,0.10677726553211764,10.029579850410503,0.06111788479534643
IL1F10-10,0.09662362139514385,9.778158566810836,0.10620159359329079
PSMB2-11,0.10863194591235076,9.950361908598635,0.10062584851296325
POLA1-10,0.1230264228515131,10.293672079830163,0.018743486680274785
POLR2F-4,0.0966497300734452,9.42646146814922,0.28953965183898833
MRGPRD-10,0.10291836927272309,9.719078644310175,0.14577275353299737
OTUD6A-8,0.08097950976477072,9.018778310754424,0.4048081969832247
RPL9-4,0.019440971967627254,7.791371918310788,0.8924788712357841
COPS8-5,0.11932475148919235,9.859734049800256,0.06338780242604959
NUP98-15,0.13095510957060516,10.031597371130445,0.036301410518222915
RPS24-3,0.13170612510653879,10.063085993229592,0.015941876861173918
RPS19-1,0.1438922882187237,10.378884196090583,0.010845836544696187
RPL9-5,0.061749465144215386,8.368737385434223,0.5544244940714644
IL1F10-1,0.0996286949425795,9.069782313920589,0.23695960473997443
KRT25-2,0.12768724126437025,9.40008446339871,0.1796144857733292
PIWIL3-5,0.15629598541606177,10.284782483009533,0.005694882673196203
TPH2-8,0.10890021333461629,8.899730553782598,0.2796837369070856
RPS8-9,0.18280281447008342,10.924225438927891,4.991650424748435e-6
RPL30-2,0.15992428665815478,9.86024443403589,0.00480203753279911
RNASE9-4,0.15913537799376856,9.67938586449816,0.034892033121613306
NPSR1-10,0.1646256884217582,9.840996874791719,0.02135318341157589
PSMA3-5,0.18490868549264594,10.800816304528018,1.7935221408779667e-5
PSMD1-14,0.13887099551191945,8.725393053496793,0.18496010885870895
DMRTB1-10,0.1921622467215448,10.911901071457551,1.80535297115041e-4
RPL5-9,0.188844434314422,10.633697937687943,9.577742473107544e-4
POLR2D-10,0.16174498185683756,9.522196440131461,0.022267507648001516
RPTN-4,0.11673669075994032,8.094210742345053,0.256968501259403
COPS8-13,0.18722702782939749,10.528203191330887,2.6166625965014483e-4
HTR3D-5,0.18160484221337117,10.104582120965869,0.0069460278062112865
MRGPRD-9,0.18190685952281815,10.097051079147978,8.33571406080657e-4
RPL30-9,0.18990573369575098,10.516082928960254,2.2973219099387682e-5
LYZL6-4,0.1980175373879352,10.872836211763053,4.741087068635128e-5
RPL27-9,0.17703914806095405,9.825512015007236,0.004092715950468348
DMRTC2-3,0.1795633144308696,9.689982181420088,0.005480885712981636
KRT25-3,0.1982068205288362,10.582801837399884,4.0388661350087935e-5
OLIG2-5,0.19722536873422158,10.012855667568507,2.552721819486672e-4
IL1F10-3,0.178540580041014,8.946169742284315,0.045142880528094446
IL22-2,0.17643694842003207,8.227472808059376,0.1295221545593128
COPS2-1,0.21110957527185745,10.482212709963907,3.455861594883833e-5
HTR3D-7,0.20969139042374255,9.952481054994818,8.113013188267009e-4
NUP54-2,0.20671897269234482,9.71468807621626,0.001065522806722704
LYZL6-8,0.21740858527072643,10.45483192322687,1.6680594863937953e-6
IL1F10-4,0.2173947294300078,10.20022973049527,2.1683529765745743e-4
NUP93-5,0.21832187035301157,10.158444506557675,5.204746450631933e-4
KRT25-4,0.2235819406358191,9.985664239336918,0.0031401167307883275
RPS11-8,0.2003709205774574,7.962677053972978,0.08357799383785335
OR9Q2-8,0.22585723121298,8.441606083086935,0.09028894746624418
RXFP2-6,0.22494141332024217,10.403388439075806,1.4294186827058997e-4
LUZP4-1,0.22151044629660283,8.467837100598473,0.06853707892555623
KRT74-7,0.22739278624662138,10.338729271419588,7.81014244655436e-6
POLA1-6,0.22263730537648793,9.6937806197601,5.012433523067008e-4
OC90-1,0.20260331759644026,5.84604734203284,0.22138165534196577
NPHS2-5,0.23281059505586257,9.430062864267168,0.013312436599931199
IL1F10-7,0.23120797211824698,10.72899768112015,2.3645976400330277e-7
COPS2-8,0.23653481801582854,10.4136309120452,1.4616068007801707e-6
NPHS2-2,0.24089958172236448,10.415577417946462,2.3200089151251392e-5
MRGPRD-2,0.2500439584861586,9.72400980018413,0.006144716742604426
OC90-6,0.2448476461443317,10.424962049996136,9.460410893219969e-7
NUP93-3,0.24813288144064963,9.790825713561217,3.0420273165727722e-5
FCRL4-10,0.25304084868322074,10.340847568000202,7.561786599111452e-5
IL1F10-6,0.25541625927451694,9.440198311002199,0.004946022829713429
PSMB3-2,0.2536204019577117,10.186233473213864,4.4033964142565984e-7
PIWIL3-9,0.25936742259594225,8.670036795090033,0.012832306138262313
KRT74-10,0.25405391188408616,10.464786319092408,1.221839238138325e-7
RPL30-3,0.2582129492291698,10.360473048579124,2.852889848941024e-5
OTUD6A-10,0.25657886370125305,10.056265981255942,3.924883659331013e-6
COPS6-9,0.25698404240042916,10.642846988940947,1.4182178367819119e-8
OR9Q2-6,0.25724102787719366,10.100609645706118,9.229508704052977e-7
DMRTC2-1,0.2645745478399308,10.124573385786968,1.219301506004127e-5
LHX5-3,0.27318094869788107,9.111158753632036,0.003907298660148797
FAM71B-9,0.26147487429862465,10.577304819166342,1.9949372394655935e-7
LYZL6-5,0.26289657359632,10.094104499830532,4.8191599140748705e-6
DMRTB1-1,0.2661305821060933,10.175136008130437,7.169481796095636e-6
LYZL6-7,0.27033069932131193,9.908402641126774,9.759755205982724e-6
HTR3D-3,0.2675702355929338,10.324911661326492,8.357472958870873e-7
CYP7A1-6,0.2734202085386606,9.8361410082679,4.7815964162179514e-5
DMRTB1-8,0.2726404779068087,9.825953681058198,5.60130134472958e-6
IL1F10-9,0.27044358628981296,10.187805841583135,1.2801641960408505e-6
OC90-8,0.287415285422648,9.068143206145384,0.005744590546451488
OC90-7,0.2770466098441667,9.93356103122318,6.4127126075515185e-6
OR9Q2-7,0.3063431957252653,8.467005798379278,0.016619573779738314
RPS24-11,0.28086036117064106,10.346445185500258,3.115144704388911e-8
MRGPRD-1,0.2796968463333908,10.597308878521861,8.87881834570512e-9
SAGE1-9,0.2985906561673742,9.210384402328362,6.124403454889315e-4
RNASE9-7,0.30826673725163195,9.414324634329287,0.001989539911817573
SPATA16-1,0.2980648052289188,10.253115025773791,3.757431714343588e-4
FCRL4-9,0.3377512818590533,8.1537717427213,0.0035353540801093286
TAAR8-6,0.30901210981570776,9.163161025776606,2.434855481970506e-4
SPATA16-3,0.3070532376709016,9.438948883018536,3.9846128252533144e-5
RPTN-9,0.2860538250533074,10.978514952689254,5.217636223901343e-13
COPZ1-8,0.30109841765433965,9.93693032171891,6.464472901498163e-8
DMRTB1-4,0.29750987417468044,10.50590162526909,6.202552931576448e-10
DMRTC2-9,0.3114755937343902,9.769913762233463,6.573922567042449e-7
RPS24-12,0.2982156142968993,10.807261370489604,3.0046717317868744e-8
OR9Q2-4,0.3263784926623514,9.4886296900364009,2.3774231018193235e-4
DMRTC2-7,0.30089125044599013,10.476653938042421,6.983952322635981e-10
COPS8-11,0.3321742124262539,9.331830656034446,9.104205326945027e-4
OC90-9,0.3144883834273961,9.80225514414588,1.55407084746345e-6
LYZL6-9,0.3165912468595421,9.830104138990517,6.909496667953195e-8
PSMA3-4,0.3472801277126571,8.916082349901354,0.0013413542477055808
MRGPRD-6,0.3247068686885471,9.535568319930071,2.3618461067078664e-6
RPL35A-7,0.31361862215527053,10.061458233529692,6.74012511678452e-7
COPS2-7,0.32209234750373156,9.845640724634281,5.807098445193949e-6
PSMD1-17,0.3399913358553745,9.1489523370268,8.311124972407249e-5
CABP5-7,0.32919026380526284,9.660804244788544,7.1832265265644644e-6
COPS8-8,0.3104375640127306,10.545197062663505,5.729913712085757e-9
IL1F10-2,0.37474610588956814,8.17301084847293,2.2667867453917762e-4
PIWIL3-6,0.31674465328704365,10.25009916792246,3.274657215423406e-8
ADH7-8,0.3697999256655301,8.406714037559407,4.967300099448134e-4
TGM6-4,0.3466276095496587,9.22180368037296,2.054095167600422e-4
RNASE9-11,0.33381751556603245,9.785492971518485,2.997474185791627e-6
LYZL6-3,0.33015128057516235,9.943405294451146,8.24551131473024e-8
TPH2-3,0.33857332548082697,9.498349160486024,1.3030272943922465e-6
TRIM42-3,0.32981113256646855,9.806341727677003,8.878887986103297e-8
PSMA3-9,0.3275798274730036,9.98727795038103,6.00380895734322e-10
DMRTC2-5,0.3202758006902707,10.304533245131669,8.392411450153707e-11
KRT9-1,0.3324971817054992,9.88516145604514,6.7999943732605094e-9
ADH7-1,0.3307907898009112,9.988833188961667,1.8954970764970986e-8
TAS2R13-4,0.3648656277735331,8.891250263001671,1.2174972435066489e-4
HTR3D-8,0.371570137404925,8.713879905949646,0.0033122417757328357
SPATA16-4,0.3336457071915264,10.073030695782542,3.767753669392317e-10
RPL9-1,0.33856841530739346,9.902282954390248,3.5673822655281015e-8
KRT74-6,0.35255536558164413,9.427874238078973,5.943444501396044e-7
CABP5-9,0.33001795642071213,10.244223038065092,5.683431063898822e-11
RXFP2-2,0.37404520257419194,8.860381615792686,9.387145521309627e-5
SPATA16-10,0.336554063666739,9.988011821299967,4.488788591916398e-8
KRT9-2,0.32759820023145064,10.464950982637424,9.462665829412532e-12
CRYGB-6,0.33419575068994084,10.385830154903735,1.7862887732572122e-9
RPS7-7,0.3532268185822059,9.66101339577993,2.0864716103840244e-7
RPL9-8,0.4190477497449699,8.159941649397712,1.5836376718796711e-4
IL22-9,0.33316100048560693,10.558032825044886,8.97372881705664e-12
OTUD6A-3,0.3403762870002257,10.454563506903087,8.884661309511322e-10
ADH7-4,0.38423379303125205,9.141625220242652,2.8571441867771998e-5
KRT9-5,0.3536463295169284,9.898281945311776,7.232468454469182e-9
RNASE9-1,0.3859210281398685,9.032058841212518,5.186208916441592e-6
PIWIL3-2,0.3898230768362739,8.872538585673926,4.875144435359491e-5
DMRTC2-6,0.336450985219783,10.622227530385516,3.0849560388792994e-12
RPL30-10,0.3630661233980756,9.816775786059978,3.488553823249138e-9
PSMC2-10,0.3561116851354219,10.045036898858287,6.276038335316608e-10
CYP7A1-4,0.337116143318061,10.721882734995749,9.638397846086622e-16
COPS2-2,0.34654880937326193,10.535026750515295,1.427708236793779e-10
TRIM42-7,0.34456655865057334,10.56646997547027,4.988245146122299e-12
NLRP5-9,0.37437079685783453,9.616947600437388,2.1112471820520593e-8
DMRTB1-6,0.3529526491659618,10.349318474726456,7.426883823676702e-14
MAGEB3-3,0.39461533879499233,9.216166498051367,3.671133951507438e-7
OLIG2-6,0.3740769971483262,9.808008666656422,7.105257263974028e-7
FAM71B-7,0.3683219552099941,9.975046495415018,2.4501356697789816e-10
VN1R2-3,0.37010158245689534,9.960947662647493,1.7321436273718383e-8
ABCG8-8,0.35719819303698547,10.317289749279075,1.065318881537587e-11
RNASE9-9,0.3817776465497441,9.627754821672864,8.144755616234296e-9
OR12D2-6,0.38359573789051044,9.581113896960332,8.324543705789032e-9
PSMD6-2,0.39212317233797733,9.370438262887125,1.740875904847654e-7
POU4F2-1,0.40748390017070796,9.052822300902912,2.127992862740052e-6
MRGPRD-7,0.3669068069066148,10.060145196325687,3.3556373858554673e-10
TAS2R13-6,0.3854299303900959,9.555521623191265,7.325615781303915e-8
MAGEB3-6,0.36205734839281173,10.225870011866622,3.6823691273000627e-10
TGM6-11,0.3944121077295721,9.463094138170204,1.4932462958576252e-6
CABP5-5,0.3727226286030996,10.119262358889353,2.3811312304004174e-10
LUZP4-9,0.41146792518470054,9.179536674161884,9.31145528379194e-7
COPS8-3,0.3507015758923248,10.761328674587983,1.4323668582794991e-15
POU4F2-9,0.3910426583409465,9.707986012104886,3.6270414258033574e-9
TPH2-5,0.35954926948465293,10.596362986216432,7.711395289807398e-11
TPH2-4,0.40211726725807817,9.491699913677495,1.181031997980951e-8
IL22-7,0.3881849438263405,9.874591987603695,3.353996364158394e-10
RPL35A-3,0.38335136319780594,10.012871986415808,8.502509815065317e-12
RPS24-2,0.38892161991932045,9.81741115197705,1.7111068808013493e-10
RPTN-10,0.3788251481390922,10.123224178615574,2.4323741704970193e-13
TAS2R13-1,0.477414574716785,8.103265354871226,1.8451264822363433e-5
RPL5-7,0.3694664431843686,10.413079298318745,9.869674635309624e-13
ABCG8-9,0.3724510917409833,10.384203799147656,3.975322644837063e-12
DMRTB1-7,0.37778646054067055,10.197216407078551,2.8038367028739405e-14
SPATA16-2,0.3871951735507675,10.005828759569743,7.493012044706835e-11
KRT25-5,0.35834005918816,10.775451123818428,4.179852222857778e-15
DEFB129-10,0.39528193448320026,9.87503715608515,4.752974089584577e-9
CRYGB-1,0.37730883401038745,10.265056655947687,5.713947515907586e-14
DMRTC2-8,0.34796691858520573,11.128096821185181,3.684417670824203e-16
OR12D2-7,0.41434346685567663,9.380582349004515,6.90082066341269e-7
RPL5-10,0.3642431330096053,10.713737224386122,4.462457442577407e-15
RPL34-2,0.4401964439476875,8.94563908952243,4.210304234080634e-6
OC90-4,0.42968613471964473,9.216733729809587,2.2346894330492046e-7
CYP7A1-8,0.36945088774525486,10.716432123331831,5.820916168212453e-12
IL22-3,0.37364259851958803,10.59287399298378,3.136304527862466e-15
KRT9-4,0.4412371370727937,9.190901778698418,2.7438112272957242e-6
DMRTB1-9,0.3694876766350304,10.76968888130035,2.67663292055459e-19
NPSR1-7,0.42729382670404153,9.600710272101463,2.1580575489451104e-6
IL1F10-8,0.39458968811175965,10.162111567701874,1.6495195188660389e-12
NLRP5-3,0.3907850233108728,10.347576239879926,2.1805164868011422e-14
ADH7-2,0.45973457253343514,8.979165662413523,1.345301548085374e-7
RPTN-2,0.3989847392249361,10.308961927621432,5.158372291431932e-9
RXFP2-7,0.4353052168017992,9.634569821815285,2.1248079961815126e-6
HTR3D-1,0.36193684582189856,11.230287301069925,1.8512403057042722e-16
LHX5-6,0.445347321168009,9.35199848138971,5.378329149471853e-8
KRT74-9,0.3810002246690847,10.70340676190293,8.683422962545168e-19
KRT25-6,0.4082982314901763,10.140456013856046,3.888389169592244e-9
FCRL4-6,0.4065107297924178,10.20965869136695,2.2355795952219457e-11
ABCG8-10,0.4033722388502676,10.20608961206726,5.029902232839834e-15
PSMC1-2,0.41237779380415723,10.040212645961011,2.965921276579676e-14
OTUD6A-5,0.4388822748015595,9.5274384403263,5.3507355065815914e-11
FCRL4-3,0.45586330251206497,9.335774892355882,3.320554897827722e-7
KRT25-9,0.4210865164110953,9.967203162623466,2.523497993982395e-11
DMRTB1-3,0.378649451273427,10.919535205974691,5.8820396950607724e-18
KRT77-2,0.43716389998699084,9.612723795427048,1.6804891429676134e-11
OTUD6A-6,0.4103926558409156,10.258109212771753,3.027258310275443e-10
TPH2-1,0.43981551262884533,9.66682808529522,1.3616308096805662e-10
OLIG2-2,0.396295736293248,10.585916105794375,1.0529602146605608e-13
KRT74-4,0.40174255088012445,10.442639018867295,7.429018697872758e-16
KRT9-9,0.4010751827949647,10.439329168661223,3.277418689284981e-14
FCRL4-2,0.3811308899946825,10.93310829695523,9.354909782027338e-22
PSMB2-24,0.44622701695934425,9.555569021220265,4.5320368264698227e-11
RNASE9-8,0.42058724585343094,10.045551351301862,1.829502041912976e-15
RPS7-8,0.5372801251271648,8.302446666168176,1.1204153216350944e-6
DMRTC2-2,0.3967287804029024,10.599276947420657,1.0657316963887713e-19
SAGE1-7,0.4619417668881765,9.368052324285097,3.050877969817238e-10
NPHS2-9,0.40384058679619744,10.515864915843162,1.047019911641302e-14
RPL27-5,0.3891260409260042,10.819774430910815,9.878994942539165e-16
PIWIL3-10,0.4260434996628518,10.047876223718538,2.24324949902732e-16
ABCG8-5,0.427613263037542,10.045885987674863,1.8611811844746307e-15
SAGE1-3,0.423926085346156,10.109939798102884,5.8573683203513234e-15
RPS7-2,0.3962643260072544,10.715975578213346,1.018330621163418e-20
TPH2-10,0.40628042081531424,10.558917093007478,9.311946444979634e-19
PLA2G2E-9,0.4630807581945965,9.593010762772606,2.7548885128879662e-9
CYP7A1-10,0.41477919140611563,10.478060523362801,1.8104525104783484e-12
FCRL4-1,0.4067093070590329,10.602524202240154,5.420219616335797e-20
CYP7A1-1,0.4420856663325717,9.91129181312703,2.1013203739620108e-14
TAAR1-3,0.4356374652500948,10.064754082947422,1.077108841253748e-15
RXFP2-10,0.41969139628532665,10.430892518016314,3.181586973237638e-12
LUZP4-5,0.4692330031616231,9.6377454037243009,1.2823866464902652e-7
OLIG2-9,0.4579311751640194,9.73609872176873,1.0953684550593807e-13
DMRTB1-5,0.5927128814214939,8.120692637875155,2.9950308188754275e-6
LHX5-8,0.40579199312252817,10.7732071179575,3.5695380865487574e-17
LUZP4-7,0.5704964222488639,8.426582310622745,2.5736552077724396e-5
KRT9-8,0.4734297241467935,9.564489350024456,1.8662682880118876e-8
MRGPRD-3,0.40482229597164704,10.818882040803711,1.3080460890363415e-16
MAGEB3-9,0.4118779316352605,10.631940489243053,2.2596225190355154e-21
FCRL4-7,0.4521282403020607,9.935030092605071,1.2060221931125041e-14
OC90-2,0.45226869152854177,9.926537105736976,3.7536389589023285e-13
CYP7A1-5,0.49739730207665206,9.29242270418298,3.545968701946613e-7
RNASE9-5,0.42654278293127307,10.41049521612334,1.0752746176826977e-12
PIWIL3-1,0.42381547634744376,10.467645233967513,5.520851162390732e-20
OR12D2-2,0.4218370674725509,10.529015564570688,1.5788488941813216e-19
OR9Q2-9,0.4731159439030504,9.6191998633317,2.047305078306585e-14
PIWIL3-8,0.4025133607878296,10.932461992139748,2.1689576974489923e-22
TAS2R9-2,0.3988609044088172,11.024178571392145,3.0196863368460766e-19
KRT77-3,0.4414794003168423,10.194176716195404,5.412690782694925e-16
RPTN-5,0.4417798087650127,10.214804936392303,1.302417114795172e-10
TAAR1-10,0.5348328077347531,8.876122847517681,6.187118017287721e-7
CYP7A1-3,0.4461462204274794,10.194893205483591,3.147443268907676e-11
DEFB129-9,0.4333808191377303,10.354373777075555,7.836652689660957e-16
ADH7-6,0.4475523570285318,10.136553736493687,2.280148218913023e-13
DMRTC2-10,0.40851331910348954,10.868612947885115,5.523038972705866e-18
IL1F10-5,0.41953459959836675,10.609601737841276,1.772734916644576e-18
MAGEB3-7,0.4434792186116711,10.189557386557592,3.1178164991430166e-17
TGM6-9,0.47686576329086117,9.709837818999981,6.9697698323799875e-12
VN1R2-1,0.42548698209235536,10.591175991638679,8.517972139227385e-13
KRT74-8,0.424884524298893,10.631547191968012,1.7624242377064577e-14
MRGPRD-5,0.41532085131114743,10.79856547332177,5.4127178596795054e-18
OTUD6A-1,0.5861502822492609,8.280009353202809,6.69537168204034e-9
PSMC2-8,0.45653921388516017,10.009711931231411,9.687553160698882e-12
TRIM42-8,0.41032154671262633,10.89191564555219,7.23020807068903e-19
KRT9-6,0.4342007304516813,10.465335327886676,2.9119868666071225e-17
CABP5-3,0.43960783548603216,10.35778150869329,4.1558218107946434e-17
HTR3D-2,0.519175239006881,9.116431557146948,7.197203332866313e-10
LUZP4-10,0.4140351603042891,10.798801235775851,1.1540450362245907e-19
PSMB2-8,0.4616371519092718,9.998773778622644,3.7423156499106526e-14
KRT74-2,0.4173844116074408,10.83743669222915,6.456879195204628e-22
TAAR1-1,0.4637258441310212,9.990523708592574,4.9601651043809165e-15
NPSR1-5,0.4427604672848046,10.36196466395115,2.6311692853162578e-17
DEFB129-7,0.47555892042776626,9.810190585222465,2.337599163941025e-17
KRT77-5,0.5181686617536674,9.363651808937911,3.793677322556551e-10
LHX5-1,0.4838264752558052,9.799388717278422,2.0528017556439265e-16
VN1R2-7,0.48522730134940834,9.895486615455571,5.313654262399293e-13
TAAR8-4,0.4522706905790102,10.436250715649338,1.6751514062688242e-22
PSMA3-7,0.4426064073601312,10.55204647917122,1.1456045011712487e-18
LHX5-5,0.460053408912188,10.185354683884539,6.517140775451614e-19
TAS2R13-5,0.503998771896977,9.49203843009371,1.3821753818104605e-12
NPHS2-3,0.44708498601552593,10.470284038376207,1.8476963071209743e-14
MAGEB3-1,0.5129032023923973,9.546466032368265,6.607380280838708e-8
OC90-3,0.4826837375749305,9.966212788247987,1.5944441816532956e-15
HTR3D-4,0.4202929464224362,10.857620910453313,1.152353112558941e-17
HTR3D-9,0.450086278813015,10.372480438822492,9.673026298661034e-17
OC90-5,0.5480614102808096,9.009446319364766,8.474493343130737e-7
OR9Q2-2,0.4566879429883383,10.3415447011693,1.2424282372353922e-17
PIWIL3-3,0.4384232769146992,10.544071117503478,3.4611312536676375e-17
RNASE9-3,0.4558431598457748,10.24666515458013,1.5439398646784393e-18
TAS2R9-8,0.46863764000118896,10.077396877958359,3.697738984057842e-15
TRIM42-2,0.415018532566551,11.029602312227698,1.64234758467645e-19
POU4F2-10,0.48657392165454577,9.935452092247255,7.684416263045777e-18
TPH2-6,0.5406474544175036,9.642793447488451,5.0264969230873444e-17
PLA2G2E-6,0.47859422588440026,10.840100592901473,5.280910200648587e-28
IL22-8,0.5588792396456574,10.734105753355118,2.4632254479988612e-40
KRT77-8,0.6283247052446286,8.346299190793482,7.821321375650823e-7
KRT74-5,0.45331095525842385,10.754023980803733,1.2046269997176223e-25
KRT25-1,0.4948565830954155,9.945273771411498,1.3399928694763851e-21
RNASE9-10,0.5506390242329571,10.411002992151229,2.2975344056459384e-28
KRT77-1,0.45971775269075804,10.680317836622912,1.3656762088657585e-29
LYZL6-1,0.42539968910913645,11.181123634117222,2.88810574149122e-24
TAS2R13-3,0.5089612062899083,9.806053470742516,9.701420256695343e-17
VN1R2-5,0.5200125356249581,9.919064535029083,6.116627467308693e-21
CABP5-2,0.5769173738969814,8.980653266040319,3.07316913694543e-10
OTUD6A-2,0.5832941541133143,10.173203120359675,3.6233259585710073e-20
NLRP5-2,0.5226482949372293,9.788744180901574,2.0802892815488228e-11
ADH7-3,0.5502019600149359,10.487052170281672,3.7871829655505017e-22
NPHS2-4,0.48530488225319324,10.497580980687742,1.1822069207155025e-22
RPTN-7,0.4726349306632091,10.424967856223086,1.3111404906969295e-25
LHX5-7,0.5121635860824394,10.132589441925221,4.4156265661575725e-18
FCRL4-5,0.47562942511260015,10.254732964793421,6.460039555449242e-21
OR12D2-1,0.5555035330523522,9.174793588940872,5.398648361174339e-9
KRT25-10,0.48725279916116193,10.560559898004616,1.5855591507239084e-22
OTUD6A-9,0.5019132203446879,9.813234937644708,1.0253279669860484e-11
OR9Q2-1,0.5173917738958973,10.087646307281796,5.163087944217099e-20
PSMB3-8,0.5657853897795816,9.550430063317501,8.367742023325078e-14
IL22-10,0.425945419198188,10.980158126435052,1.4750313480940205e-23
RPL27-3,0.5095558477789023,9.850432036516336,1.1118679118552286e-18
KRT74-1,0.5238758926717725,10.807810880054365,2.0209883495098547e-25
RPS11-5,0.6338871434434736,9.417879192986456,4.3324378457427166e-13
FCRL4-8,0.5675272028989038,10.022508773397364,2.990706808761854e-23
KRT77-4,0.5967287793384088,11.085851095604943,1.9950272931146816e-37
TGM6-10,0.4984846803237448,10.44427764063365,5.795707565434039e-24
PIWIL3-4,0.46386239362137,10.707599578987157,1.1742965621927027e-20
NPHS2-10,0.5817543642515833,9.854621702364218,1.6619661040798087e-18
KRT25-7,0.49475330969512127,10.564530275731006,3.288136848146484e-26
DEFB129-6,0.5614915529587164,9.113851611127322,4.777760144995693e-10
TAAR1-4,0.5250447865602414,9.989856495817254,1.2078259762889475e-13
CRYGB-2,0.49354913731988903,9.869168552113186,5.718506718923171e-16
DEFB129-1,0.5722987894067502,10.308675975947704,5.935805625209965e-16
RPTN-3,0.5173797511959254,10.540079575040213,5.515509081845169e-17
LHX5-9,0.5005325052500534,10.124494832205851,4.027926093838077e-14
OR9Q2-3,0.4517366798568227,10.562691130171356,2.6807955125675585e-24
LHX5-4,0.6710269423959513,8.604610174042966,2.7406598910065977e-6
FAM71B-4,0.45316813294255237,10.884714134534262,1.6033229696252368e-26
ADH7-5,0.6220691269521433,10.398752042853856,1.6030045620534722e-28
PLA2G2E-5,0.48908909183222726,10.419005136320196,8.665335074813816e-26
TGM6-14,0.5800716768977463,10.480704369161552,1.2792665339433914e-37
NPHS2-1,0.6414617903705925,8.922854133225139,4.716848445979893e-13
PLA2G2E-10,0.5251041636806023,10.430539441946161,4.515856605388048e-22
OR12D2-10,0.6282839463314779,8.783250756677202,9.214692098283662e-10
KRT9-10,0.47864598160491456,10.198137330755923,3.213757311871365e-19
TGM6-6,0.48697018667498765,10.127854121079721,5.510832799600625e-16
KRT77-9,0.5154732499643494,11.078807215773677,1.4277564672484618e-42
PLA2G2E-1,0.6019719880901463,11.435084745379408,6.875465972754782e-56
IL22-6,0.5159568773730836,9.53390923659191,1.9800902785155058e-14
NPHS2-6,0.5249485009125401,10.389571635620179,2.7356279018507337e-23
TAAR8-3,0.5533383538787183,9.673620286566058,8.658997628561778e-20
TAAR8-8,0.5358244488100717,10.075706437916532,2.6420926856105255e-19
ABCG8-1,0.4940489453838552,10.300040815092721,9.651556977745415e-25
ABCG8-2,0.6038943371686002,9.981544016712114,7.455814132375183e-24
ABCG8-3,0.5103594928007908,10.49589480296561,2.1141036193332463e-26
ABCG8-4,0.5563285767946196,10.198632940075024,2.6638354678963364e-25
ABCG8-6,0.5570809979162328,10.99384794865305,9.444891247071073e-29
ABCG8-7,0.5317781899522747,10.46037153313396,3.335146651705011e-28
ADH7-10,0.7611756827438851,10.48119571858837,1.07130081836088e-41
ADH7-7,0.6834659131639449,9.54561124350678,3.559204404532412e-22
ADH7-9,0.6160051157176194,10.38427272613739,5.223463886768314e-36
CABP5-1,0.5643894356619402,11.294810875306679,2.94092055803329e-53
CABP5-10,0.5293853072361521,9.785441268625215,3.3424490002051326e-14
CABP5-4,0.47185383548606225,11.15327061031854,3.7189387107260724e-30
CABP5-6,0.5571490759387845,11.045942196735547,9.649786473879094e-43
CABP5-8,0.7637064796660508,10.464774308352975,2.6022316267859598e-45
COPA-5,0.7239286303417435,9.941620219490856,9.725258448308496e-42
COPB1-9,0.4701461758511806,10.92834045620725,4.4010081732067266e-30
COPS4-5,0.4994127835820963,10.273751609995507,1.6167018496231417e-18
COPS8-7,0.8085567954634758,10.649205886692913,4.924202431556185e-82
COPZ1-13,0.44169144219879614,11.019350355060519,5.089366566729396e-22
COPZ1-16,0.6479813409004187,10.43481508459515,2.7404389905435405e-38
COPZ1-6,0.5719853333480803,10.544871362173778,2.5467312926848715e-30
CRYGB-10,0.5956312204930282,10.933611872874238,9.083197376574377e-42
CRYGB-3,0.5498203904445886,10.399785974951271,2.0245305509282426e-29
CRYGB-4,0.5459430938589902,10.659856030557858,1.6507283474946096e-32
CRYGB-5,0.5717167298634317,10.780491008355078,1.3496680382918855e-40
CRYGB-7,0.44272954912374696,10.807786389634556,1.1955695315767176e-18
CRYGB-9,0.5215333647446314,10.410460244098902,2.1991239491614857e-23
CYP7A1-2,0.45171713688574744,10.731969658085875,2.1332090369280122e-24
