sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
PSMD1-9	PSMD1	713.030491879	1441.37339144	47.7414686717	0.49468825782	3.48572050347e-69	1.46920061572e-68	True
PSMD7-10	PSMD7	200.013474592	600.672908363	27.3164050969	0.332982346644	9.92436607641e-69	4.16476672464e-68	True
RPS7-3	RPS7	582.495382145	1224.50730253	42.7693752557	0.475697761003	1.77909040289e-67	7.43350381382e-67	True
PSMD7-9	PSMD7	366.691370085	876.169590784	34.4350191921	0.418516430999	3.46316750693e-67	1.44073765115e-66	True
RPL18A-2	RPL18A	433.362528283	983.805373901	37.0694821936	0.440496199532	6.40134187801e-67	2.65159032102e-66	True
RPL3-10	RPL3	89.1288114848	384.482429428	21.0736954505	0.231815044493	6.90389910438e-67	2.8474879997e-66	True
RPS8-2	RPS8	148.431052197	496.930678515	24.4237813914	0.298695690595	1.76514961434e-66	7.24918281788e-66	True
PSMB3-6	PSMB3	279.667963596	723.614626689	30.5743145225	0.386487438591	1.1623384454e-65	4.75322232354e-65	True
PSMD11-6	PSMD11	288.440484412	737.769080822	30.9400293325	0.390963096597	1.86658332223e-65	7.60079056213e-65	True
COPA-1	COPA	376.867494231	883.148155306	34.6078113441	0.426731904457	1.91956982279e-65	7.78357215062e-65	True
NUP98-6	NUP98	866.725056565	1640.95631676	52.2200316007	0.528182894153	1.54812964019e-64	6.25106127823e-64	True
RPL18A-1	RPL18A	770.929129261	1494.83247264	48.949068606	0.515729450204	1.60860308122e-64	6.46806510901e-64	True
COPA-10	COPA	558.283224694	1165.58387594	41.3944276426	0.478973016201	3.30531502955e-64	1.32350322642e-63	True
NUP54-15	NUP54	634.07780454	1282.97010994	44.1225949487	0.494226482462	4.20267511837e-64	1.67583850156e-63	True
POLR2A-3	POLR2A	518.982331441	1098.6123891	39.8167356439	0.472398032819	1.59595180634e-63	6.33764333012e-63	True
COPS6-6	COPS6	251.946797819	665.592691863	29.056137923	0.378529994243	2.01745251314e-63	7.97848504166e-63	True
NUP93-11	NUP93	104.217547287	394.590830055	21.3865632079	0.264115482036	2.31985575252e-61	9.13680892693e-61	True
RPL30-4	RPL30	898.306131501	1662.72501535	52.7039306833	0.540261392117	2.54514420368e-61	9.98319828465e-61	True
RPL6-2	RPL6	1633.092475	2742.34350107	75.9955538158	0.595509816463	3.99922009271e-61	1.56229695492e-60	True
POLR2F-6	POLR2F	863.566949072	1605.11426981	51.4214705443	0.538009639136	1.10107691432e-60	4.28394702293e-60	True
PSMA3-2	PSMA3	142.11483721	462.391284985	23.4226102531	0.307347568661	1.67985797291e-60	6.50944964502e-60	True
RPL36-2	RPL36	259.315715304	665.017017427	29.0409116799	0.389938465496	1.88411787921e-60	7.27163567037e-60	True
NUP54-8	NUP54	557.581423029	1137.28471659	40.729803117	0.49027426017	4.17141336782e-60	1.60349129859e-59	True
PSMC2-9	PSMC2	876.901180711	1615.67789571	51.6570688376	0.54274505026	1.30424699908e-59	4.99355125944e-59	True
RPS7-1	RPS7	477.22513236	1003.3041577	37.5402658755	0.475653498191	1.779400511e-58	6.78572972646e-58	True
NUP205-7	NUP205	553.019712205	1119.53847371	40.3115180249	0.493971154356	2.42436470076e-58	9.20875287521e-58	True
PSMD6-9	PSMD6	475.470628197	991.429583644	37.2537813771	0.479580835635	4.73349136005e-57	1.79089968386e-56	True
NUP98-5	NUP98	353.006237613	778.666372239	31.9874112102	0.453347223148	4.71951031976e-53	1.77860761462e-52	True
PSMD1-19	PSMD1	537.58007557	1052.52955824	38.7209297525	0.51075057357	6.86923039591e-52	2.57864469159e-51	True
PSMA3-1	PSMA3	683.203921106	1268.65148535	43.7921224112	0.538527664213	7.83244170791e-52	2.92878462308e-51	True
PSMD11-1	PSMD11	211.593202068	543.245777995	25.734518175	0.389498106822	1.88126460689e-51	7.00734607451e-51	True
NUP93-8	NUP93	741.453459321	1337.52542313	45.3763699697	0.554347189593	8.86500356522e-50	3.28929282864e-49	True
COPB1-10	COPB1	164.221589665	456.471776034	23.2487749564	0.35976285564	1.37349253764e-49	5.07663972566e-49	True
PSMD1-8	PSMD1	260.368417802	613.710340775	27.6696333397	0.424252942313	1.4263668184e-49	5.25187169533e-49	True
PSMA3-10	PSMA3	397.570643356	824.991527867	33.1584153863	0.481908758971	2.79714615476e-49	1.02597612776e-48	True
COPB1-4	COPB1	318.968856849	693.807805247	29.798372647	0.459736622213	1.74514346994e-47	6.37674096812e-47	True
RPL6-1	RPL6	51.9333232274	239.928776615	16.2217430941	0.216453082286	1.04679934239e-46	3.81050821225e-46	True
PSMB2-9	PSMB2	640.74492036	1157.48225406	41.2044501055	0.55356781334	2.26706701319e-45	8.22132603651e-45	True
COPZ1-3	COPZ1	69.1274640256	270.121886165	17.3074796607	0.25591211807	4.36918075761e-45	1.57848973987e-44	True
NUP93-9	NUP93	287.738682746	632.993199056	28.1884152022	0.454568363728	4.59954532689e-45	1.65549178245e-44	True
RPS3A-5	RPS3A	363.533262592	746.263002634	31.1586746915	0.487138262662	1.28188218449e-44	4.59659992275e-44	True
RPS3A-2	RPS3A	377.920196729	754.878895546	31.3798506421	0.500636855738	1.56341280596e-42	5.58527771942e-42	True
RPL18A-3	RPL18A	635.48140787	1127.74295576	40.5050476509	0.563498450267	2.15774174638e-42	7.67996228991e-42	True
POLR2A-10	POLR2A	562.844935518	1015.52710882	37.8344594551	0.554239203099	2.71729575377e-41	9.63587165819e-41	True
PSMD6-16	PSMD6	295.809401897	623.419291568	27.9313741849	0.474495104495	5.35222264673e-41	1.89098748658e-40	True
COPS6-7	COPS6	643.55212702	1128.18993229	40.5155837521	0.570428886662	5.6124123367e-41	1.97565137567e-40	True
PSMD11-4	PSMD11	183.170234626	449.526161113	23.0439164274	0.407474025922	6.59344570819e-41	2.31251873196e-40	True
NUP93-6	NUP93	108.077456446	324.645190337	19.1611734707	0.332909464433	1.08177560558e-40	3.78031402533e-40	True
COPS4-10	COPS4	323.881468506	662.589642364	28.976671801	0.488811547597	1.74809472609e-40	6.08666315861e-40	True
NUP133-5	NUP133	301.423815218	629.416416918	28.0925066996	0.478894110665	1.92027742965e-40	6.66204552309e-40	True
PSMD6-6	PSMD6	548.107100549	982.284687149	37.0326888098	0.557992105262	1.87508751425e-39	6.48186727047e-39	True
COPS8-2	COPS8	273.000847776	581.066068618	26.7812372475	0.469827550635	2.63388134378e-39	9.07225796192e-39	True
PSMB3-1	PSMB3	970.942603853	1556.53211199	50.335266766	0.623785784035	3.75795981857e-38	1.28978549487e-37	True
RPL36-7	RPL36	462.48729739	838.952623263	33.5083632981	0.551267478718	2.07148517693e-36	7.08433186844e-36	True
RPS13-1	RPS13	176.503118807	413.975950235	21.9793440132	0.426360803585	1.34606526003e-35	4.58712310243e-35	True
RPL5-8	RPL5	573.371960497	978.174314625	36.9331802879	0.586165422588	3.20897143882e-34	1.0896895946e-33	True
COPS4-3	COPS4	374.06028757	696.274185901	29.8628881438	0.537231302186	1.03772327194e-33	3.51145093077e-33	True
RPL30-5	RPL30	262.473822798	534.166348099	25.4802044699	0.491370944149	1.16420088967e-33	3.92560370166e-33	True
RPS27-3	RPS27	899.709734831	1410.33146738	47.0372725421	0.637942041031	4.48391954668e-33	1.50665967985e-32	True
PSMC2-12	PSMC2	692.327342754	1129.22391715	40.5399538975	0.613100140937	8.47603572555e-33	2.83814297291e-32	True
PSMD1-7	PSMD1	547.405298883	925.42272352	35.6484212848	0.591519188983	5.1812963044e-32	1.72889782935e-31	True
COPS6-10	COPS6	385.640015047	692.397648719	29.7614600217	0.55696320714	1.02771431306e-30	3.4174167988e-30	True
PSMD11-10	PSMD11	362.831460926	652.469506372	28.7081878841	0.556089529675	1.61645238246e-29	5.35658875704e-29	True
POLA1-8	POLA1	478.979636523	810.961018465	32.8053807385	0.590632133502	2.46609222629e-29	8.14403652737e-29	True
COPS2-5	COPS2	33.3355790987	147.112787194	12.4836304567	0.226598786785	8.09097448256e-29	2.6628172869e-28	True
COPS2-10	COPS2	574.775563827	920.9442984	35.5386651245	0.624115448486	6.73745295782e-27	2.20979259129e-26	True
POLA1-2	POLA1	572.319257999	913.154015004	35.3474759574	0.626749977107	2.77677584031e-26	9.07646796782e-26	True
RPS27-5	RPS27	542.492687227	863.237354976	34.1140199727	0.628439772792	4.73738152429e-25	1.54326225249e-24	True
NUP205-9	NUP205	823.915154986	1228.41557137	42.8601681885	0.670713701608	5.85851872821e-25	1.90203935737e-24	True
NUP54-4	NUP54	409.150370832	678.508234455	29.3968682217	0.603014598873	5.42157150365e-24	1.75425259765e-23	True
POLR2A-8	POLR2A	232.296351193	432.014056235	22.5229664582	0.537705539531	3.98753647724e-23	1.28591360893e-22	True
NUP133-8	NUP133	316.161650188	546.825765516	25.8344587716	0.578176212837	4.84545236496e-23	1.55735107784e-22	True
PSMC4-9	PSMC4	486.69945484	769.721002249	31.7594563578	0.632306320625	1.2711263413e-22	4.07184137997e-22	True
PSMC4-8	PSMC4	258.613913639	464.802901348	23.4932346918	0.556394792048	1.38011682257e-22	4.40628659963e-22	True
NUP54-20	NUP54	492.313868162	776.402492871	31.9297790641	0.634096197117	1.76655774895e-22	5.62139734019e-22	True
RPL27-7	RPL27	350.199030952	587.777218094	26.9649661654	0.595802321307	2.47009884083e-22	7.83420787472e-22	True
PSMB2-17	PSMB2	65.6184556995	180.712983585	13.9242075568	0.363108695334	4.08778617368e-22	1.29222451082e-21	True
POLR2F-8	POLR2F	1292.71866736	1783.57910737	55.3762760693	0.724789083937	8.54556581317e-22	2.69255368736e-21	True
POLR2A-9	POLR2A	124.218894747	266.504182418	17.1798778939	0.466104860419	6.05497515012e-21	1.90157879715e-20	True
RPL36-9	RPL36	810.931824179	1165.30280747	41.3878406698	0.695897940845	1.3624666632e-20	4.26492007602e-20	True
COPS8-6	COPS8	309.143633536	515.313959714	24.9481281465	0.599913174694	9.26586982035e-20	2.89107171992e-19	True
RPL3-2	RPL3	872.69037072	1231.34586118	42.9282098744	0.708728878078	1.43994759587e-19	4.4782836234e-19	True
NUP205-10	NUP205	451.960272411	697.915897611	29.9058003012	0.647585581526	2.10605569883e-19	6.52877266638e-19	True
RPS19-4	RPS19	192.293656274	350.627978235	20.0052345998	0.548426446862	1.28608763175e-18	3.97405213541e-18	True
NUP98-3	NUP98	606.00573793	887.920454653	34.7258060688	0.682500031117	1.33411176458e-18	4.10923527486e-18	True
PSMC1-7	PSMC1	684.607524437	983.082516501	37.0519939013	0.696388668241	2.45612443793e-18	7.5410082583e-18	True
POLR2F-10	POLR2F	1099.72320942	1472.04172508	48.4350148518	0.747073395192	1.34428627896e-16	4.11420100027e-16	True
PSMB2-19	PSMB2	590.917002128	841.551057579	33.5733512983	0.702176055518	5.95014615717e-16	1.81526681176e-15	True
NUP98-16	NUP98	810.580923346	1109.89982735	40.083830465	0.730318992194	8.55481042956e-16	2.60163696924e-15	True
NUP98-8	NUP98	897.253429003	1211.85505882	42.4751147993	0.740396652613	1.72445139394e-15	5.22775327943e-15	True
PSMB3-7	PSMB3	448.802164918	659.850557843	28.9041098828	0.6801572865	2.03957854832e-15	6.1636320281e-15	True
NUP98-13	NUP98	517.929628943	741.559483032	31.0376740342	0.698433019595	5.56854456467e-15	1.67754587042e-14	True
COPZ1-5	COPZ1	403.53595751	597.55470796	27.2316165432	0.675312154912	9.77702670731e-15	2.93616333304e-14	True
COPS6-4	COPS6	796.193989209	1072.11310699	39.1876815511	0.742639917391	4.08329692787e-14	1.22244496813e-13	True
RPL18A-5	RPL18A	728.470128514	988.863671044	37.191787442	0.736673972202	5.0771953605e-14	1.51527476442e-13	True
RPS13-3	RPS13	520.385934772	724.302868649	30.5921369621	0.718464550255	6.72088849726e-13	1.99962038572e-12	True
RPS7-6	RPS7	454.767479072	643.364511391	28.4657113288	0.706858197834	7.49808728506e-13	2.22396971634e-12	True
PSMD6-11	PSMD6	391.605329201	556.498790588	26.1035720952	0.703694843231	8.16170378362e-12	2.41335302648e-11	True
PSMD11-7	PSMD11	382.832808386	541.662975828	25.6902721288	0.706773077486	2.11294516879e-11	6.22865124911e-11	True
PSMC4-10	PSMC4	640.74492036	848.515229472	33.7473090767	0.755136617593	3.77601577055e-11	1.10970983348e-10	True
PSMB3-5	PSMB3	897.604329836	1140.79168804	40.8123246118	0.786825797599	1.91541418046e-10	5.61192996164e-10	True
PSMD6-15	PSMD6	360.024254266	501.457109991	24.5534129209	0.717956226152	5.69296563863e-10	1.66289968958e-09	True
RPL3-1	RPL3	456.872884068	613.370329443	27.6604470923	0.744856511861	1.06413061498e-09	3.09887733636e-09	True
RPL3-8	RPL3	531.263860583	702.009733001	30.0126982036	0.756775633739	1.07505967917e-09	3.12124577548e-09	True
PSMC4-1	PSMC4	750.927781801	956.648171325	36.4106660484	0.784957107858	1.42166921727e-09	4.11513288493e-09	True
RPL3-6	RPL3	846.723709106	1067.33447105	39.0739373062	0.793306814379	1.58607855597e-09	4.57724171857e-09	True
RPL11-4	RPL11	1181.48310342	1453.53436209	48.0167351914	0.812834656156	1.59206324699e-09	4.5807568274e-09	True
COPS6-1	COPS6	857.601634917	1072.53909447	39.1978165685	0.799599417251	4.74623330961e-09	1.36153140613e-08	True
RPS9-6	RPS9	152.290961356	238.529962006	16.1702262564	0.638456318339	5.31487788023e-09	1.5201183461e-08	True
COPS8-9	COPS8	956.906570548	1185.00368615	41.8488730719	0.807513581377	5.7817376834e-09	1.64873884681e-08	True
RPL5-4	RPL5	927.430900608	1146.28194173	40.9414233988	0.809077476357	1.20265747276e-08	3.4193900335e-08	True
RPL9-10	RPL9	238.61256618	331.760044848	19.394558934	0.719232378599	1.84932204716e-07	5.24247341393e-07	True
PSMD1-13	PSMD1	570.564753836	718.20460736	30.4340739444	0.794432043444	2.01089259574e-07	5.68372877795e-07	True
NUP98-10	NUP98	1435.18440541	1691.76193961	53.3481401174	0.848337092712	3.19568202138e-07	9.00601296934e-07	True
RPL3-7	RPL3	790.228675055	959.304170173	36.4752640836	0.823751943987	7.63818395333e-07	2.14628502314e-06	True
RPS11-9	RPS11	756.893095956	919.193211515	35.4957195886	0.823431990657	9.62409152956e-07	2.69642914283e-06	True
NUP205-4	NUP205	1686.42940156	1943.7021424	58.8842311182	0.867637774725	3.27047873013e-06	9.13642459203e-06	True
NUP98-4	NUP98	1796.96316383	2061.21107458	61.4382524415	0.871799684172	4.42123290185e-06	1.2315376286e-05	True
PSMD1-21	PSMD1	468.803512377	580.726399174	26.7719227452	0.807270881854	6.57223407448e-06	1.82540952184e-05	True
PSMC2-5	PSMC2	279.317062764	362.315325401	20.3778606394	0.770922572637	1.08551557491e-05	3.00628376797e-05	True
RPL34-6	RPL34	662.500771982	793.910948915	32.374487237	0.834477434638	1.33295542379e-05	3.68094874214e-05	True
RPL27-8	RPL27	1052.00069619	1221.97275463	42.7104691411	0.860903561232	2.15716426371e-05	5.93992795825e-05	True
COPS8-15	COPS8	1616.60013587	1839.48011503	56.6048933596	0.878835341932	2.54027503793e-05	6.97486946129e-05	True
COPS6-3	COPS6	350.549931785	436.096229439	22.644985954	0.803836190549	4.33976765032e-05	0.000118818139942	True
COPS8-14	COPS8	964.275488033	1114.03810492	40.1816301637	0.865567778853	6.42282231861e-05	0.00017535034796	True
PSMC1-5	PSMC1	1004.62908378	1147.36832867	40.9669558444	0.875594226088	0.000171667552146	0.000467344242528	True
RPS3A-6	RPS3A	327.741377665	400.019528488	21.5535029718	0.819313444281	0.000251098866839	0.000681655398397	True
RPL11-6	RPL11	644.253928686	749.574834353	31.2437635875	0.859492473813	0.00027276505381	0.000738386525947	True
RPS24-8	RPS24	1195.51913673	1334.01322181	45.2959006283	0.896182374495	0.000888772951625	0.00239918765874	True
RPS27-2	RPS27	780.052550909	883.674078385	34.6208214602	0.882737844177	0.00114860021792	0.00309189022246	True
PSMB2-22	PSMB2	1464.30917451	1600.14607652	51.3105952202	0.915109686545	0.00357089614472	0.00958556199741	True
RPS24-10	RPS24	2120.49373151	2289.88184811	66.3671457604	0.926027573545	0.00475432512001	0.0127267588867	False
RPS24-6	RPS24	1218.32769085	1333.38717268	45.2815535059	0.913708873021	0.00493185343909	0.0131653087638	False
NUP54-10	NUP54	474.417925699	534.696417912	25.4950855437	0.887265950933	0.00805601481196	0.0214455131144	False
LYZL6-6	LYZL6	1408.51594213	1517.0532	49.4491989407	0.928455206535	0.0130407665252	0.0346192724605	False
RPS8-3	RPS8	1077.26555614	1167.69774681	41.4439582949	0.922555138162	0.0136648424793	0.0361760705856	False
POLR2D-5	POLR2D	1032.70115039	1118.58180006	40.288935085	0.923223630435	0.0151618039814	0.0400288286432	False
RPL5-1	RPL5	1019.71781959	1104.79243332	39.9630359829	0.922994934465	0.0152514941463	0.040155303766	False
RPS24-13	RPS24	808.124617518	879.608328495	34.5202007506	0.918732339541	0.0184057347164	0.0483276258538	False
COPZ1-14	COPZ1	889.884511518	962.598130596	36.5553278778	0.924461084261	0.0214354636558	0.056129374859	False
RPS24-4	RPS24	1740.81903062	1853.13964121	56.9044426758	0.939389019536	0.0226672821785	0.0591936363411	False
NUP205-3	NUP205	939.361528917	1014.01423398	37.7980838754	0.926379036347	0.022996176046	0.059889770136	False
COPA-3	COPA	1021.47232375	1099.05481018	39.8272140959	0.929409811311	0.0244075483438	0.0633936593471	False
RPL3-3	RPL3	1768.89109722	1873.61436435	57.3529743288	0.944106285091	0.0321155045147	0.0831886788103	False
NUP98-9	NUP98	496.524678154	541.708448248	25.6915437906	0.916590242888	0.0375253529712	0.0969404951755	False
COPS8-16	COPS8	581.091778815	624.985511804	27.9734953681	0.929768399171	0.0584643183805	0.15062790875	False
COPZ1-15	COPZ1	958.661074711	1016.97398402	37.8692382542	0.94266037261	0.0598986221099	0.153910630608	False
NUP133-10	NUP133	864.61965157	909.096053921	35.2477497289	0.951076234289	0.101975349246	0.261328828335	False
PSMB3-10	PSMB3	1316.57992398	1374.02675373	46.2107432955	0.958190894323	0.105787503778	0.27037710407	False
PSMD7-3	PSMD7	1431.32449625	1490.29831948	48.8468884493	0.960428175715	0.11366532216	0.289741046673	False
RPL9-5	RPL9	328.092278497	351.954172964	20.0477276333	0.932201700392	0.12016358939	0.305495262973	False
RPS11-6	RPS11	1043.92997704	1089.16787668	39.5928626802	0.958465631783	0.123798039602	0.313904791709	False
RPS7-4	RPS7	779.701650076	817.099261351	32.9599996543	0.954231250664	0.126424843016	0.319721774048	False
RPL36-4	RPL36	976.557017174	1017.28036599	37.8766015754	0.959968411681	0.140501980427	0.354389509685	False
PSMD1-14	PSMD1	411.60667666	426.698608253	22.3635359481	0.964630933167	0.250077525657	0.629121733393	False
POLR2F-4	POLR2F	657.939061158	667.628019286	29.1099440678	0.985487490267	0.366863967854	0.920512462423	False
TPH2-8	TPH2	456.872884068	463.246732542	23.4476750215	0.986240920818	0.390212630165	0.976547754138	False
RPS11-4	RPS11	759.700302617	765.508288517	31.6518882977	0.992412902659	0.427945771567	1.0	False
OC90-1	OC90	51.5824223948	52.2847098471	7.30665461	0.986568014734	0.466612111048	1.0	False
COPS2-3	COPS2	0.0	0.0	0.0	1.0	1.0	1.0	False
COPS2-8	COPS2	0.0	0.0	0.0	1.0	1.0	1.0	False
DMRTC2-10	DMRTC2	0.0	0.0	0.0	1.0	1.0	1.0	False
DMRTC2-9	DMRTC2	0.0	0.0	0.0	1.0	1.0	1.0	False
OR9Q2-5	OR9Q2	0.0	0.0	0.0	1.0	1.0	1.0	False
OR9Q2-8	OR9Q2	0.0	0.0	0.0	1.0	1.0	1.0	False
PLA2G2E-7	PLA2G2E	0.0	0.0	0.0	1.0	1.0	1.0	False
PLA2G2E-8	PLA2G2E	0.0	0.0	0.0	1.0	1.0	1.0	False
PSMC4-2	PSMC4	0.0	0.0	0.0	1.0	1.0	1.0	False
PSMC4-7	PSMC4	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL18A-6	RPL18A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL18A-8	RPL18A	0.0	0.0	0.0	1.0	1.0	1.0	False
VN1R2-1	VN1R2	0.0	0.0	0.0	1.0	1.0	1.0	False
VN1R2-2	VN1R2	0.0	0.0	0.0	1.0	1.0	1.0	False
PSMD7-6	PSMD7	485.646752343	485.325681831	24.0898085344	1.00066155681	1.0	1.0	False
RPS27-4	RPS27	1778.36541971	1777.16735893	55.2350673574	1.00067414066	1.0	1.0	False
NUP98-11	NUP98	1101.12681275	1096.86194331	39.7752698805	1.00388824634	1.0	1.0	False
PSMB2-11	PSMB2	959.362876376	952.353638113	36.30613892	1.00735991126	1.0	1.0	False
POLA1-9	POLA1	848.829114102	840.316802784	33.5424876135	1.0101298835	1.0	1.0	False
NUP54-16	NUP54	602.145828772	595.395351635	27.1728299257	1.01133780625	1.0	1.0	False
COPZ1-7	COPZ1	691.274640256	682.940218689	29.5134090179	1.01220373517	1.0	1.0	False
MRGPRD-2	MRGPRD	780.052550909	770.611160117	31.7821680094	1.01225182204	1.0	1.0	False
IL1F10-1	IL1F10	547.054398051	535.493431356	25.5174527638	1.02158937163	1.0	1.0	False
CRYGB-8	CRYGB	798.299394205	781.298233066	32.054361957	1.02176014282	1.0	1.0	False
RNASE9-7	RNASE9	629.866994548	613.386734445	27.6608903453	1.02686765001	1.0	1.0	False
NUP205-6	NUP205	1700.11453403	1655.46867311	52.5427195849	1.02696871384	1.0	1.0	False
MRGPRD-10	MRGPRD	843.565601612	817.996547426	32.9825796632	1.03125814439	1.0	1.0	False
NPHS2-5	NPHS2	657.237259493	635.993950082	28.2687676859	1.03340174762	1.0	1.0	False
PSMD1-16	PSMD1	1532.38393604	1478.97807068	48.5915860191	1.03610997784	1.0	1.0	False
PSMC1-3	PSMC1	1427.11368626	1359.02451406	45.8682306265	1.05010150405	1.0	1.0	False
COPZ1-9	COPZ1	1240.78534414	1180.70802578	41.7484620718	1.05088245108	1.0	1.0	False
RPS8-1	RPS8	1235.87273248	1170.12892546	41.5009044671	1.05618509686	1.0	1.0	False
POLR2F-7	POLR2F	1632.39067334	1544.61431179	50.0681121766	1.05682736517	1.0	1.0	False
DMRTB1-10	DMRTB1	1913.46224026	1808.58059724	55.9263208119	1.0579911358	1.0	1.0	False
IL1F10-10	IL1F10	914.447569801	863.52761544	34.1212361549	1.05896737227	1.0	1.0	False
NPSR1-10	NPSR1	949.537653063	892.066181891	34.8281984345	1.0644251204	1.0	1.0	False
FCRL4-10	FCRL4	1276.57722906	1198.44169281	42.1625819067	1.0651976118	1.0	1.0	False
NUP54-9	NUP54	1353.42451141	1265.4488673	43.7181232467	1.06952129508	1.0	1.0	False
LYZL6-4	LYZL6	2005.04735758	1870.53412781	57.2855326293	1.07191166831	1.0	1.0	False
RPS24-3	RPS24	1061.47501867	983.209022288	37.0550546765	1.0796026019	1.0	1.0	False
LYZL6-2	LYZL6	1928.9018769	1771.39131692	55.1078068782	1.08891912164	1.0	1.0	False
DMRTC2-3	DMRTC2	893.393519844	819.824245615	33.0285559522	1.08973786104	1.0	1.0	False
COPS8-1	COPS8	1394.83080965	1273.84198604	43.91198849	1.09497945973	1.0	1.0	False
POLA1-10	POLA1	1371.32045387	1245.56448726	43.2579851543	1.10096303154	1.0	1.0	False
COPS2-1	COPS2	1483.95962114	1346.00752752	45.5705708224	1.10248983813	1.0	1.0	False
OR9Q2-4	OR9Q2	708.819681887	642.916663941	28.4537616342	1.1025063148	1.0	1.0	False
COPS8-13	COPS8	1534.48934104	1391.64971776	46.6123617033	1.1026405003	1.0	1.0	False
IL1F10-3	IL1F10	518.280529776	469.969331843	23.6441580099	1.10279649045	1.0	1.0	False
OLIG2-5	OLIG2	1033.40295206	936.698270315	35.9242717896	1.1032399491	1.0	1.0	False
PSMA3-5	PSMA3	1832.75504876	1659.33493918	52.628626031	1.10451181705	1.0	1.0	False
RPL30-3	RPL30	1303.24569234	1172.05687986	41.546048777	1.11193041459	1.0	1.0	False
RPL30-9	RPL30	1540.80555602	1374.67410127	46.2255098132	1.12085152008	1.0	1.0	False
COPS8-5	COPS8	999.365571295	891.091804291	34.804142152	1.12150685988	1.0	1.0	False
RPS24-12	RPS24	1820.82442045	1616.42757622	51.673781078	1.12644973845	1.0	1.0	False
RPTN-4	RPTN	302.125616884	268.203593051	17.2398981162	1.12647863307	1.0	1.0	False
POLR2D-10	POLR2D	823.564254153	728.355418922	30.6969965471	1.13071754909	1.0	1.0	False
KRT25-4	KRT25	1069.19483699	944.526484265	36.1153808811	1.13199031981	1.0	1.0	False
COPS6-9	COPS6	1653.09382246	1459.45860033	48.1507104289	1.13267606363	1.0	1.0	False
RXFP2-7	RXFP2	775.139939252	682.132256556	29.492177635	1.13634846	1.0	1.0	False
PIWIL3-5	PIWIL3	1357.28442056	1193.70255141	42.0520166054	1.13703737917	1.0	1.0	False
LUZP4-1	LUZP4	372.305783407	327.429455753	19.2527151646	1.13705647695	1.0	1.0	False
IL1F10-4	IL1F10	1353.07361057	1187.83114171	41.9149304274	1.13911276027	1.0	1.0	False
KRT25-3	KRT25	1649.58481413	1447.2840176	47.8752992053	1.13977961068	1.0	1.0	False
NUP93-3	NUP93	930.238107269	814.20205004	32.8870535244	1.14251506395	1.0	1.0	False
NUP98-15	NUP98	1161.13085513	1014.9756682	37.8212018359	1.14399871003	1.0	1.0	False
IL22-2	IL22	414.764784154	362.387623114	20.3801529064	1.14453352626	1.0	1.0	False
MRGPRD-9	MRGPRD	1183.23760759	1032.40482919	38.2395580654	1.14609848204	1.0	1.0	False
RPL27-9	RPL27	980.066025501	855.107141743	33.9116774802	1.14613242909	1.0	1.0	False
RPS8-9	RPS8	2121.19553317	1850.67260947	56.8503602573	1.146175462	1.0	1.0	False
PIWIL3-9	PIWIL3	428.800817459	373.720327617	20.7375911279	1.14738424905	1.0	1.0	False
MRGPRD-8	MRGPRD	1173.06148344	1018.90221854	37.915572599	1.15129937112	1.0	1.0	False
RPL30-2	RPL30	1016.91061293	882.360997908	34.5883357799	1.15248817133	1.0	1.0	False
OTUD6A-10	OTUD6A	1104.98672191	956.29469181	36.4020661247	1.15548766648	1.0	1.0	False
OTUD6A-8	OTUD6A	609.514746257	524.958623398	25.2210245883	1.16107197613	1.0	1.0	False
HTR3D-7	HTR3D	1073.75654781	924.389198381	35.6231017619	1.16158491433	1.0	1.0	False
LYZL6-3	LYZL6	1036.21015872	890.908250113	34.7996097768	1.16309413297	1.0	1.0	False
DMRTC2-1	DMRTC2	1184.99211175	1016.80341583	37.8651387776	1.16540925542	1.0	1.0	False
LHX5-3	LHX5	586.355291304	499.969680852	24.510853188	1.17278169809	1.0	1.0	False
LYZL6-8	LYZL6	1530.27853104	1302.95906126	44.5829430254	1.17446401544	1.0	1.0	False
OR9Q2-7	OR9Q2	368.796775081	313.317772049	18.7858651411	1.17706944189	1.0	1.0	False
COPS8-8	COPS8	1673.09516992	1420.94753663	47.2783568203	1.17745034689	1.0	1.0	False
HTR3D-3	HTR3D	1377.63666886	1169.42013923	41.4843045093	1.17805108929	1.0	1.0	False
NUP54-2	NUP54	932.694413097	790.906271687	32.298332726	1.17927300173	1.0	1.0	False
IL1F10-7	IL1F10	1864.68702453	1579.76777702	50.8553308981	1.18035514565	1.0	1.0	False
NPHS2-2	NPHS2	1594.84428425	1349.78240924	45.6569368471	1.18155657781	1.0	1.0	False
MRGPRD-1	MRGPRD	1723.27398898	1456.68475394	48.0879903781	1.18301093241	1.0	1.0	False
LYZL6-5	LYZL6	1213.76598002	1025.97622603	38.0854112835	1.18303519051	1.0	1.0	False
RPS19-1	RPS19	1552.73618433	1310.42614726	44.7546198704	1.18490934234	1.0	1.0	False
CABP5-7	CABP5	857.250734085	722.906468591	30.5559720175	1.18583906955	1.0	1.0	False
