sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
PSMD6-17	PSMD6	217.798011599	621.544268756	27.8809111876	0.350414318895	1.28849674268e-66	5.43090074437e-66	True
PSMB2-20	PSMB2	83.3314131335	370.180413889	20.626336316	0.225110270579	2.74516649315e-66	1.15201091699e-65	True
PSMD1-9	PSMD1	729.781163502	1441.37339144	47.7414686717	0.506309584897	8.93556324388e-66	3.73351142494e-65	True
PSMD11-3	PSMD11	283.453064371	725.255812821	30.6168071981	0.390831840793	1.30196210117e-64	5.41638778886e-64	True
NUP93-11	NUP93	99.1138777421	394.590830055	21.3865632079	0.251181401576	4.50085686799e-64	1.86436355609e-63	True
POLR2A-10	POLR2A	466.214004538	1015.52710882	37.8344594551	0.459085730444	2.47853116155e-63	1.02226113573e-62	True
POLR2F-6	POLR2F	851.306140989	1605.11426981	51.4214705443	0.530371050212	6.62401703671e-63	2.72037622747e-62	True
COPA-10	COPA	564.696583696	1165.58387594	41.3944276426	0.484475287753	9.00594229637e-63	3.68285555183e-62	True
NUP205-7	NUP205	535.341199524	1119.53847371	40.3115180249	0.478180260969	1.2499393436e-62	5.08979537798e-62	True
NUP54-15	NUP54	650.868840459	1282.97010994	44.1225949487	0.507314110762	1.39102917479e-60	5.64041787754e-60	True
RPS19-6	RPS19	1016.0750715	1831.67472276	56.4336082348	0.554724623796	1.51137548024e-60	6.10265477527e-60	True
RPL36-2	RPL36	263.882808256	665.017017427	29.0409116799	0.396806098703	4.59475558604e-59	1.8475146938e-58	True
NUP98-5	NUP98	333.325652534	778.666372239	31.9874112102	0.428072489602	6.16074513801e-59	2.46686503234e-58	True
PSMC2-9	PSMC2	880.030226576	1615.67789571	51.6570688376	0.54468172704	6.78246588365e-59	2.70454344987e-58	True
RPL6-2	RPL6	1652.73969381	2742.34350107	75.9955538158	0.602674206628	7.69281298601e-59	3.05487325601e-58	True
COPS6-6	COPS6	265.776704009	665.592691863	29.056137923	0.399308326636	1.69059462931e-58	6.68584954224e-58	True
RPL9-2	RPL9	433.702127445	932.333046131	35.8175610084	0.465179400478	4.57148986491e-58	1.80049252466e-57	True
RPS8-2	RPS8	167.294124851	496.930678515	24.4237813914	0.336654853653	5.41344048969e-58	2.12339441249e-57	True
COPB1-4	COPB1	291.975595259	693.807805247	29.798372647	0.420830658074	1.2689121028e-55	4.95701028777e-55	True
NUP98-6	NUP98	917.276843053	1640.95631676	52.2200316007	0.55898919044	1.90606632731e-55	7.41590988076e-55	True
PSMA3-2	PSMA3	154.352503872	462.391284985	23.4226102531	0.333813609564	3.75431850436e-55	1.45479842044e-54	True
PSMD11-6	PSMD11	321.330979431	737.769080822	30.9400293325	0.435544112357	7.94158244453e-55	3.06500430891e-54	True
NUP98-7	NUP98	502.198023846	1015.1821085	37.8261651947	0.494687622685	2.98229446075e-54	1.14639399071e-53	True
PSMD1-2	PSMD1	820.372510356	1479.86551225	48.611610273	0.554356124638	3.66379551259e-53	1.40275198709e-52	True
POLR2A-3	POLR2A	568.800024494	1098.6123891	39.8167356439	0.51774404707	7.42614805025e-52	2.8319556652e-51	True
COPS6-7	COPS6	592.158072115	1128.18993229	40.5155837521	0.524874451692	5.57308808433e-51	2.1168923514e-50	True
RPS3A-2	RPS3A	347.214221389	754.878895546	31.3798506421	0.459960165051	1.92948552362e-50	7.30014011102e-50	True
RPL18A-1	RPL18A	846.887050898	1494.83247264	48.949068606	0.566543118643	1.96694772566e-50	7.41269319356e-50	True
RPL3-10	RPL3	123.103223947	384.482429428	21.0736954505	0.320179062877	2.53018512258e-49	9.49807774531e-49	True
PSMA3-1	PSMA3	705.476168005	1268.65148535	43.7921224112	0.556083507686	1.19922959693e-47	4.48427876517e-47	True
RPL30-4	RPL30	982.931895824	1662.72501535	52.7039306833	0.591157218872	1.83861457553e-47	6.8484829732e-47	True
RPS19-4	RPS19	110.161602968	350.627978235	20.0052345998	0.314183721227	1.59402986133e-46	5.91452778664e-46	True
RPS7-3	RPS7	682.433769676	1224.50730253	42.7693752557	0.557312943962	3.11547878782e-46	1.15152889042e-45	True
PSMA3-10	PSMA3	412.237975577	824.991527867	33.1584153863	0.499687526056	1.62874786832e-45	5.99703717033e-45	True
NUP54-8	NUP54	626.879494254	1137.28471659	40.729803117	0.551207173639	2.28523472873e-45	8.38210142868e-45	True
COPS4-3	COPS4	329.537861028	696.274185901	29.8628881438	0.473287488896	7.22078215224e-45	2.63846830734e-44	True
COPS6-1	COPS6	588.370280609	1072.53909447	39.1978165685	0.548577001661	5.19910780033e-44	1.89255401368e-43	True
RPS3A-5	RPS3A	366.468828212	746.263002634	31.1586746915	0.491071950396	7.57097399718e-44	2.74554943822e-43	True
PSMD11-4	PSMD11	177.710551493	449.526161113	23.0439164274	0.395328607912	4.81728747377e-43	1.74038092567e-42	True
COPZ1-3	COPZ1	73.5462850761	270.121886165	17.3074796607	0.272270737186	6.7301226376e-43	2.4223400205e-42	True
NUP93-9	NUP93	296.079036058	632.993199056	28.1884152022	0.467744418897	1.75717062732e-42	6.30089915246e-42	True
PSMD6-9	PSMD6	540.391588199	991.429583644	37.2537813771	0.545063005093	2.47626791409e-42	8.84644410943e-42	True
PSMB2-9	PSMB2	657.497475595	1157.48225406	41.2044501055	0.568041085113	3.38645180245e-42	1.20532599339e-41	True
COPB1-10	COPB1	184.970485213	456.471776034	23.2487749564	0.40521779204	4.45042637712e-42	1.57817702894e-41	True
PSMD6-6	PSMD6	542.285483952	982.284687149	37.0326888098	0.552065496945	1.21871172454e-40	4.30581605619e-40	True
COPS8-2	COPS8	274.299234898	581.066068618	26.7812372475	0.472062042016	5.04141078736e-39	1.77465046398e-38	True
PSMD6-16	PSMD6	303.338969778	623.419291568	27.9313741849	0.486572959613	8.00293802352e-39	2.80686986883e-38	True
PSMD7-10	PSMD7	291.659945967	600.672908363	27.3164050969	0.485555352849	6.02278745843e-38	2.10469045365e-37	True
RPL18A-3	RPL18A	660.653968517	1127.74295576	40.5050476509	0.585819636596	6.65980502889e-38	2.31886689593e-37	True
RPL30-5	RPL30	248.41599294	534.166348099	25.4802044699	0.465053618267	1.41147594989e-37	4.89685338572e-37	True
NUP93-6	NUP93	118.368484565	324.645190337	19.1611734707	0.364608773172	1.90540380741e-36	6.58666567958e-36	True
RPL6-1	RPL6	69.4428442779	239.928776615	16.2217430941	0.289431077246	2.12880748847e-36	7.33255912694e-36	True
COPS6-10	COPS6	360.155842369	692.397648719	29.7614600217	0.520157517917	2.58527257868e-36	8.87302481468e-36	True
COPS4-10	COPS4	340.585586254	662.589642364	28.976671801	0.514021899043	3.51941937022e-36	1.20361637537e-35	True
NUP133-5	NUP133	318.490135802	629.416416918	28.0925066996	0.506008625198	5.43885679455e-36	1.85345438992e-35	True
PSMD11-1	PSMD11	260.410666042	543.245777995	25.734518175	0.479360680912	6.95412626917e-36	2.3614541854e-35	True
RPS13-1	RPS13	186.233082382	413.975950235	21.9793440132	0.449864496419	2.31879471527e-32	7.84634408934e-32	True
NUP54-4	NUP54	375.307008393	678.508234455	29.3968682217	0.553135524869	9.95988650075e-31	3.35840383411e-30	True
PSMC2-12	PSMC2	709.579608803	1129.22391715	40.5399538975	0.62837812592	3.41056492047e-30	1.14599751349e-29	True
POLR2F-8	POLR2F	1210.19938619	1783.57910737	55.3762760693	0.678522966091	9.79972083324e-30	3.28136993754e-29	True
NUP205-10	NUP205	396.455510968	697.915897611	29.9058003012	0.568056283465	2.95551700213e-29	9.86198555223e-29	True
PSMD1-7	PSMD1	566.274830157	925.42272352	35.6484212848	0.611909363975	9.57542366763e-29	3.18407686664e-28	True
PSMD11-10	PSMD11	367.100126796	652.469506372	28.7081878841	0.56263185208	1.85476977328e-28	6.14632328318e-28	True
COPS2-10	COPS2	565.012232988	920.9442984	35.5386651245	0.61351401379	2.33367799658e-28	7.70675104712e-28	True
RPS13-3	RPS13	420.760506466	724.302868649	30.5921369621	0.580917906967	2.67229693149e-28	8.79478544917e-28	True
PSMB2-17	PSMB2	53.9760289615	180.712983585	13.9242075568	0.298683735339	1.0325964066e-27	3.38677524486e-27	True
POLR2A-8	POLR2A	217.798011599	432.014056235	22.5229664582	0.504145660206	6.30062562127e-27	2.05949021158e-26	True
RPS7-1	RPS7	648.02799683	1003.3041577	37.5402658755	0.645893861654	3.69267924815e-25	1.20293720592e-24	True
RPS27-3	RPS27	970.937222722	1410.33146738	47.0372725421	0.688446117228	2.38667451384e-24	7.74862908042e-24	True
COPS2-5	COPS2	41.3500572746	147.112787194	12.4836304567	0.281077247351	3.51913633479e-24	1.13868350765e-23	True
RPS27-5	RPS27	552.701910594	863.237354976	34.1140199727	0.640266442836	1.72048616341e-23	5.54827920483e-23	True
PSMB3-1	PSMB3	1094.35609596	1556.53211199	50.335266766	0.703073253375	2.09833631703e-23	6.74415117278e-23	True
POLA1-8	POLA1	514.823995533	810.961018465	32.8053807385	0.634831987988	3.50485717716e-23	1.12272258242e-22	True
RPL5-8	RPL5	643.293257447	978.174314625	36.9331802879	0.657646850698	3.9540634538e-23	1.26241029206e-22	True
PSMB2-19	PSMB2	544.179379705	841.551057579	33.5733512983	0.646638578615	3.52609713062e-22	1.12204613991e-21	True
RPL36-9	RPL36	800.486604949	1165.30280747	41.3878406698	0.686934417233	9.3357148005e-22	2.96093132781e-21	True
NUP93-8	NUP93	938.109696336	1337.52542313	45.3763699697	0.701377095428	1.42493795823e-21	4.50449137454e-21	True
PSMC4-9	PSMC4	495.253739418	769.721002249	31.7594563578	0.643419807919	3.34722195903e-21	1.05464927955e-20	True
POLR2A-9	POLR2A	124.050171824	266.504182418	17.1798778939	0.465471763702	6.05497515012e-21	1.90157879715e-20	True
POLA1-2	POLA1	616.463067612	913.154015004	35.3474759574	0.67509210657	6.65362655532e-20	2.08278016927e-19	True
NUP54-20	NUP54	511.036204027	776.402492871	31.9297790641	0.65821041112	1.40863582908e-19	4.39512672645e-19	True
PSMD6-11	PSMD6	343.110780591	556.498790588	26.1035720952	0.61655260783	3.01884900714e-19	9.38871810958e-19	True
PSMB3-5	PSMB3	818.794263895	1140.79168804	40.8123246118	0.717742136868	1.47859158758e-17	4.5836339215e-17	True
RPL3-2	RPL3	898.653534814	1231.34586118	42.9282098744	0.729814070234	6.43935070874e-17	1.98978007431e-16	True
NUP98-8	NUP98	892.024899679	1211.85505882	42.4751147993	0.736082168562	5.84446452443e-16	1.80017000256e-15	True
PSMD11-7	PSMD11	352.264610064	541.662975828	25.6902721288	0.65033909605	9.30060371112e-16	2.85555276881e-15	True
RPL11-4	RPL11	1097.82823818	1453.53436209	48.0167351914	0.755281929903	1.730989673e-15	5.29771043232e-15	True
RPL9-10	RPL9	196.649509023	331.760044848	19.394558934	0.592746209427	1.38271489264e-14	4.21837781533e-14	True
COPS6-4	COPS6	797.014462735	1072.11310699	39.1876815511	0.743405203741	5.08513974777e-14	1.54646180304e-13	True
RPS7-6	RPS7	447.275047008	643.364511391	28.4657113288	0.695212494766	9.39735510758e-14	2.84885118561e-13	True
COPS8-9	COPS8	894.865743308	1185.00368615	41.8488730719	0.755158615764	9.55262242111e-14	2.88681451154e-13	True
NUP98-9	NUP98	368.362723965	541.708448248	25.6915437906	0.680001807534	2.51413671294e-13	7.57393536407e-13	True
NUP133-8	NUP133	374.991359101	546.825765516	25.8344587716	0.685760223363	4.65780075386e-13	1.39879578889e-12	True
RPS9-6	RPS9	134.150949173	238.529962006	16.1702262564	0.56240712087	8.86170757821e-13	2.65299096033e-12	True
RPS3A-6	RPS3A	261.988912503	400.019528488	21.5535029718	0.654940306273	2.35913318369e-12	7.04076704823e-12	True
PSMC4-1	PSMC4	719.680386153	956.648171325	36.4106660484	0.752293693465	2.77360638216e-12	8.25212301317e-12	True
NUP98-13	NUP98	546.38892475	741.559483032	31.0376740342	0.736810650059	1.38284818886e-11	4.10159601697e-11	True
RPL27-7	RPL27	419.813558589	587.777218094	26.9649661654	0.714239248589	1.6074273265e-11	4.75303895619e-11	True
PSMC4-8	PSMC4	319.437083678	464.802901348	23.4932346918	0.687252774782	1.96721368597e-11	5.79905629515e-11	True
NUP205-9	NUP205	959.258198911	1228.41557137	42.8601681885	0.780890621438	2.00336534946e-11	5.88756605759e-11	True
PSMD6-15	PSMD6	350.370714311	501.457109991	24.5534129209	0.698705247827	2.82419250426e-11	8.27453962376e-11	True
PSMB3-7	PSMB3	486.415559237	659.850557843	28.9041098828	0.737160184917	1.0978491633e-10	3.20678737364e-10	True
PSMC1-7	PSMC1	769.868623608	983.082516501	37.0519939013	0.783116992405	7.1413468418e-10	2.07964676211e-09	True
PSMC4-10	PSMC4	654.972281257	848.515229472	33.7473090767	0.771903978276	7.43145760275e-10	2.15759237349e-09	True
COPZ1-5	COPZ1	442.540307625	597.55470796	27.2316165432	0.740585425451	8.95016713472e-10	2.59069596881e-09	True
RPL18A-5	RPL18A	777.759855912	988.863671044	37.191787442	0.786518787864	1.24721540276e-09	3.5993213275e-09	True
RPL3-1	RPL3	457.69147365	613.370329443	27.6604470923	0.746191088287	1.36428689767e-09	3.9253883493e-09	True
PSMD1-21	PSMD1	432.755179568	580.726399174	26.7719227452	0.745196326848	2.57656445408e-09	7.39127892647e-09	True
RPL3-8	RPL3	535.972498108	702.009733001	30.0126982036	0.763483001606	2.65161984727e-09	7.58394843222e-09	True
NUP98-16	NUP98	890.76230251	1109.89982735	40.083830465	0.802560988442	5.20232234913e-09	1.48351091321e-08	True
NUP98-3	NUP98	698.847532869	887.920454653	34.7258060688	0.787060968364	5.4384362705e-09	1.54625362602e-08	True
RPS11-9	RPS11	726.624670581	919.193211515	35.4957195886	0.790502651106	6.52422816304e-09	1.8494935884e-08	True
RPL27-8	RPL27	995.873516803	1221.97275463	42.7104691411	0.814971948458	1.58432976254e-08	4.47806147589e-08	True
PSMC2-5	PSMC2	257.25417312	362.315325401	20.3778606394	0.710028406431	2.48831174657e-08	7.01251492214e-08	True
NUP205-4	NUP205	1636.01028133	1943.7021424	58.8842311182	0.841698038831	2.93281287721e-08	8.24103267543e-08	True
RPL5-4	RPL5	934.006255538	1146.28194173	40.9414233988	0.814813722118	3.46537802964e-08	9.70912036877e-08	True
POLR2F-10	POLR2F	1221.56276071	1472.04172508	48.4350148518	0.829842483333	3.66245886144e-08	1.023146211e-07	True
PSMB2-22	PSMB2	1336.45910306	1600.14607652	51.3105952202	0.835210686493	4.57630128254e-08	1.27473203841e-07	True
PSMC1-5	PSMC1	939.372293505	1147.36832867	40.9669558444	0.818719037324	6.27982628748e-08	1.74419452667e-07	True
RPL34-6	RPL34	635.402025143	793.910948915	32.374487237	0.800344202346	1.64790138374e-07	4.56378452386e-07	True
RPL3-7	RPL3	783.125893879	959.304170173	36.4752640836	0.816347846938	2.63625484322e-07	7.28000259866e-07	True
LYZL6-6	LYZL6	1288.16476135	1517.0532	49.4491989407	0.849122998027	8.50673455518e-07	2.34239882737e-06	True
COPS8-6	COPS8	405.293691149	515.313959714	24.9481281465	0.786498567541	2.17839061189e-06	5.98123822293e-06	True
PSMD1-13	PSMD1	586.476384856	718.20460736	30.4340739444	0.816586776033	3.4864639097e-06	9.54556073283e-06	True
RPL3-6	RPL3	902.44132632	1067.33447105	39.0739373062	0.845509398223	6.44714133146e-06	1.76014284646e-05	True
RPS24-6	RPS24	1143.59738554	1333.38717268	45.2815535059	0.857663407127	7.48725135071e-06	2.03831403627e-05	True
COPA-3	COPA	947.894824393	1099.05481018	39.8272140959	0.862463651142	4.44759732277e-05	0.000120738447096	True
COPS8-14	COPS8	969.358976261	1114.03810492	40.1816301637	0.87013089766	0.000109028047102	0.000295143530325	True
RPS24-4	RPS24	1656.21183603	1853.13964121	56.9044426758	0.89373288402	0.000200163331085	0.000540328542619	True
NUP133-10	NUP133	806.168292208	909.096053921	35.2477497289	0.886780102863	0.00146311988282	0.00393853839604	True
NUP98-10	NUP98	1548.5754274	1691.76193961	53.3481401174	0.915362493471	0.00313484517296	0.00841504528271	True
NUP98-4	NUP98	1897.05224596	2061.21107458	61.4382524415	0.920358069756	0.00335835804275	0.00898992222586	True
RPS24-10	RPS24	2130.31707287	2289.88184811	66.3671457604	0.930317463597	0.007406551171	0.0197713768759	False
PSMD7-3	PSMD7	1381.91260113	1490.29831948	48.8468884493	0.927272468248	0.0119640917675	0.0318490088326	False
RPL9-4	RPL9	173.922759987	201.644890056	14.7662875762	0.862520046695	0.0259921064477	0.0690011444647	False
RPS27-2	RPS27	818.794263895	883.674078385	34.6208214602	0.92657947531	0.0284312369926	0.0752683712119	False
PSMD7-6	PSMD7	440.962061165	485.325681831	24.0898085344	0.908589999815	0.0296671756316	0.0783246037967	False
RPS8-3	RPS8	1102.56297756	1167.69774681	41.4439582949	0.944219495646	0.0564713270652	0.148682041944	False
RPL3-3	RPL3	1794.78187529	1873.61436435	57.3529743288	0.957924912106	0.0828341726593	0.21749628395	False
RPL5-1	RPL5	1057.42512878	1104.79243332	39.9630359829	0.957125607389	0.117666187046	0.30811227725	False
NUP54-10	NUP54	505.354516768	534.696417912	25.4950855437	0.945124186059	0.125419513646	0.327522153841	False
COPZ1-7	COPZ1	651.184489751	682.940218689	29.5134090179	0.953501451417	0.143072926668	0.372609979751	False
RPS11-4	RPS11	737.672395807	765.508288517	31.6518882977	0.963637372544	0.188589618953	0.489823307606	False
RPL11-6	RPL11	722.20558049	749.574834353	31.2437635875	0.963486962731	0.193656920572	0.501628842775	False
OTUD6A-8	OTUD6A	504.091919599	524.958623398	25.2210245883	0.960250764786	0.209541982136	0.541316787185	False
COPS8-15	COPS8	1797.30706963	1839.48011503	56.6048933596	0.977073388804	0.230144985022	0.592947267041	False
COPZ1-14	COPZ1	940.950539965	962.598130596	36.5553278778	0.977511289558	0.274459353773	0.705228446458	False
COPS8-16	COPS8	613.622223983	624.985511804	27.9734953681	0.981818318015	0.343427913406	0.87847817442	False
RPS24-8	RPS24	1315.62624977	1334.01322181	45.2959006283	0.98621679925	0.343712584372	0.87847817442	False
PSMC1-3	PSMC1	1342.45643961	1359.02451406	45.8682306265	0.98780884798	0.36180872543	0.922276353151	False
POLR2F-4	POLR2F	663.179162854	667.628019286	29.1099440678	0.993336324565	0.447029746842	1.0	False
COPZ1-15	COPZ1	1012.28728	1016.97398402	37.8692382542	0.995391520242	0.456109778653	1.0	False
KRT25-2	KRT25	649.921892583	650.200547725	28.6478457058	0.99957143201	0.493781657956	1.0	False
COPS2-3	COPS2	0.0	0.0	0.0	1.0	1.0	1.0	False
COPS2-8	COPS2	0.0	0.0	0.0	1.0	1.0	1.0	False
DMRTC2-10	DMRTC2	0.0	0.0	0.0	1.0	1.0	1.0	False
DMRTC2-9	DMRTC2	0.0	0.0	0.0	1.0	1.0	1.0	False
OR9Q2-5	OR9Q2	0.0	0.0	0.0	1.0	1.0	1.0	False
OR9Q2-8	OR9Q2	0.0	0.0	0.0	1.0	1.0	1.0	False
PLA2G2E-7	PLA2G2E	0.0	0.0	0.0	1.0	1.0	1.0	False
PLA2G2E-8	PLA2G2E	0.0	0.0	0.0	1.0	1.0	1.0	False
PSMC4-2	PSMC4	0.0	0.0	0.0	1.0	1.0	1.0	False
PSMC4-7	PSMC4	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL18A-6	RPL18A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL18A-8	RPL18A	0.0	0.0	0.0	1.0	1.0	1.0	False
VN1R2-1	VN1R2	0.0	0.0	0.0	1.0	1.0	1.0	False
VN1R2-2	VN1R2	0.0	0.0	0.0	1.0	1.0	1.0	False
COPS6-3	COPS6	436.542971074	436.096229439	22.644985954	1.00102441068	1.0	1.0	False
NUP54-9	NUP54	1268.91015453	1265.4488673	43.7181232467	1.00273522488	1.0	1.0	False
LUZP4-1	LUZP4	331.116107489	327.429455753	19.2527151646	1.01125937716	1.0	1.0	False
NUP98-11	NUP98	1113.61070278	1096.86194331	39.7752698805	1.01526970607	1.0	1.0	False
MRGPRD-8	MRGPRD	1044.4835078	1018.90221854	37.915572599	1.02510671662	1.0	1.0	False
RPTN-4	RPTN	275.246182774	268.203593051	17.2398981162	1.02625837202	1.0	1.0	False
RPS27-4	RPS27	1837.39452973	1777.16735893	55.2350673574	1.03388941987	1.0	1.0	False
PIWIL3-5	PIWIL3	1249.65554771	1193.70255141	42.0520166054	1.04687348304	1.0	1.0	False
RPL9-5	RPL9	369.625321134	351.954172964	20.0477276333	1.05020866217	1.0	1.0	False
NUP93-5	NUP93	1125.28972659	1071.13214522	39.1643398171	1.05056106439	1.0	1.0	False
RPS19-1	RPS19	1376.86221246	1310.42614726	44.7546198704	1.05069806134	1.0	1.0	False
RPS8-1	RPS8	1229.7696423	1170.12892546	41.5009044671	1.05096935521	1.0	1.0	False
POLR2D-5	POLR2D	1177.68750909	1118.58180006	40.288935085	1.05283986296	1.0	1.0	False
IL1F10-1	IL1F10	565.643531573	535.493431356	25.5174527638	1.05630339879	1.0	1.0	False
RPL3-5	RPL3	1531.21471633	1447.91586289	47.8896009541	1.05753017532	1.0	1.0	False
NUP205-3	NUP205	1072.89194409	1014.01423398	37.7980838754	1.0580639878	1.0	1.0	False
POLR2F-7	POLR2F	1636.32593062	1544.61431179	50.0681121766	1.05937509327	1.0	1.0	False
COPS8-1	COPS8	1350.03202262	1273.84198604	43.91198849	1.05981121475	1.0	1.0	False
LYZL6-2	LYZL6	1887.89841648	1771.39131692	55.1078068782	1.06577152007	1.0	1.0	False
HTR3D-5	HTR3D	1128.13057022	1057.09516145	38.8298912195	1.06719868878	1.0	1.0	False
POLA1-10	POLA1	1333.30261014	1245.56448726	43.2579851543	1.07044044991	1.0	1.0	False
PSMD1-16	PSMD1	1590.24113396	1478.97807068	48.5915860191	1.07522969102	1.0	1.0	False
CRYGB-8	CRYGB	844.046207269	781.298233066	32.054361957	1.08031244862	1.0	1.0	False
RPS11-8	RPS11	253.150732322	234.202652813	16.0101185995	1.0809046323	1.0	1.0	False
HTR3D-7	HTR3D	999.976957602	924.389198381	35.6231017619	1.08177049164	1.0	1.0	False
RPL30-2	RPL30	956.733004574	882.360997908	34.5883357799	1.0842875046	1.0	1.0	False
COPS8-5	COPS8	968.096379092	891.091804291	34.804142152	1.08641598366	1.0	1.0	False
POLA1-9	POLA1	914.751648715	840.316802784	33.5424876135	1.0885795044	1.0	1.0	False
RPS7-4	RPS7	890.76230251	817.099261351	32.9599996543	1.09015188808	1.0	1.0	False
NUP205-6	NUP205	1815.93037787	1655.46867311	52.5427195849	1.0969282641	1.0	1.0	False
RNASE9-4	RNASE9	858.250425416	778.5712589	31.9849906753	1.10234023618	1.0	1.0	False
RPS8-9	RPS8	2046.98565974	1850.67260947	56.8503602573	1.10607659576	1.0	1.0	False
RPS11-6	RPS11	1205.7802961	1089.16787668	39.5928626802	1.10706560661	1.0	1.0	False
IL1F10-10	IL1F10	957.364303158	863.52761544	34.1212361549	1.10866669003	1.0	1.0	False
RXFP2-6	RXFP2	1448.19895249	1303.07434634	44.5855947521	1.11137093333	1.0	1.0	False
RPS24-3	RPS24	1095.61869313	983.209022288	37.0550546765	1.11432937279	1.0	1.0	False
RPL5-9	RPL5	1705.13747631	1529.87176416	49.7372448707	1.114562355	1.0	1.0	False
NUP54-2	NUP54	882.239771621	790.906271687	32.298332726	1.11547954948	1.0	1.0	False
COPZ1-9	COPZ1	1318.7827427	1180.70802578	41.7484620718	1.11694230403	1.0	1.0	False
RPS24-13	RPS24	983.563194409	879.608328495	34.5202007506	1.11818313054	1.0	1.0	False
IL1F10-3	IL1F10	525.871720759	469.969331843	23.6441580099	1.1189490146	1.0	1.0	False
LHX5-3	LHX5	559.646195021	499.969680852	24.510853188	1.11936026614	1.0	1.0	False
RPL36-4	RPL36	1139.49394474	1017.28036599	37.8766015754	1.12013755778	1.0	1.0	False
TPH2-8	TPH2	519.874384208	463.246732542	23.4476750215	1.12224080104	1.0	1.0	False
KRT25-3	KRT25	1625.59385469	1447.2840176	47.8752992053	1.12320307205	1.0	1.0	False
NUP54-16	NUP54	671.38604445	595.395351635	27.1728299257	1.12763064509	1.0	1.0	False
IL1F10-6	IL1F10	731.359409963	648.468040916	28.601733441	1.12782645222	1.0	1.0	False
DMRTB1-1	DMRTB1	1189.6821822	1054.51117689	38.7682335148	1.12818356815	1.0	1.0	False
KRT74-7	KRT74	1354.766762	1199.60349529	42.1896755799	1.12934546066	1.0	1.0	False
OC90-6	OC90	1433.67908505	1266.10664126	43.7333241624	1.13235255099	1.0	1.0	False
POLR2D-10	POLR2D	829.210690536	728.355418922	30.6969965471	1.13846985825	1.0	1.0	False
DMRTC2-1	DMRTC2	1159.37985015	1016.80341583	37.8651387776	1.14022025507	1.0	1.0	False
DMRTC2-3	DMRTC2	937.162748459	819.824245615	33.0285559522	1.14312641212	1.0	1.0	False
DMRTB1-10	DMRTB1	2074.44714816	1808.58059724	55.9263208119	1.14700287691	1.0	1.0	False
POLA1-6	POLA1	882.239771621	768.965740549	31.7401816231	1.14730699315	1.0	1.0	False
NPHS2-5	NPHS2	730.728111379	635.993950082	28.2687676859	1.14895450072	1.0	1.0	False
LYZL6-5	LYZL6	1178.95010626	1025.97622603	38.0854112835	1.14910080404	1.0	1.0	False
MRGPRD-10	MRGPRD	940.319241381	817.996547426	32.9825796632	1.14953937683	1.0	1.0	False
PSMD1-14	PSMD1	491.15029862	426.698608253	22.3635359481	1.15104734143	1.0	1.0	False
NUP98-15	NUP98	1170.11192608	1014.9756682	37.8212018359	1.15284726791	1.0	1.0	False
COPS2-7	COPS2	969.043326969	839.023884049	33.5101461593	1.15496512721	1.0	1.0	False
COPS2-1	COPS2	1555.51971182	1346.00752752	45.5705708224	1.15565454131	1.0	1.0	False
PIWIL3-9	PIWIL3	432.439530276	373.720327617	20.7375911279	1.15712070851	1.0	1.0	False
DMRTB1-8	DMRTB1	950.735668023	819.490983343	33.0201743717	1.16015390938	1.0	1.0	False
RPL9-8	RPL9	289.13475163	249.191080436	16.5600224688	1.16029334246	1.0	1.0	False
OLIG2-5	OLIG2	1089.93700587	936.698270315	35.9242717896	1.16359455378	1.0	1.0	False
PSMA3-5	PSMA3	1934.29886243	1659.33493918	52.628626031	1.16570730644	1.0	1.0	False
COPS8-11	COPS8	670.754745866	574.908750649	26.6121550307	1.16671514411	1.0	1.0	False
SAGE1-9	SAGE1	624.669949209	535.357707094	25.5136445021	1.16682722772	1.0	1.0	False
MRGPRD-9	MRGPRD	1206.41159468	1032.40482919	38.2395580654	1.16854509062	1.0	1.0	False
PSMB3-2	PSMB3	1260.38762364	1078.41321439	39.337496018	1.16874274798	1.0	1.0	False
RPL30-9	RPL30	1608.54879291	1374.67410127	46.2255098132	1.17013100881	1.0	1.0	False
VN1R2-3	VN1R2	1042.27396275	890.162283449	34.7811880854	1.17088084064	1.0	1.0	False
RPL27-9	RPL27	1002.50215194	855.107141743	33.9116774802	1.17237022474	1.0	1.0	False
CYP7A1-8	CYP7A1	1826.03115522	1557.19478415	50.3501133007	1.1726414536	1.0	1.0	False
LYZL6-8	LYZL6	1528.68952199	1302.95906126	44.5829430254	1.1732444767	1.0	1.0	False
ADH7-8	ADH7	346.582922805	293.778441773	18.1269240949	1.17974253221	1.0	1.0	False
COPZ1-8	COPZ1	1024.91325168	868.707336413	34.249920663	1.17981420062	1.0	1.0	False
RNASE9-11	RNASE9	951.682615899	806.6169957	32.6957962254	1.1798444875	1.0	1.0	False
IL1F10-7	IL1F10	1863.90907028	1579.76777702	50.8553308981	1.17986269716	1.0	1.0	False
DMRTB1-4	DMRTB1	1560.5701005	1318.94127317	44.9502026812	1.18319907963	1.0	1.0	False
OR9Q2-6	OR9Q2	1215.24977486	1026.46394795	38.0971125391	1.18391861427	1.0	1.0	False
