gene,sgRNA,t_value,dof,p_value_neg,p_value_pos,p_value_twosided,log2FC,fdr_neg,fdr_pos,fdr_twosided
IL1F10,TRCN0000058440,-2.7462769398659628,2.0676500174045183,0.0535146121475632,0.9464853878524369,0.10702922429512629,-3.1300392526170846,0.08353931203233463,0.9999998106475553,0.11968043284064948
RPS24,TRCN0000117550,-15.465543873271313,2.5083317794176585,7.448531819809668e-4,0.9992551468180191,0.0014897063639620622,-3.1399006520791506,0.0017186124637902306,0.9999998106475553,0.0026997360542300973
RPL35A,TRCN0000117660,-2.482784107484625,2.09280097843515,0.0627788571378206,0.9372211428621794,0.12555771427564122,-3.039486645527335,0.09704052100061811,0.9999998106475553,0.13908383806177588
PSMC4,TRCN0000052041,-30.06927516710618,3.917457597597428,4.415375697746427e-6,0.9999955846243023,8.830751395461078e-6,-3.133455413087379,4.904686932374612e-5,0.9999998106475553,7.491226451169264e-5
NUP54,TRCN0000059905,-19.032947917038662,2.4291447656974947,5.271004853951153e-4,0.9994728995146049,0.0010542009707903421,-3.1500528282712885,0.0013774504397341964,0.9999998106475553,0.0021309276033497086
PSMC4,TRCN0000052038,-41.677459097893404,2.5526219163719595,5.490804432655114e-5,0.9999450919556735,1.0981608865323622e-4,-3.1135573939877332,2.5215053365493874e-4,0.9999998106475553,4.0900007821244674e-4
RPS27,TRCN0000117595,-18.143253020388645,2.038883293777177,0.0013857300823566909,0.9986142699176433,0.002771460164713302,-3.0706403460524196,0.002753284989855675,0.9999998106475553,0.004270034716317237
RPL6,TRCN0000005000,-22.344772862333397,2.0994517295401707,7.832425015669418e-4,0.9992167574984331,0.0015664850031338329,-3.009482375152947,0.0017811235732748244,0.9999998106475553,0.0028066189639481174
KRT77,TRCN0000116783,-81.75289604995197,2.6106903121895924,7.99305374853486e-6,0.9999920069462515,1.5986107497090174e-5,-2.964875822052756,7.41316553540586e-5,0.9999998106475553,1.1285714695706945e-4
COPS2,TRCN0000116052,-20.299965958896706,2.8806393454583867,1.6829496159630853e-4,0.9998317050384037,3.365899231926317e-4,-2.9326998013072654,6.170815258531313e-4,0.9999998106475553,9.728958820943373e-4
RPL34,TRCN0000077924,-27.223118700753986,2.0771259325364198,5.492473050295973e-4,0.9994507526949704,0.0010984946100591753,-2.9413397093430973,0.0013967418025752662,0.9999998106475553,0.0021740081613305018
RPS11,TRCN0000074982,-27.14188687060452,3.8812190857862805,7.140861363843131e-6,0.9999928591386361,1.428172272754935e-5,-2.929454872312217,6.911511251390369e-5,0.9999998106475553,1.0420432348230253e-4
RPL6,TRCN0000004999,-3.427738177992727,2.036963898444646,0.036831084767596216,0.9631689152324038,0.07366216953519245,-3.0041552481570974,0.05885507802389531,0.9999998106475553,0.08477422430692465
POLR2A,TRCN0000021287,-17.720848180626938,2.177341107521605,0.00107291924018505,0.998927080759815,0.002145838480370088,-2.945563208479191,0.0022356422934252367,0.9999998106475553,0.0034759643877227795
POLR2F,TRCN0000021836,-1.4293516506991333,2.540325045474853,0.13177544015707174,0.8682245598429282,0.26355088031414353,-1.6210173948343218,0.19600560752922935,0.9999998106475553,0.28139897268434116
TRIM42,TRCN0000073249,-68.86028046986125,3.075973455683966,2.6230159735140808e-6,0.9999973769840265,5.2460319470704064e-6,-2.8790678859092367,4.002214695071484e-5,0.9999998106475553,6.0521295389373225e-5
PSMC1,TRCN0000050506,-20.094196100114385,2.0675310204110873,0.0010533695336425713,0.9989466304663575,0.0021067390672850905,-2.889106366764235,0.0022046185372253816,0.9999998106475553,0.0034361640649167168
POLR2D,TRCN0000021364,-25.269390428907318,3.977358933543659,7.645332954086074e-6,0.999992354667046,1.529066590810757e-5,-2.824494249648673,7.232484974565426e-5,0.9999998106475553,1.0958310567477092e-4
PSMA3,TRCN0000010827,-20.4278845997079,2.9462104795696167,1.4373002405728582e-4,0.9998562699759427,2.8746004811464054e-4,-2.8473773401787223,5.482604949927112e-4,0.9999998106475553,8.605607769507909e-4
COPS4,TRCN0000118345,-38.406093990541095,3.9999590654228103,1.3727959964790468e-6,0.9999986272040036,2.745591993091878e-6,-2.7208686602838945,3.185897286067236e-5,0.9999998106475553,4.9558402227081844e-5
NPHS2,TRCN0000118888,-16.69361947509437,3.628690458176842,7.284522539686695e-5,0.9999271547746031,1.456904507937118e-4,-2.641576517442008,3.147412346011667e-4,0.9999998106475553,5.108843228309783e-4
NUP205,TRCN0000060025,-61.034814272079245,2.7405859283375342,1.1200688877536936e-5,0.9999887993111225,2.2401377754999174e-5,-2.668236128135261,8.979535320466052e-5,0.9999998106475553,1.4127802237486146e-4
IL22,TRCN0000058954,-65.25456203878363,3.646144612416674,4.988077365302045e-7,0.9999995011922634,9.976154731194953e-7,-2.642298307010579,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
POLR2F,TRCN0000021835,-35.82983483336159,2.7544952864657866,4.6356386288149696e-5,0.9999536436137119,9.271277257627553e-5,-2.6382676122091286,2.2840177827390424e-4,0.9999998106475553,3.654428452381527e-4
NUP54,TRCN0000059906,-15.495272468697792,2.611431401937684,6.069809414960794e-4,0.999393019058504,0.001213961882992276,-2.6140254343546356,0.0014723178734751053,0.9999998106475553,0.0022876652217344484
CRYGB,TRCN0000148941,-22.814889232538356,2.3335242167376684,4.263695922351034e-4,0.9995736304077649,8.527391844701526e-4,-2.6078654525934706,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
FCRL4,TRCN0000063030,-41.57316307810697,2.7646454203750928,2.9912950776199004e-5,0.9999700870492239,5.982590155251266e-5,-2.6176198721683406,1.7317545037083489e-4,0.9999998106475553,2.6950144223179514e-4
PSMD11,TRCN0000003947,-25.48475493950672,2.8038329703033344,1.0512240346684499e-4,0.9998948775965332,2.102448069336571e-4,-2.5552461830791957,4.269662220430786e-4,0.9999998106475553,6.796605167212208e-4
IL1F10,TRCN0000058441,-31.636776165127216,2.950887578077086,3.933272093855792e-5,0.9999606672790614,7.866544187717928e-5,-2.5133367747228785,2.0004706455847198e-4,0.9999998106475553,3.180235385291094e-4
COPS8,TRCN0000007623,-28.353375148884336,3.3151683333066195,2.2547928953390874e-5,0.9999774520710466,4.5095857906796155e-5,-2.44491368670593,1.5021366753456173e-4,0.9999998106475553,2.3439934933972066e-4
PSMC4,TRCN0000052042,-18.476719562657017,2.2468194487360624,8.409512377902019e-4,0.9991590487622098,0.0016819024755805323,-2.4675672568858964,0.0018851655709704524,0.9999998106475553,0.0029795500784628908
TAS2R9,TRCN0000014163,-46.82685598172721,3.9264004843267846,7.627279491994115e-7,0.9999992372720508,1.525455898265804e-6,-2.436782319662438,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
RPS27,TRCN0000117593,-13.204200837325285,2.6960221016188517,7.909845038175329e-4,0.9992090154961825,0.0015819690076350756,-2.4381472942429436,0.0017901228244291535,0.9999998106475553,0.002823665436269399
NUP54,TRCN0000059907,-12.32629765843206,2.159055987710991,0.0024301451665409007,0.9975698548334591,0.004860290333081663,-2.455434103468269,0.004472601804567494,0.9999998106475553,0.00690365563828116
NUP98,TRCN0000046915,-26.45447376311058,2.414920511505721,2.462167822340326e-4,0.999753783217766,4.924335644680422e-4,-2.442899019681173,8.439169420050538e-4,0.9999998106475553,0.0013085453707493483
COPB1,TRCN0000151067,-16.519860197961272,2.0531959191415727,0.0016253182154752242,0.9983746817845248,0.003250636430950582,-2.4149607415621492,0.0031251037232511423,0.9999998106475553,0.004835066137860457
NUP133,TRCN0000142066,-28.360643360180884,3.116089090863572,3.6305307355122295e-5,0.9999636946926449,7.261061471020014e-5,-2.356888163559031,1.92591059388067e-4,0.9999998106475553,3.039364668842891e-4
CYP7A1,TRCN0000064260,-21.623531319001184,2.368175109759944,4.4566667739871655e-4,0.9995543333226012,8.913333547972968e-4,-2.3581256241759743,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
COPS2,TRCN0000116055,-31.022566886371575,3.4167432392880217,1.3047484869422789e-5,0.9999869525151306,2.6094969738821305e-5,-2.352689583789857,9.795968798788856e-5,0.9999998106475553,1.5428650858078096e-4
RPS24,TRCN0000117547,-18.624046032561147,3.8680005204523638,3.1276014584976344e-5,0.999968723985415,6.255202916993774e-5,-2.3333737648927215,1.7317545037083489e-4,0.9999998106475553,2.7078343148900785e-4
KRT9,TRCN0000117132,-13.053306820411647,2.970364476871625,5.10238725474247e-4,0.9994897612745257,0.001020477450948576,-2.3167227704837856,0.0013558590851085327,0.9999998106475553,0.0020895490662280365
CRYGB,TRCN0000148564,-17.161671064418755,2.425427215940352,6.82017682959918e-4,0.99931798231704,0.0013640353659198912,-2.326972480152257,0.001612971820200206,0.9999998106475553,0.002520268469062924
COPS8,TRCN0000007622,-22.773795760005683,3.606107822676137,2.4974252638748607e-5,0.9999750257473613,4.9948505277619404e-5,-2.2780978896039894,1.5341326620945571e-4,0.9999998106475553,2.43563329858907e-4
PSMB2,TRCN0000003905,-1.9120555193002835,2.0396867493793724,0.09676861616129327,0.9032313838387067,0.19353723232258657,-2.7076212223761082,0.14670370334708882,0.9999998106475553,0.21044393307720333
RPL30,TRCN0000117567,-24.472571199059892,3.906952386698564,1.0081791758035408e-5,0.999989918208242,2.0163583516197292e-5,-2.2950434290861264,8.524742035542829e-5,0.9999998106475553,1.3260709833077934e-4
COPS8,TRCN0000007619,-19.00216369442756,2.1229056499813863,0.0010424544062679634,0.9989575455937321,0.0020849088125358683,-2.20027062831873,0.0021914708185099855,0.9999998106475553,0.0034361040708343754
NUP98,TRCN0000046917,-17.429802742527226,2.4144122184784886,6.723012225966598e-4,0.9993276987774034,0.0013446024451932992,-2.2142811736939514,0.0015979823029558797,0.9999998106475553,0.0024941057120644334
COPS2,TRCN0000116053,-20.3163334820343,2.886282942984884,1.6589799522360156e-4,0.9998341020047764,3.317959904471923e-4,-2.1688818871057514,6.130449354747151e-4,0.9999998106475553,9.687623671698888e-4
SPATA16,TRCN0000134934,-11.894951927852324,2.0940353540887116,0.0029468965926180138,0.997053103407382,0.005893793185236085,-2.1656674155411597,0.0052798563951072745,0.9999998106475553,0.008175261515004893
VN1R2,TRCN0000014254,-16.49137459830425,2.039958682467437,0.0016779349768375848,0.9983220650231625,0.0033558699536750947,-2.1353261754532475,0.0032002550163071674,0.9999998106475553,0.004960395275275999
RPS27,TRCN0000117594,-37.88164374300246,3.3058349015612207,8.868419075416691e-6,0.9999911315809246,1.7736838150872458e-5,-2.119364901780102,7.914645703154896e-5,0.9999998106475553,1.2158731080235759e-4
TRIM42,TRCN0000073251,-24.871246093698588,3.0869798025808204,5.8337104888617635e-5,0.9999416628951113,1.166742097771234e-4,-2.086719434121692,2.6279476773634423e-4,0.9999998106475553,4.2780543584945246e-4
PSMC1,TRCN0000050503,-40.00779196364608,2.621195809300146,5.004201539407565e-5,0.999949957984606,1.0008403078809458e-4,-2.0885149276056953,2.3435518100393843e-4,0.9999998106475553,3.787179725021499e-4
MRGPRD,TRCN0000077977,-2.160180371341966,2.1784075065285906,0.07641973703217833,0.9235802629678217,0.1528394740643566,-2.143312957978635,0.11697907966414353,0.9999998106475553,0.16812342147079226
IL22,TRCN0000058955,-26.080450184898805,2.452323684677607,2.3218620877670637e-4,0.9997678137912233,4.6437241755348246e-4,-1.8992715604235801,8.075299761131038e-4,0.9999998106475553,0.0012480008721749841
FAM71B,TRCN0000140184,-26.712156545975127,3.9834195552618303,6.05533002417201e-6,0.9999939446699758,1.2110660048358923e-5,-1.9296697091348687,6.364824669851913e-5,0.9999998106475553,9.390724922743888e-5
POLR2F,TRCN0000021837,-16.218072716186658,3.9043117997155194,4.986615396950907e-5,0.9999501338460305,9.973230793902665e-5,-1.9109832068179813,2.3435518100393843e-4,0.9999998106475553,3.787179725021499e-4
PSMC2,TRCN0000007184,-30.058656122836503,2.104264703552379,4.1539567499634933e-4,0.9995846043250036,8.307913499927544e-4,-1.8935758564917444,0.0012435579384384382,0.9999998106475553,0.001907593730808606
NLRP5,TRCN0000152679,-49.08950640713088,2.781711843753018,1.794919203221696e-5,0.9999820508079678,3.589838406448109e-5,-1.8722557498118038,1.2485246810645033e-4,0.9999998106475553,1.97441112354646e-4
COPS4,TRCN0000118342,-36.0300295698748,2.576300053438166,7.45264656983735e-5,0.9999254735343016,1.490529313967759e-4,-1.8525156844988322,3.147412346011667e-4,0.9999998106475553,5.108843228309783e-4
KRT74,TRCN0000116931,-21.889439848397878,2.3690389823942795,4.3213005179402466e-4,0.999567869948206,8.642601035879771e-4,-1.848308656451831,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
PSMB3,TRCN0000003909,-10.842075723707667,2.641977493723228,0.0014531656668173448,0.9985468343331827,0.002906331333634826,-1.8896181511402776,0.002852063736118689,0.9999998106475553,0.00442024025983689
POLR2F,TRCN0000021838,-25.62732451203351,3.125136440168926,4.8702604086914425e-5,0.999951297395913,9.740520817369536e-5,-1.8682459010334718,2.3435518100393843e-4,0.9999998106475553,3.7750909069467117e-4
TAS2R13,TRCN0000014035,-16.511502999473016,2.6034347373330036,5.2313596435624e-4,0.9994768640356437,0.0010462719287125388,-1.844911709322023,0.0013746850618916752,0.9999998106475553,0.0021239769196610765
KRT9,TRCN0000117133,-90.74603487792376,3.2608142494180377,5.807861629292712e-7,0.9999994192138371,1.1615723258806554e-6,-1.784788716162229,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
NLRP5,TRCN0000150723,-29.016197348902907,2.822825769898082,6.974504331326902e-5,0.9999302549566867,1.3949008662650364e-4,-1.8048584545157897,3.0831220081473126e-4,0.9999998106475553,4.998394770783047e-4
COPZ1,TRCN0000065001,-28.77950962587216,2.38298204865967,2.1834621685963885e-4,0.9997816537831403,4.366924337193545e-4,-1.7539541269049117,7.707295565269342e-4,0.9999998106475553,0.0011939625499956918
POU4F2,TRCN0000019570,-29.285558902976998,3.9965946703435646,4.078848732765023e-6,0.9999959211512672,8.157697465538405e-6,-1.680659487002842,4.882642127337227e-5,0.9999998106475553,7.491226451169264e-5
TAAR8,TRCN0000011510,-54.914281077190395,3.3291250411402586,2.4252274146262905e-6,0.9999975747725853,4.850454829119499e-6,-1.6820123518896928,4.002214695071484e-5,0.9999998106475553,6.0521295389373225e-5
LHX5,TRCN0000005064,-27.833755852251052,2.2344219480180727,3.4700437823902326e-4,0.999652995621761,6.940087564781816e-4,-1.6425231678705998,0.001101564234275557,0.9999998106475553,0.0017097194886155204
TGM6,TRCN0000056293,-19.50755027797593,3.8964841134545787,2.479445442715804e-5,0.9999752055455728,4.958890885431444e-5,-1.613102005057268,1.5341326620945571e-4,0.9999998106475553,2.43563329858907e-4
SPATA16,TRCN0000134587,-12.270363622131644,2.170675810252183,0.00240266906293237,0.9975973309370676,0.004805338125864811,-1.6050430087627836,0.004439306510808636,0.9999998106475553,0.00684615943835559
PSMD1,TRCN0000058103,-10.234055124233805,2.479441219160913,0.0021662403273672876,0.9978337596726327,0.004332480654734461,-1.5718901021810598,0.004049927568556233,0.9999998106475553,0.00626686039660367
PLA2G2E,TRCN0000051553,-20.530537303539482,3.26132024017258,7.311173577331596e-5,0.9999268882642267,1.4622347154658044e-4,-1.5875622329631653,3.147412346011667e-4,0.9999998106475553,5.108843228309783e-4
TAS2R9,TRCN0000014166,-29.3128887989431,2.452436037979094,1.7441322899799613e-4,0.999825586771002,3.488264579960543e-4,-1.5334476760192048,6.345958255080936e-4,0.9999998106475553,9.879935007912196e-4
PIWIL3,TRCN0000152462,-24.375981790635063,2.259024513475809,4.388920486069733e-4,0.9995611079513931,8.777840972140627e-4,-1.5626867216814322,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
OR12D2,TRCN0000009301,-19.226006901451786,2.618353909238505,3.417905518912166e-4,0.9996582094481088,6.835811037824158e-4,-1.5470569104973926,0.0010938986667730257,0.9999998106475553,0.0016952565725909402
RPL9,TRCN0000117563,-21.301723582210446,2.25205493030589,6.042792255760988e-4,0.9993957207744238,0.0012085584511520864,-1.5637079396623808,0.0014723178734751053,0.9999998106475553,0.0022876652217344484
CRYGB,TRCN0000147503,-12.792753423044525,2.0567479130229143,0.002718604429522189,0.9972813955704778,0.005437208859044418,-1.5490409954265072,0.004926819521701132,0.9999998106475553,0.0076314533837626404
OC90,TRCN0000054163,-19.828824149750666,2.3331227169812876,5.91255471142106e-4,0.9994087445288579,0.0011825109422842761,-1.5215663930859282,0.0014671097935501517,0.9999998106475553,0.0022781948826675236
FAM71B,TRCN0000139305,-25.496740043850718,2.950049652136697,7.435610692452367e-5,0.9999256438930755,1.4871221384904487e-4,-1.5352281899899616,3.147412346011667e-4,0.9999998106475553,5.108843228309783e-4
IL1F10,TRCN0000058438,-24.088557818245448,2.099318305690495,6.694641539830072e-4,0.9993305358460169,0.001338928307965892,-1.509236102094536,0.0015979823029558797,0.9999998106475553,0.0024933586207396335
IL22,TRCN0000058956,-35.20260412321716,3.762120459692379,3.520674007507002e-6,0.9999964793259924,7.0413480148801e-6,-1.5293559320942958,4.625774459863367e-5,0.9999998106475553,6.938661689663099e-5
COPS2,TRCN0000116056,-25.74329325215639,2.084631491296238,6.049117189161827e-4,0.9993950882810838,0.0012098234378323802,-1.4635712503313805,0.0014723178734751053,0.9999998106475553,0.0022876652217344484
HTR3D,TRCN0000060915,-26.83295117703205,2.742688831612936,1.056132092580131e-4,0.9998943867907419,2.112264185158974e-4,-1.4862910347431058,4.269662220430786e-4,0.9999998106475553,6.796605167212208e-4
TGM6,TRCN0000056297,-1.88436163688306,2.238914040251043,0.09322958355179797,0.906770416448202,0.186459167103596,-1.6800679672449732,0.1417929036012876,0.9999998106475553,0.2032147143778823
FCRL4,TRCN0000063031,-31.292102059920406,3.3632662880464537,1.4451683625072677e-5,0.9999855483163749,2.890336725003273e-5,-1.4796160528375886,1.0680697429155276e-4,0.9999998106475553,1.6878139147241336e-4
ADH7,TRCN0000026438,-73.54626758269968,3.4833376360950012,5.506224845172398e-7,0.9999994493775155,1.1012449689928872e-6,-1.4609329304201912,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
OR12D2,TRCN0000009304,-16.944333911537278,2.739791677634071,3.724723782907177e-4,0.9996275276217093,7.449447565814893e-4,-1.4045462650706817,0.0011590752298125625,0.9999998106475553,0.0018069685634002279
TAS2R13,TRCN0000014033,-22.807579526578916,3.0377531569346714,8.488316111449718e-5,0.9999151168388855,1.6976632222887034e-4,-1.4174967761284911,3.5530739121378025e-4,0.9999998106475553,5.735676458161118e-4
PSMC1,TRCN0000050507,-13.169293580216431,2.560605404352334,0.0010114641799147265,0.9989885358200853,0.0020229283598294234,-1.3862575813770928,0.0021453926327339263,0.9999998106475553,0.0033691729373215395
OR9Q2,TRCN0000063063,-13.49529052586419,3.9999411384121126,8.723666877479546e-5,0.9999127633312253,1.7447333754971872e-4,-1.365631787971152,3.61955652021739e-4,0.9999998106475553,5.852899905036664e-4
LYZL6,TRCN0000151010,-35.01805725232897,2.175246505987226,2.459987339382679e-4,0.9997540012660617,4.919974678765371e-4,-1.3424132338359493,8.439169420050538e-4,0.9999998106475553,0.0013085453707493483
TPH2,TRCN0000056676,-22.818686082873118,2.4761645596941446,3.043665193971462e-4,0.9996956334806029,6.087330387942735e-4,-1.3421175732642574,0.0010067507949290222,0.9999998106475553,0.0015480146631703837
RPL18A,TRCN0000117616,-2.3576116948267307,2.022478613462449,0.07052636915999907,0.9294736308400009,0.1410527383199982,-1.4991958242750538,0.10830835263857,0.9999998106475553,0.15551968583999803
POU4F2,TRCN0000019569,-26.554959543612444,3.2655516448225455,3.140918148777106e-5,0.9999685908185122,6.281836297561405e-5,-1.292387526333659,1.7317545037083489e-4,0.9999998106475553,2.7078343148900785e-4
COPZ1,TRCN0000064999,-14.0048868178255,2.2637697719984424,0.0015109130035526942,0.9984890869964473,0.0030218260071053216,-1.284093639845345,0.002928942010985346,0.9999998106475553,0.004523176270129168
OTUD6A,TRCN0000135225,-11.41312674221405,2.583916678466126,0.0013977895674227893,0.9986022104325772,0.002795579134845516,-1.2915057935383523,0.002754810272462414,0.9999998106475553,0.004279316928096858
RPL30,TRCN0000117569,-19.534500047089733,3.9493645879909063,2.2293840308965516e-5,0.9999777061596911,4.458768061788021e-5,-1.3017450079883446,1.5021366753456173e-4,0.9999998106475553,2.3433303258063712e-4
KRT74,TRCN0000116930,-46.02524564517052,3.6258685850127366,1.8831086164910796e-6,0.9999981168913835,3.7662172329699928e-6,-1.2481287495497266,3.557490030244037e-5,0.9999998106475553,5.4730632218456894e-5
OC90,TRCN0000054167,-18.062197050791834,2.898275365967462,2.2690611291379523e-4,0.9997730938870862,4.5381222582752123e-4,-1.2521319140366565,7.950117882090751e-4,0.9999998106475553,0.0012336389817035492
PIWIL3,TRCN0000153086,-24.811079937147863,2.6676246609852377,1.5631195195080935e-4,0.9998436880480492,3.126239039017431e-4,-1.1601395035821316,5.821697108089199e-4,0.9999998106475553,9.184540779225123e-4
PSMC2,TRCN0000007185,-36.198969203163465,3.1689307351702998,1.4778976088613288e-5,0.9999852210239114,2.955795217718382e-5,-1.1367884295786297,1.0754547215252438e-4,0.9999998106475553,1.704989192659506e-4
CRYGB,TRCN0000148475,-16.215148823222297,2.71619364724402,4.394944783361972e-4,0.9995605055216638,8.789889566722664e-4,-1.1549284885198556,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
NUP133,TRCN0000143344,-12.013637791322754,2.7003750552019463,0.0010097466714072592,0.9989902533285927,0.0020194933428145934,-1.158787533816735,0.0021453926327339263,0.9999998106475553,0.0033691729373215395
FAM71B,TRCN0000140300,-8.936319483385898,2.500074560601733,0.0029238971476121265,0.9970761028523879,0.005847794295224196,-1.148980399305918,0.005258567873842342,0.9999998106475553,0.008135313828356012
NLRP5,TRCN0000155358,-24.7323689761772,3.887324416507628,1.0092717843348803e-5,0.9999899072821566,2.0185435686714825e-5,-1.1091241607929092,8.524742035542829e-5,0.9999998106475553,1.3260709833077934e-4
NPSR1,TRCN0000063361,-7.588573765081184,2.112419525087666,0.0072434790660202645,0.9927565209339797,0.014486958132040595,-1.0713872504541158,0.012368828874467818,0.9999998106475553,0.018272883190547203
NLRP5,TRCN0000152512,-16.674000341837164,2.6798082800767387,4.380879987950842e-4,0.9995619120012049,8.761759975901562e-4,-1.0960826971404387,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
RPL34,TRCN0000077923,-16.930785111251247,2.571629440100277,5.228314363045702e-4,0.9994771685636954,0.0010456628726092099,-1.1262041753829841,0.0013746850618916752,0.9999998106475553,0.0021239769196610765
CABP5,TRCN0000056336,-13.660400907296088,2.389892115511394,0.0012613196468370307,0.9987386803531629,0.0025226392936741338,-1.079697211529842,0.002569571836368387,0.9999998106475553,0.003977361286359551
HTR3D,TRCN0000060913,-26.813235958367184,3.7299146582476848,1.0504816589424465e-5,0.9999894951834106,2.1009633178969978e-5,-1.0822898238556586,8.71715481894346e-5,0.9999998106475553,1.3613091087195616e-4
DMRTC2,TRCN0000019588,-5.655251351332602,2.089682986628741,0.01351559680961523,0.9864844031903848,0.027031193619230454,-0.9770402537130476,0.02243114838929124,0.9999998106475553,0.032700139595641955
KRT77,TRCN0000116784,-10.493904962222363,2.7367285998500748,0.001368187052353835,0.9986318129476461,0.0027363741047077283,-0.949892940788704,0.0027394270342308547,0.9999998106475553,0.004243426190279231
COPS6,TRCN0000072560,-14.620348164879639,2.607627927989927,7.105449758209219e-4,0.9992894550241791,0.0014210899516418074,-1.0011398635624875,0.0016474890860945885,0.9999998106475553,0.002585290565871442
TAS2R9,TRCN0000014164,-8.371898992794307,3.925651482345185,6.039136022973732e-4,0.9993960863977026,0.0012078272045947802,-0.9557958470669394,0.0014723178734751053,0.9999998106475553,0.0022876652217344484
COPA,TRCN0000065269,-14.23395887676263,2.897492070805316,4.5037824723740896e-4,0.9995496217527626,9.007564944747415e-4,-0.9160501744120086,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
CRYGB,TRCN0000146810,-15.539632593710346,3.9894096289671257,5.0952825140580276e-5,0.9999490471748594,1.0190565028111997e-4,-0.8859567702332516,2.3628123815190658e-4,0.9999998106475553,3.8255057605531543e-4
NPSR1,TRCN0000063358,-63.52081294033915,3.8581772784057433,2.8472185345089546e-7,0.9999997152781466,5.694437068548552e-7,-0.8502823356662192,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
RNASE9,TRCN0000049815,-9.31061655637281,3.0031492848293047,0.0013059007568366342,0.9986940992431633,0.0026118015136733508,-0.8794387937913601,0.0026284725871647996,0.9999998106475553,0.004077168699562689
LUZP4,TRCN0000115746,-8.919205144449284,2.243500714470445,0.004262091887183967,0.995737908112816,0.008524183774367922,-0.9020039049602566,0.007439001707151351,0.9999998106475553,0.011325671138415806
PSMC2,TRCN0000007181,-12.205451378892535,2.2536597835799097,0.002093702525201067,0.997906297474799,0.004187405050402271,-0.878017120243209,0.003929846406428987,0.9999998106475553,0.0060942848887393045
NUP54,TRCN0000059903,-8.785002466078605,3.2175096814484916,0.0011770153252121018,0.9988229846747879,0.002354030650424166,-0.8845098559381483,0.0024205576035883658,0.9999998106475553,0.0037616773569278056
NPSR1,TRCN0000063360,-6.377384281152519,2.0925422156050724,0.010587938681368125,0.9894120613186319,0.021175877362736184,-0.8434875758232412,0.01795016127701478,0.9999998106475553,0.026358394717300566
DMRTB1,TRCN0000019522,-1.6381080152171406,2.0127506861095146,0.12113955107750335,0.8788604489224967,0.2422791021550066,-1.095073532843987,0.18075396738062802,0.9999998106475553,0.2604500348166321
KRT25,TRCN0000116496,-6.275976733177485,2.049283517369155,0.011519072033224428,0.9884809279667756,0.023038144066448885,-0.7947017571167567,0.01925272463503588,0.9999998106475553,0.028085160163480213
OR52E8,TRCN0000060817,-10.902830018540104,3.4564965803238312,4.2427332192718106e-4,0.9995757266780728,8.485466438543643e-4,-0.8187090827305976,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
TAAR8,TRCN0000011508,-7.006501456011145,3.562968852629432,0.0016630731593118427,0.9983369268406882,0.003326146318623824,-0.7759950899686485,0.0031847514346336095,0.9999998106475553,0.004931872127614635
CYP7A1,TRCN0000064262,-9.23882948206092,2.2765482175652743,0.0037522906057215516,0.9962477093942784,0.007504581211443151,-0.8264099591378642,0.006622512897411545,0.9999998106475553,0.010084281002876734
RPL18A,TRCN0000117612,-9.004895332328452,3.9693466785036455,4.362614531616636e-4,0.9995637385468383,8.725229063233364e-4,-0.7802877306650053,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
ABCG8,TRCN0000059648,-8.28184685003998,3.9472604680282415,6.142817500193202e-4,0.9993857182499807,0.0012285635000386375,-0.7249906674946889,0.0014824248355058086,0.9999998106475553,0.0023059941885645854
TAS2R13,TRCN0000014037,-9.088670130375192,3.8773558158748287,4.692259548235823e-4,0.9995307740451764,9.384519096471422e-4,-0.6884832601302797,0.0012755395208710026,0.9999998106475553,0.0019728344589471035
PIWIL3,TRCN0000154096,-7.341562108545323,2.4219183617457842,0.005194054312239973,0.99480594568776,0.01038810862447992,-0.7326945149449173,0.008999222306554972,0.9999998106475553,0.013611012131243773
NPSR1,TRCN0000063362,-1.6223409716975017,2.8903206455356103,0.1033004939680227,0.8966995060319773,0.20660098793604553,-0.8196706815466488,0.15511470999007854,0.9999998106475553,0.223110199300798
PSMD11,TRCN0000003949,-15.258734644109905,3.439081112310069,1.395740117757408e-4,0.9998604259882242,2.7914802355155643e-4,-0.7235071733965643,5.367358339018326e-4,0.9999998106475553,8.410000964323962e-4
RPS11,TRCN0000074980,-2.917741710615606,2.9423353742648697,0.03154224848511835,0.9684577515148817,0.06308449697023666,-0.771158501651561,0.05057452045241011,0.9999998106475553,0.07295590969907564
