sgRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRCN0000056293,5068.445527220679,-0.46609160763409124,0.12082064358376116,-3.8577149881755477,1.1445199606732617e-4,1.447440656883733e-4
TRCN0000134587,5676.120051432266,-0.45274319037789995,0.14330350015926968,-3.159330999415327,0.0015813178260789447,0.0019129496975328411
TRCN0000058103,385.1477288143049,-0.4129709387783917,0.3378496111073152,-1.2223513812103066,0.2215747765917958,0.23799236561835196
TRCN0000051553,632.0336189047845,-0.45503029505894793,0.24471564194749182,-1.8594246425677314,0.06296697155161703,0.06999011440007591
TRCN0000014166,4164.405871840666,-0.37340825441429376,0.13845291978194563,-2.6970052708342123,0.0069966162882430655,0.008232337075470074
TRCN0000152462,1605.1065494692273,-0.40782974808604266,0.1430780968068216,-2.8503995872735035,0.004366433496096535,0.005176248229708424
TRCN0000009301,1102.2702891230633,-0.39503224588745073,0.1958405522481679,-2.0171115805824953,0.0436838703892673,0.04931377253967406
TRCN0000117563,1256.297329434361,-0.4095518292256994,0.16055855561192467,-2.550794180134503,0.010747777612596904,0.012490660468693697
TRCN0000147503,1978.0714687677146,-0.39900875375539135,0.15841395587952475,-2.5187727403186693,0.011776463842950493,0.013619235691236145
TRCN0000054163,2116.4154538730036,-0.3771663207677896,0.1452824046323995,-2.596090846115288,0.009429113118445161,0.010985149027154091
TRCN0000139305,1329.4508618301145,-0.3843649396562569,0.17068709087654427,-2.251868830163981,0.02433056240823809,0.027730978359268958
TRCN0000058438,4325.079659211332,-0.35488245659148127,0.11152409617961154,-3.182114616915942,0.001462039466943167,0.0017731914560618408
TRCN0000058956,1371.3493348192815,-0.37594889007296844,0.1623412920224634,-2.31579338435318,0.020569552628098075,0.023500962302150697
TRCN0000116056,6260.844852219367,-0.31014385586532894,0.10985821854242767,-2.8231283920333206,0.00475575221957745,0.005623676999650336
TRCN0000060915,1923.6772758366915,-0.3358877592430933,0.1321801163914967,-2.5411368094747817,0.011049267508098492,0.012809567478751439
TRCN0000056297,62.821712114752394,-0.49979027248130564,0.7750495560116448,-0.6448494404063583,0.5190247589886665,0.5371963041611362
TRCN0000063031,1510.9542198148715,-0.33253683685304614,0.13593812552760895,-2.44623673868085,0.014435617834157031,0.01657293018338902
TRCN0000026438,3467.6194570703246,-0.30826959298422335,0.10779213882101364,-2.859852270823737,0.004238383959747973,0.005037074404424098
TRCN0000009304,4997.750779670041,-0.24914891130704256,0.13673330875560502,-1.8221522873579212,0.06843188184927426,0.07562682269791292
TRCN0000014033,1111.4558029755572,-0.2606538095677448,0.17765928962134217,-1.467155531935846,0.14233375052238167,0.15476750344157825
TRCN0000050507,670.8639368880407,-0.24470397110276979,0.2115947351685794,-1.156474762511515,0.24748701672160597,0.2636517092552244
TRCN0000063063,2408.5252746127744,-0.20716591235983897,0.17269388794912122,-1.199613459515567,0.23028949680541996,0.24588472232271705
TRCN0000151010,7141.443867081629,-0.1881052141738591,0.10168466209696883,-1.8498877834149425,0.06432972501835146,0.07125985932946192
TRCN0000056676,1186.3890507026217,-0.18718763761317705,0.15590122203634915,-1.2006810156339462,0.22987496102780353,0.24588472232271705
TRCN0000117616,180.87245272784796,-0.3103457758873511,0.45510766542343695,-0.6819172680789768,0.49529126571746485,0.5137560716762299
TRCN0000019569,3037.114255421668,-0.13579478783401383,0.1286826985492296,-1.0552684188703378,0.2913025804544416,0.3089374900335221
TRCN0000064999,1743.6284782774987,-0.15861054443405256,0.19408580852045784,-0.8172186603603944,0.41380348044322,0.4339890160745966
TRCN0000135225,1470.290255950475,-0.13752117308242215,0.1791673479458127,-0.7675571171819432,0.4427503474445051,0.46229782415287174
TRCN0000117569,466.2025917559363,-0.16364559366735676,0.25976840713590843,-0.6299672676582988,0.5287160001089338,0.5460320263133749
TRCN0000116930,1846.6983133185768,-0.09595107431019476,0.12874392989875624,-0.7452862001777507,0.4560987217143565,0.4751865536803758
TRCN0000054167,981.2450600969187,-0.1245811574147956,0.21085609780015008,-0.590834975675562,0.5546309977001037,0.571547847303157
TRCN0000153086,2736.575119507178,-0.004837529235541964,0.13587101487880013,-0.035603835298184415,0.9715982501365894,0.9715982501365894
TRCN0000007185,3617.3338758796967,0.019177615153958428,0.1195898492324051,0.16036156310130958,0.8725962659288797,0.8800384515657999
TRCN0000148475,1112.2981887032672,-0.027347017735791374,0.20467307382051747,-0.1336131676987106,0.893708471240978,0.8994129933978352
TRCN0000143344,615.8921050229698,-0.017656910432885923,0.2061112587524297,-0.08566688952249087,0.9317312236693579,0.933705230499166
TRCN0000140300,471.13518494679874,-0.023489716391426337,0.26775675055513776,-0.087727821400302,0.9300930065889519,0.933705230499166
TRCN0000155358,2790.513954660561,0.04751376823197947,0.13054684076286208,0.3639595409151883,0.7158882219858684,0.734523056397648
TRCN0000063361,1570.470582498919,0.06136784639958983,0.17678481332688417,0.34713302146671127,0.728491386608496,0.745836419622984
TRCN0000152512,1344.5416596694836,0.04603437726208768,0.16123477547090775,0.28551146691300383,0.7752523205273636,0.7913694029616918
TRCN0000077923,862.4090182978816,0.02857299854004202,0.17552373379195563,0.16278709393174692,0.8706860702692902,0.8799882718747314
TRCN0000056336,1538.8419888162487,0.05800672441355973,0.1556667964385856,0.3726338932942891,0.709420943585874,0.7294697963393878
TRCN0000060913,837.286393830152,0.05569107451352662,0.19600640131607266,0.2841288556883469,0.7763116341949788,0.7913694029616918
TRCN0000019588,1277.5547295685246,0.15019975026827376,0.20529314962793657,0.7316354712297441,0.464391091899131,0.4827626076226132
TRCN0000116784,8604.740238228902,0.2020304624641361,0.12673631988895914,1.5941007490287427,0.1109134711944019,0.12115951934169075
TRCN0000072560,813.6158676193467,0.15297013427069803,0.18513115574413389,0.8262797996146852,0.4086453897226998,0.42953170964186005
TRCN0000014164,1857.5529474993136,0.19002677820717262,0.1555665764671769,1.2215141743333697,0.2218914021938546,0.23799236561835196
TRCN0000065269,1041.3741010622143,0.23849927812556643,0.17681733094630914,1.348845595899121,0.17738656582578727,0.19156129140547348
TRCN0000146810,2643.4362628865715,0.272189872971458,0.14042882684713173,1.9382763431311647,0.05258951700314639,0.05894512213859773
TRCN0000063358,7564.040059075337,0.30410510273853636,0.09004846956973708,3.3771268317117302,7.324726698457304e-4,8.975636601995607e-4
TRCN0000049815,2252.8359798421307,0.27321187668566566,0.156986026183542,1.7403579371213391,0.08179618658145212,0.08997580523959733
TRCN0000115746,912.2713714580811,0.24940568747624267,0.18802391010938402,1.3264572964744188,0.18468827103220922,0.19899214623743725
TRCN0000007181,1752.534851463649,0.2749657753940006,0.14791527405791044,1.8589410535544049,0.0630354941531339,0.06999011440007591
TRCN0000059903,971.5755209553048,0.276414197174356,0.20179969568044379,1.3697453618169309,0.17076640320968361,0.18483411605990926
TRCN0000063360,2054.00454175916,0.2774068079431812,0.19660075452493367,1.411015988282992,0.1582398997553527,0.17166851510156383
TRCN0000019522,342.55032178768226,0.09950632510606032,0.42262381377748526,0.235448930850951,0.8138603119715295,0.8260856814646641
TRCN0000116496,4094.687927820656,0.3373579816441339,0.13522568060804413,2.494777472202019,0.012603614305004398,0.014540267234797755
TRCN0000060817,1898.9995902803894,0.3358056832041774,0.1542681384639255,2.176766288540541,0.02949800952286662,0.03353980409691325
TRCN0000011508,5550.613781331052,0.3835582576043234,0.15962196753241847,2.4029164878350753,0.016264901383854984,0.01862784105221164
TRCN0000064262,1432.4760407106844,0.3276621192719782,0.1633269980554731,2.006172422030861,0.044837855131891,0.050495965422343914
TRCN0000117612,931.8870192899898,0.37220842735278564,0.18156347140696652,2.0500182358735413,0.04036265131450979,0.04578305532796914
TRCN0000059648,4766.769283893016,0.42525860801698157,0.13038866081838055,3.261469251604078,0.0011083645260743238,0.0013511763423534927
TRCN0000014037,9800.30909518985,0.46708323463948104,0.12778942988320005,3.6551007001627336,2.5708104918421e-4,3.2169136577812527e-4
TRCN0000154096,2623.2986197846444,0.4196256478480104,0.15342143180782078,2.735117531516999,0.006235800635987162,0.007355445637959919
TRCN0000063362,269.5889839378138,0.3466869579996833,0.4096211733359341,0.8463599554102202,0.3973519705459052,0.4195256296165472
TRCN0000003949,1179.282396260143,0.42311686207114724,0.1570458895235541,2.694224365596574,0.007055265422931636,0.008280745769346561
TRCN0000074980,365.6608480215774,0.37681073211193894,0.3329053942843096,1.1318853301311576,0.25768264694072673,0.273896386523514
TRCN0000019521,3774.7444061174456,0.49306701240183703,0.14027518407180775,3.5149981492765887,4.397570529133663e-4,5.473818053369007e-4
TRCN0000014007,2597.66473362609,0.4924190362822631,0.12711182608850724,3.873904194715876,1.071055324419862e-4,1.3582015239962323e-4
TRCN0000058065,296.0170485872675,0.42580883612560516,0.28147701649728335,1.5127659139790364,0.13033912992068877,0.14205163237899954
TRCN0000117134,6372.644884066177,0.5318185852541025,0.12791276083633726,4.157666379623825,3.215150998426731e-5,4.177929731472099e-5
TRCN0000115752,1805.053421969728,0.49101954415377724,0.16117713596193234,3.0464590478251754,0.0023155401945970356,0.0027798236346304518
TRCN0000117511,1491.1514932918471,0.49437522725538063,0.16344651555782705,3.024691138676931,0.00248887150601979,0.0029803448667021786
TRCN0000115754,5085.721405741602,0.5451164087446094,0.14132918504396846,3.8570689314809252,1.1475480894955598e-4,1.447440656883733e-4
TRCN0000007621,3710.0724658901786,0.5463050940434312,0.13133613877198885,4.159594603217817,3.1881295208400024e-5,4.1542293756400033e-5
TRCN0000077974,3308.0089371256104,0.5580292897698496,0.11639043267450329,4.79446013686048,1.63113494006309e-6,2.20436236185669e-6
TRCN0000054166,2347.800417769024,0.5396863582286211,0.13764477468496086,3.9208633924814547,8.823227291486092e-5,1.1249020239549654e-4
TRCN0000152434,3034.5200646636204,0.5603097285689884,0.16062232588825384,3.4883676691296333,4.8597931294898654e-4,6.01749253991808e-4
TRCN0000056337,1768.3715616940046,0.5865170416644988,0.12775686081935075,4.590884887926596,4.413707266393395e-6,5.89741112148044e-6
TRCN0000005061,4.11613612426207,0.5650375610272488,2.0307339883056277,0.2782430216272177,0.7808258117379903,0.7942593740904718
TRCN0000151651,2442.990770877881,0.6105000515135686,0.12253515662092182,4.982244021625798,6.285110457855247e-7,8.542693237257276e-7
TRCN0000115745,11219.013604597965,0.6825234880342633,0.10705581862909118,6.37539833681488,1.8248801073955963e-10,2.7934248893142944e-10
TRCN0000063359,3009.648731823884,0.647069253146434,0.11700157547938422,5.53043196636654,3.194431739777484e-8,4.592602470865502e-8
TRCN0000014256,721.515515384342,0.60315101994411,0.19132801944704786,3.1524447997071268,0.0016190943095311498,0.0019536520622659027
TRCN0000115743,2553.6841485579534,0.6564978514045123,0.14844159570427826,4.422600338468278,9.752003501351887e-6,1.292072172588079e-5
TRCN0000121679,2974.3451969150924,0.6593238091379989,0.13719719127506855,4.8056655024089485,1.5423758625111155e-6,2.0903833322858385e-6
TRCN0000060814,1925.8150941427427,0.6874585900924036,0.13088783324366624,5.252272675433492,1.5023382760143074e-7,2.0900176604551982e-7
TRCN0000014003,2639.1363751950553,0.7123727910032831,0.1341846231339572,5.3089003372027035,1.1028861556853088e-7,1.5479678090182523e-7
TRCN0000116786,5222.413713186496,0.7551575414463626,0.08908696659082932,8.476633230927622,2.3180425295804368e-17,4.3509290336966135e-17
TRCN0000073250,2498.5647635618743,0.7372348923720415,0.1718880561037679,4.289040839038734,1.7944637866737202e-5,2.364293512804094e-5
TRCN0000116495,2612.9267110707174,0.7521331998642836,0.10921544584156737,6.886692574192852,5.7104441694406476e-12,9.094411084664735e-12
TRCN0000056333,2500.6364778193574,0.7522648043278568,0.11546169215314937,6.515276108460687,7.255607082650027e-11,1.1178834365125286e-10
TRCN0000155532,670.5926916967808,0.6457989778663382,0.3453233110372689,1.8701285352747028,0.06146597074439622,0.0685693494389137
TRCN0000118887,10592.903860265416,0.81452672321928,0.1144994728471059,7.113803260098311,1.1288804211185614e-12,1.8540293027398596e-12
TRCN0000014253,2587.8119183322533,0.820975961410488,0.12992840778445694,6.318679459017427,2.6380782221024283e-10,3.999394227738617e-10
TRCN0000116927,4392.675859920639,0.8514863780630877,0.1253624150433177,6.792198265874707,1.1043762759746036e-11,1.7470567844012962e-11
TRCN0000058104,1430.5236253080766,0.8216152564482471,0.2050739508197952,4.006434035935777,6.164233004708376e-5,7.944638177730413e-5
TRCN0000074914,451.1743426897881,0.777913039365407,0.2959602565638228,2.628437508458683,0.008577811430401809,0.010018036559456928
TRCN0000063029,3854.0992930106395,0.8770906325333624,0.12006053756647914,7.305403176690805,2.7643658148833856e-13,4.620300460918168e-13
TRCN0000014006,4132.392810845073,0.8856254714553903,0.1140205301036465,7.767245693826738,8.021116369619052e-15,1.3846671689159897e-14
TRCN0000150729,2750.1665763833726,0.8765590545730612,0.1316073454012092,6.660411331152094,2.7306226906502296e-11,4.234703385828061e-11
TRCN0000155615,905.8528040152046,0.8210088179716177,0.20779946616719625,3.9509669255407562,7.783608180639356e-5,1.0004474645223954e-4
TRCN0000117136,1996.1558385176543,0.8804309907701685,0.11900497693716938,7.39827033650035,1.37969755423685e-13,2.3224090503702137e-13
TRCN0000077976,2080.3030585529573,0.8895800868271144,0.11366813831686058,7.826116447401704,5.031713071998069e-15,8.782288867361943e-15
TRCN0000148626,965.0574342095218,0.8896853386617121,0.16978308384023155,5.2401294554109965,1.6046398880283957e-7,2.2192826521562315e-7
TRCN0000144181,2897.9879060855264,0.9410534992276623,0.10983402825246007,8.567959440261944,1.0533488239557229e-17,2.0253414379311258e-17
TRCN0000051556,3299.288377811802,0.9514426116927336,0.09530404519363314,9.983234287271317,1.8048575761979668e-23,4.205407061781469e-23
TRCN0000115753,12060.796672601045,1.0031714125848945,0.10963726651622602,9.149912657083874,5.697959835862861e-20,1.203185268912113e-19
TRCN0000058953,965.0874328411055,0.9206171332805797,0.1630319448598865,5.646851198835785,1.634131511858868e-8,2.3782898618745987e-8
TRCN0000064261,3133.7905523079744,0.9704719750203032,0.09971249012635412,9.732702230087085,2.1870444148399677e-22,4.902710939427985e-22
TRCN0000009300,1417.6051094985787,0.919091123850882,0.22615784053621413,4.063936592566244,4.825193888440293e-5,6.252922491047284e-5
TRCN0000005062,369.93250835641993,0.8757168121655525,0.3278970446252325,2.6707066334386957,0.007569176791305697,0.008861932233385135
TRCN0000058442,4215.424241168878,0.9959266407524615,0.1283842345100005,7.757390496999721,8.6694676356651e-15,1.491148433334397e-14
TRCN0000118891,2632.9737647465768,0.983206020928639,0.11227361594858849,8.757231274878164,2.001048086229779e-18,3.943732269944523e-18
TRCN0000060917,3471.723770211792,0.9857131621206355,0.1422043772250931,6.93166540549146,4.159147658731336e-12,6.6687350595929554e-12
TRCN0000115830,2934.670790985561,1.001510942183533,0.1133781749211529,8.83336623543304,1.0157178073064474e-18,2.0357395036269054e-18
TRCN0000019572,59.572720639111054,0.689240226692442,0.8291086128374392,0.8313026978861927,0.40580265089550865,0.42749366118836435
TRCN0000056295,133.18310837248305,0.8529836019996183,0.5105135471686306,1.6708344112127242,0.09475438955065525,0.10374728300337949
TRCN0000014165,477.0485748758299,0.9977257668763421,0.28432414015129365,3.5091138105453705,4.49602469691158e-4,5.581678954433536e-4
TRCN0000117571,8073.228020812938,1.0666045356589544,0.13397039972490224,7.961494015462696,1.6997428694212029e-15,2.9999193180456304e-15
TRCN0000059650,4541.700748108774,1.0498109293285252,0.13458868444297314,7.800142587569037,6.183726498874832e-15,1.0713929062153097e-14
TRCN0000065000,2061.9978583015964,1.0331474892623316,0.15349774323542076,6.730701491016612,1.6884705163469374e-11,2.6445250140135806e-11
TRCN0000115755,4079.6673605689416,1.0660583890995987,0.1043356803856175,10.217582184344993,1.6541522390448158e-24,3.9515859043848376e-24
TRCN0000121583,1784.0300117293457,1.0330108447908313,0.14648974520168334,7.051762178769636,1.7666596868126376e-12,2.8715808655064524e-12
TRCN0000060815,9243.609114428007,1.1048742108581682,0.09585474063589193,11.526547393780731,9.695445715845625e-31,2.7460753434700485e-30
TRCN0000137126,2597.760044493465,1.064911059663389,0.11362652844074966,9.372028471491012,7.115171971090888e-21,1.5367471882767076e-20
TRCN0000056674,4969.208933677772,1.1202595333466243,0.096338903451711,11.628319331121972,2.958653801809131e-31,8.638538569479747e-31
TRCN0000155835,3346.7420468742102,1.1254798179259617,0.13469841593525717,8.355553479314292,6.512662056892943e-17,1.1986339116382732e-16
TRCN0000151998,3295.57692415117,1.1344658870043578,0.12575572042653638,9.021187132931157,1.860619464414057e-19,3.859969327490565e-19
TRCN0000116928,3638.9281953740588,1.1504341478213198,0.11656596781216771,9.86938271447382,5.651129864972468e-23,1.2912968242183466e-22
TRCN0000049813,5356.005838400544,1.1663405047537883,0.12302267443482177,9.48069540929809,2.5259403104566676e-21,5.531341513175943e-21
TRCN0000063064,2871.5483071215335,1.189712564318797,0.11923412853892937,9.977953283152159,1.9035265428466654e-23,4.413568895914082e-23
TRCN0000049817,3281.022553981813,1.2222838195044345,0.13702056005302438,8.920440983684738,4.644351722766668e-19,9.387941730207838e-19
TRCN0000118890,6673.403864611059,1.2720562016054362,0.1500340634541678,8.478449308906587,2.282151363507287e-17,4.3006278682826565e-17
TRCN0000059904,3390.363041636987,1.2329557332126764,0.11356397787663561,10.85692625659903,1.8486731321204616e-27,4.701195653188055e-27
TRCN0000074915,276.6919236437494,0.9150644602457858,0.5102564709262811,1.7933421962971812,0.07291822417106525,0.08039701639373861
TRCN0000117657,1721.8375435380246,1.2075936155753364,0.1605897902671459,7.519740909845318,5.488489746913102e-14,9.338329677301789e-14
TRCN0000074766,1737.4115863231414,1.2333053847772988,0.14167268366120717,8.705315329005817,3.166930257718669e-18,6.215593410377305e-18
TRCN0000052039,204.90053252375023,1.046247748812198,0.5106326410679521,2.0489245392226487,0.04046949436959905,0.045794427839283135
TRCN0000058957,4005.603917739688,1.286502363527998,0.0981418130181856,13.108606046330223,2.939515833784832e-39,1.0075297024494388e-38
TRCN0000007172,3645.5369521724147,1.2862167165804408,0.11289333503618167,11.393203293783603,4.52059210285411e-30,1.2652308074852035e-29
TRCN0000009302,5817.875988281007,1.3144065323791894,0.09584592307968727,13.713744832801897,8.400758595011728e-43,3.056583704185036e-42
TRCN0000151560,4884.417874010995,1.3161625971116802,0.13286917540669976,9.905703057786225,3.931947190283664e-23,9.028208839826084e-23
TRCN0000011511,3800.6890860408375,1.3138903875107941,0.15194666330351816,8.647049951246757,5.2847841224473756e-18,1.0244683975072167e-17
TRCN0000007620,9114.588167683594,1.3820485279499037,0.11582367787911364,11.93234883624022,8.027595775389288e-33,2.40319797579692e-32
TRCN0000153144,7602.752727225646,1.40050705127704,0.1230777410678564,11.379044164491928,5.317938023683185e-30,1.470985196024647e-29
TRCN0000053866,15298.818587550091,1.4459098961031374,0.13404443489622545,10.786795417672746,3.974061470509198e-27,9.998569550802398e-27
TRCN0000056296,2382.8731698160373,1.3841353956606235,0.14485025165168386,9.55562989969119,1.2283438753387809e-21,2.7405974199775627e-21
TRCN0000153271,5105.616556413559,1.4343107044960526,0.13258007360073062,10.818448546163339,2.815021466681057e-27,7.120348415722674e-27
TRCN0000063032,4317.994039160501,1.415987015796771,0.12513571731457931,11.315610332397059,1.0983527657558116e-29,3.003010741054907e-29
TRCN0000144219,5841.401131661339,1.441051156507905,0.12738510758248262,11.312555948306718,1.137274975260456e-29,3.0915578350471014e-29
TRCN0000152548,2383.868488227441,1.447063275026103,0.14287351622095706,10.128282086850774,4.1385634576957765e-24,9.787702577450513e-24
TRCN0000137516,1090.2751657472413,1.408936874460403,0.1698167666159903,8.296806625970316,1.0694724897130506e-16,1.960699564473926e-16
TRCN0000118889,5043.494104331559,1.482187777991455,0.1675028026681362,8.848734196573592,8.851751598202639e-19,1.781650428063765e-18
TRCN0000051557,1244.8509912555276,1.4103722149129934,0.25922019720941125,5.440826872659243,5.303383457698052e-8,7.53303416063417e-8
TRCN0000116492,4331.66016713506,1.4720237134323024,0.13898358898475155,10.59134912391566,3.26846784354131e-26,8.094163821963558e-26
TRCN0000073248,5574.757268684958,1.4925855803808428,0.1102882638579209,13.533494210260391,9.919424125286854e-42,3.501408665119912e-41
TRCN0000052956,3608.853388335988,1.4745011470703213,0.12987135907076433,11.353551372838833,7.121039357772135e-30,1.958285823387337e-29
TRCN0000151260,4800.989118456775,1.52387055243578,0.13640048371960165,11.172031879068694,5.58875899974076e-29,1.4851028128524602e-28
TRCN0000116785,5932.9738257773115,1.5332510266377721,0.13649378881210664,11.233119396725083,2.8040094806850993e-29,7.578837053508869e-29
TRCN0000115744,14436.318663519558,1.5916262341652647,0.0966192485747995,16.473179595606968,5.71841134014746e-61,3.145126237081103e-60
TRCN0000135246,5814.056465867476,1.6008476318536289,0.1044013567587863,15.333590305270658,4.560663061817276e-53,2.0943627458636617e-52
TRCN0000115831,6156.02235477381,1.6203313810072417,0.10650972931583938,15.212989380551148,2.8999275439704187e-52,1.2940242719792527e-51
TRCN0000116493,12683.319232903046,1.690532683795837,0.11440292400769925,14.777005906615335,2.0612772056307896e-49,8.863491984212395e-49
TRCN0000074708,2062.250159873612,1.6130113965064603,0.15251912998234862,10.575797256994173,3.858814241320577e-26,9.45709396966131e-26
TRCN0000051554,410.92537613410406,1.5391261558094071,0.41395173469827573,3.7181294986751463,2.0070338322887633e-4,2.524805858171769e-4
TRCN0000009004,5217.597598900381,1.6971716846112903,0.13229564027788385,12.82862897859991,1.1335228924479137e-37,3.697629849157677e-37
TRCN0000026500,2101.4492497873343,1.6259966856492094,0.2399456284955578,6.776521397135235,1.2310383679631045e-11,1.9409371601551613e-11
TRCN0000014034,7099.286054747699,1.7228967168483569,0.13402427502206465,12.855109393911762,8.051188287577415e-38,2.6445917083500817e-37
TRCN0000018161,2472.652735718648,1.678916498036891,0.1498270761123973,11.20569486904624,3.82341612263615e-29,1.0275430829584654e-28
TRCN0000056677,8410.85916163836,1.739810817273541,0.12322071753294898,14.11946669445679,2.881637858933454e-45,1.1172251698979705e-44
TRCN0000019519,3224.133009636006,1.7363851168700861,0.11909898079164856,14.579344888834218,3.8014710138333646e-48,1.6054426692349834e-47
TRCN0000003903,1473.0675730717592,1.72948832947819,0.15138978794522695,11.42407524940798,3.170121854929713e-30,8.925402603462825e-30
TRCN0000019584,3254.335697048786,1.770352550134324,0.1286909275659292,13.756622814202352,4.64734244889945e-43,1.7308606128578267e-42
TRCN0000059652,6622.089263709329,1.7953526918917038,0.12469587916589656,14.397851026842273,5.337753271357981e-47,2.1579122199592523e-46
TRCN0000019585,9761.520936506173,1.8163579155934564,0.10538314392006563,17.235753727096863,1.431749689563974e-66,8.682276963637944e-66
TRCN0000138134,3100.9298487100996,1.7743565876939467,0.10331418715168275,17.174374948997954,4.13078252466358e-66,2.442325167707342e-65
TRCN0000058439,6362.7504936099185,1.8031415567095515,0.10772968898618951,16.737647473768412,6.968843472689838e-63,3.971401159737703e-62
TRCN0000018159,249.25685192568636,1.4385168023820676,0.581862429897858,2.472262735084287,0.013426080267485787,0.015451425709296295
TRCN0000009003,3433.9495677831637,1.809284521306182,0.1535055610374514,11.78644284336229,4.585004109735264e-32,1.3554418399404874e-31
TRCN0000143767,4705.947418669688,1.8432071297791137,0.09642640808735523,19.115169447246274,1.8880586331310928e-81,1.5947352383410838e-80
TRCN0000116494,6905.196925949207,1.87015806624069,0.15133501521173712,12.357735343827063,4.4244632018233764e-35,1.3859411221605676e-34
TRCN0000063065,8322.957358210107,1.8848274683035087,0.09960084176475094,18.92381063159403,7.260999730547436e-80,5.92147046991196e-79
TRCN0000136332,6487.893465378672,1.8988343485673411,0.1100110195736642,17.260401330031012,9.345911971921501e-67,5.816600477261671e-66
TRCN0000073252,5807.503238618306,1.9102245004251153,0.14105528079329824,13.542382034064712,8.789189697745982e-42,3.1257794940104135e-41
TRCN0000005065,3602.3420644905345,1.8993083842841874,0.20704722288102714,9.173310116675953,4.587124746829593e-20,9.729641279149765e-20
TRCN0000117672,2188.4968571123018,1.88530327949337,0.13322438519662202,14.151337810348348,1.832378979232368e-45,7.222627143140917e-45
TRCN0000139275,3530.4359692050684,1.90846838709138,0.12114342230709955,15.753792907165831,6.468263765000258e-56,3.0903926877223452e-55
TRCN0000064259,6189.085783815202,1.944745269492929,0.13658995416602662,14.237835288597207,5.335430576654238e-46,2.138693781997843e-45
TRCN0000003881,2103.106518840267,1.9056638262368633,0.14623446500645526,13.031564249595615,8.093127007864943e-39,2.714928421787317e-38
TRCN0000053867,191.69874539133073,1.6653198846542427,0.49711213785441266,3.3499883785616973,8.081495094881372e-4,9.8773828937439e-4
TRCN0000064258,5531.314945469943,1.9746102588266932,0.13931598028352518,14.173609192629002,1.3346111685355311e-45,5.304799014431145e-45
TRCN0000054165,18451.837711204807,2.0628757639845867,0.11046814505519048,18.67394227497857,8.067223548110393e-78,6.154510868155187e-77
TRCN0000018158,5041.396959008592,2.014720016911235,0.11682447398216714,17.245701591763858,1.2054050488490054e-66,7.404631014358176e-66
TRCN0000019573,4125.978969989184,2.0222716163978873,0.10891777179314197,18.56695728442381,5.9479453052710376e-77,4.395903327176876e-76
TRCN0000059651,4385.922853847113,2.029310200575176,0.14052974518178124,14.440431795775169,2.8803199241022513e-47,1.1744752793968661e-46
TRCN0000115756,5649.252499286443,2.0472554744944524,0.1188947213691617,17.219061123309544,1.9106243545459873e-66,1.1439561008863948e-65
TRCN0000059649,7227.188271830738,2.0754773185051425,0.1194885084001796,17.369681371819876,1.400011850429181e-67,8.948724395310847e-67
TRCN0000134038,5698.657732763019,2.0692492191988867,0.1504319287278347,13.755385819340423,4.7275194901375546e-43,1.746966186589893e-42
TRCN0000060027,2926.332299743836,2.0392365824643033,0.1488881535631516,13.696432749428594,1.0663596359785039e-42,3.8502908993727664e-42
TRCN0000077975,2993.4306509399635,2.0577322558082263,0.15764898836849625,13.052619475098597,6.139940429934859e-39,2.0744227309708488e-38
TRCN0000137396,4633.693322880985,2.1187606034554416,0.11316833489915896,18.722203568192533,3.2636613229394766e-78,2.5306750913940532e-77
TRCN0000019586,4885.139211148616,2.128073864239721,0.09371913717838218,22.706929751062574,3.826611096191697e-114,5.484809237874765e-113
TRCN0000135470,8425.958313854771,2.179656142073383,0.11602778311497738,18.785639814504247,9.898594453226116e-79,7.803391960626588e-78
TRCN0000063028,6766.339349435866,2.176639871743503,0.14494600060009388,15.016901899548467,5.690592497605742e-51,2.492268751266219e-50
TRCN0000018160,579.2596863335505,1.819102948017485,0.5103192357673954,3.5646372319906754,3.643597781223549e-4,4.5472869406826873e-4
TRCN0000138784,2717.767198642739,2.1170660459822277,0.20238231062777823,10.46072672762363,1.3084819032589688e-25,3.173907385853806e-25
TRCN0000060813,5167.95591039291,2.195142986200732,0.12103596435570502,18.13628699441402,1.6479552660165598e-73,1.1634072251131832e-72
TRCN0000060914,8421.989522385533,2.2169710236889237,0.13603615143976402,16.296925488005922,1.0378300875105785e-59,5.394435509807733e-59
TRCN0000009002,4525.073880878441,2.21250027741032,0.09877847707615323,22.398606891910205,4.060785628519277e-111,5.335421117471161e-110
TRCN0000049814,6535.980017917322,2.242372838629893,0.1142267292776944,19.63089421197121,8.421938524333835e-86,7.967153844019808e-85
TRCN0000059960,13584.605976149493,2.276359335096203,0.12251418322313207,18.580373922505984,4.6326611470003026e-77,3.478172575446259e-76
TRCN0000026419,7902.867433157119,2.3009959833609677,0.09205704976355779,24.99532615123902,6.872333268262733e-138,1.3544223482867801e-136
TRCN0000049816,8253.505165757666,2.328037254372629,0.12037309809439985,19.340178920600007,2.466180084246943e-83,2.2009493959411394e-82
TRCN0000056294,4837.4946145226095,2.293773423731565,0.1290787908764076,17.770335530395872,1.1997103774554244e-70,7.881430674116885e-70
TRCN0000063066,6987.736157178786,2.34590968791977,0.10104262988448427,23.21702919452613,3.064485588609503e-119,4.831672278040984e-118
