sgRNA,logFC,logCPM,PValue
TAAR1-8,0.29358383091111917,9.74053574730288,0.00038347484475441753
RPS9-9,0.2860722183588318,10.168201827662465,1.7871325206975768e-5
DEFB129-2,0.19162053784488764,10.164451662101243,0.008323877733536914
PSMC1-5,0.3085633641717717,10.1753208777387,1.7678162213340603e-4
ABCG8-1,0.34608315531052336,10.502987715877126,6.392821944378026e-9
PSMC2-17,0.17719279188032822,11.217509988099494,1.1540525730413192e-4
SAGE1-9,0.24827066873665118,11.11257698345514,2.0864616286940867e-8
NUP133-17,0.34665906705537114,9.65497284013303,8.863813826098767e-6
MAGEB3-9,0.28423209858861304,11.101002419887594,7.052709554304597e-10
TPH2-4,0.2749492911927491,11.35037590758424,6.123020298467577e-11
NPHS2-2,0.24365167213701855,10.429539131795284,1.1288439978538179e-5
RPL27-4,0.2787584184752161,11.637430233905494,1.31799372044679e-12
MAGEB3-2,0.2624541137889822,11.096856107712814,1.2602188723906762e-8
SPATA16-9,0.31681502053398114,10.622563827536384,5.50498301177687e-10
OLIG2-2,0.2580740531827802,11.265586130584106,5.512788399228496e-10
NPHS2-4,0.2388831814892871,11.07144849699693,1.8327304446912463e-5
RPS9-18,0.3270054447189632,10.266557986507191,8.700405394895633e-6
RPS9-11,0.2579641581277094,11.283536921951521,1.18194706370208e-7
OLIG2-5,0.30197849938113536,10.31020833781183,8.153738196782779e-7
RNASE9-5,0.1882912659234817,10.342751101389396,0.011366538394601463
LYZL6-18,0.2798408327115167,10.425070058817827,3.6523291994648156e-5
HTR3D-12,0.26384179777677924,11.231122259475955,4.0611806409060885e-9
PSMC4-6,0.18255088107141446,10.668367233450828,0.0011542030188564137
ADH7-11,0.28985197415667674,9.349314433021984,0.006060549479993071
TPH2-5,0.8440813860105039,3.680741465826477,0.09315624486611336
RPL5-5,0.22847979946836774,9.051376759885336,0.057397587274013964
RPS9-26,0.24089377612248783,11.13755859827735,4.969970383603109e-9
PSMB3-8,0.25214033612395853,10.71727681557344,6.619116569470951e-8
RPS24-3,0.26561394322803084,10.729689381825951,3.114114480366967e-8
ADH7-8,0.2083702736659854,9.73509794892235,0.007731240109948539
TAS2R13-3,0.256697803694507,10.516812576784488,5.218436092633974e-7
ADH7-6,0.3121725531616015,10.161378104235878,1.0321629169696678e-5
TAAR1-3,0.2336243227086743,10.679709268325546,7.044033251694937e-6
SAGE1-25,0.2625664381045537,10.974008687663531,1.2102977532669105e-7
RPS9-30,0.19481737366627824,10.87419502319446,5.56303786301329e-4
RPS24-15,0.23447495025251294,10.78685022258375,7.895697882904362e-6
ABCG8-2,0.290739146429828,10.846032644710272,1.1094202415231836e-8
NUP54-19,0.33210416048539737,10.77302186303505,3.94886811955555e-12
RPL18A-16,0.20129481681045783,10.546927764807943,3.793357259628695e-4
RPS9-15,0.3646104997839424,10.994839887961563,5.625332720360423e-14
PSMD1-4,0.1727886136485803,9.8906098133068,0.03999092379325459
RPL27-16,0.44351662730379454,3.7094689483353243,0.24236358678470066
RPL30-8,0.2554787256002227,9.776663783250838,0.0010533978030753321
FAM71B-9,0.2169845157086348,11.022372570371353,1.5203181662342858e-5
RPS9-21,0.30843431956295647,11.194554711903441,5.535540005222899e-14
RPL36-22,0.28616171733529366,10.687858038881663,2.632732894810016e-9
TGM6-4,0.3176479101485754,11.09259179902652,3.9387129311930104e-13
PIWIL3-3,0.18688868018114577,10.700798986747241,0.0012337609182826682
OTUD6A-6,0.17072079891319966,9.604466877068797,0.09503015318288863
CABP5-9,0.37404149307964235,10.486056848748852,1.2046330457495314e-11
RPL27-17,0.3065696726508091,10.512221929818967,1.9105326635865404e-9
TAS2R9-9,0.22359471588240168,11.392904662879914,7.838431255642348e-7
CABP5-10,0.26167526195667373,10.656535512498706,8.956459001991735e-7
COPS6-17,0.3045128796293498,10.865890783644051,4.472902383720559e-10
POLR2F-11,0.29516000572994605,10.458219324244522,2.1708052857002223e-6
PSMC2-39,0.17818850117784849,11.070969945912655,3.8880328949004826e-4
RPS3A-1,0.21078793559115203,10.53419654540668,5.587822865700598e-5
PSMC1-10,0.20312203474754487,9.964040924341274,0.005745239633887665
RPS9-24,0.3012379867951267,10.479507904113046,9.79927350406353e-9
OC90-9,0.29436763560991286,11.177367955677353,5.688207256597763e-11
OLIG2-18,0.3086961404535896,11.198646313441513,2.5734466415971757e-9
NUP98-11,0.2238885738941891,10.921715068129972,3.36808121173051e-7
ABCG8-3,0.20895735862334452,10.899590913655901,2.803156956401016e-6
COPS8-37,0.2763223581645236,10.662507147665623,2.6041475506233054e-6
RPL3-2,0.24013000753394215,10.916399442554432,9.714651412397247e-8
IL1F10-20,0.20047034701885696,10.953994065183581,3.8395983161108956e-5
HTR3D-6,0.333041140148208,10.152463214425124,2.1248295874750988e-7
OC90-2,0.26328938424434195,11.672828898485847,4.6186293149325934e-10
KRT77-5,0.24879767110403092,10.056831173729561,1.7603394735325205e-4
DEFB129-1,0.3187340784171282,10.753612525540724,8.999833551045946e-10
SPATA16-8,0.2391045662656626,10.884290092491936,3.72742690000934e-7
LYZL6-21,0.29636022634148534,10.651933359844744,2.2255929691077705e-9
RPL35A-5,0.20692279730897584,10.279376659783185,6.586686755971441e-4
LHX5-1,0.3752627539046141,10.89828699855629,5.533650656011839e-9
RXFP2-9,0.22971740895216292,11.245972706410802,5.994413646161861e-8
RPL18A-25,0.3085439931748851,10.142739140413312,2.302838257945613e-5
NPHS2-13,0.4376105676175853,10.24960753241334,9.036398449379364e-13
RPL27-12,0.36497103087770005,10.71141848190218,4.5945684509841086e-10
IL1F10-6,0.2769207090626856,10.691982358481852,1.0987947863108977e-4
IL1F10-17,0.3013919066224396,10.718449728214079,3.605299375332928e-10
COPS2-9,0.24461521709171122,11.000274646364458,2.0082694951225135e-4
TAS2R9-5,0.2453556990646332,9.976321171349928,0.0037012150754104577
KRT9-6,0.23991124744011955,10.468976486443767,1.7344822898476643e-5
NPSR1-14,0.262332960693404,10.64508740909723,1.182770875751914e-6
TPH2-1,0.28132320905846225,11.234185883713696,3.153231189237619e-12
RPS8-2,0.1946533184881375,9.83405513312694,0.008213084607958571
LYZL6-14,0.31590102624693983,9.597346612590753,5.932151439112298e-5
PSMB3-3,0.19639784620768297,10.982879434454897,2.7512784126363113e-6
RPL5-2,0.25358506779947565,10.125704718841309,1.3904776100663377e-4
FCRL4-9,0.2507635092200147,11.146781971957093,3.236730284301303e-8
HTR3D-17,0.3198398509875739,10.573838651411426,1.843332918654614e-8
PSMD6-10,0.1651429377506824,8.79189329396757,0.11325378208650477
RPS7-2,0.2247814495062701,10.321443444527894,9.981561142090277e-4
POU4F2-1,0.27153424032933066,10.917595736669375,4.2928551874401725e-10
RPL35A-4,0.3137129389933198,11.936397900655608,3.0743316935762e-13
TAS2R9-8,0.32500627586835157,10.953994831135667,1.0828349533964278e-12
PSMD11-11,0.30099459728705125,9.81450887445493,9.820079887956916e-5
NPHS2-7,0.33360892633009764,10.464217255314155,5.7623813396523436e-8
MRGPRD-2,0.24159303808948088,10.85990291851906,6.970649695645522e-5
RPL36-23,0.2617620959760527,10.845110866513638,7.074844100258468e-5
COPS2-19,0.33525041697312596,10.77217162326812,7.947040362288717e-13
FAM71B-5,0.21236236946683,10.59052043083075,1.2184016144419913e-4
RPS8-6,0.2489198878150644,10.314150207764719,0.0010601676424299704
CRYGB-10,0.25111316303464204,11.122426559919104,2.3899460183641743e-9
VN1R2-3,0.18830636774945797,10.585767003399333,3.893962758120285e-4
ADH7-3,0.2623687662424428,11.008462655805086,2.2783813644073983e-7
RPS9-39,0.19634023731949782,10.075525919376593,0.009884885532680068
RPL30-16,0.21621544514045088,10.682320023100855,4.695816885347425e-5
PSMD1-12,0.25636094367010914,9.84258285936513,0.0012263426448613202
RPL3-16,0.3957941681809191,9.527288675860696,6.984336667980738e-5
KRT25-1,0.37813462984162005,10.224632457055849,2.1129691967692577e-9
PIWIL3-4,0.23137487000216872,10.899840707793759,6.191149055634053e-7
PSMD6-1,0.162838646137365,9.512769545581833,0.05741193152266141
DMRTB1-14,0.22678028224177146,10.422771843449167,3.8418778976173065e-4
PLA2G2E-3,0.2463168178830104,10.516900332427332,2.2548874314940536e-6
RPL11-3,0.28140541106487477,10.72889734024647,1.1215043894712251e-7
RNASE9-12,0.2655961143004234,11.702886239873811,2.596775738365127e-12
PSMD7-23,0.35386848170687724,10.836407239148635,2.0411600265212858e-8
FAM71B-1,0.28150272740203236,11.51624019572882,4.710184000772877e-10
RPL36-17,0.29862584532331166,10.296447753578557,2.4260590590350674e-6
LHX5-8,0.2746214535650753,10.90007115474889,1.7344187742220943e-7
RPS13-8,0.256045892768944,11.154139294566288,8.64445226839189e-9
PSMC4-10,0.23163226042518725,11.598257956958776,1.4748833731684021e-9
RPL9-19,0.22067242180541838,10.500339815457787,2.8885463187057746e-4
IL1F10-21,0.3564757069957857,10.830995805501566,3.6946107454985046e-13
NLRP5-6,0.4467434287616092,10.495967739767433,2.113998251915771e-16
OTUD6A-5,0.2490420742798715,11.185434537792808,1.1980912026564237e-8
TAAR8-8,0.28872418553770807,11.623098100867434,3.786260478508844e-12
COPS6-7,0.32993916090387604,11.071198707235713,2.8876250899102483e-12
SAGE1-11,0.22843550518584427,10.982157767975778,3.515641521026172e-7
TAAR1-9,0.3046085455908262,11.298393025664762,1.2033050435884608e-11
PSMC2-16,0.1955104355296639,10.937965322685976,2.3206512139941283e-5
COPS4-8,0.2825934775886165,10.835304877467642,3.36624372174438e-7
LUZP4-10,0.21386728994344037,10.876141036399135,1.0842515014055445e-05
OTUD6A-3,0.2561372928907136,11.434166191565659,1.6681521697140727e-6
RPL30-10,0.21272364855935777,10.747193619412124,9.36729095233522e-5
TRIM42-7,0.25131522651931665,11.078887481054633,1.7665202803133477e-7
ADH7-14,0.29190325531975087,11.119280693493232,1.2692259779861738e-11
FCRL4-8,0.22426307503017315,11.25445000385232,8.559915064479528e-7
DMRTB1-3,0.2623070853820275,9.913323319323421,1.8492859420928e-4
RPL36-32,0.21584640711907477,10.381859543229266,3.69674413903288e-4
DMRTB1-5,0.2648078309179409,11.190230638087924,4.1953668849022396e-8
SAGE1-18,0.20358933571198065,11.151583849619758,5.678959187499989e-6
KRT74-3,0.26522195210034605,10.74265406171644,1.15222549410989e-6
PSMC4-13,0.3297314038626585,10.4643785147331,8.141090505535318e-10
PSMB3-15,0.3349685259847482,11.076405136495906,1.2484009170171447e-15
NLRP5-1,0.22203889633109908,11.574043296916177,8.339967372212471e-8
TRIM42-13,0.30750770254866233,9.98400557754552,1.48251831067047e-4
POU4F2-9,0.26630728261854053,11.107156830995125,6.02367372602988e-10
PSMD7-5,0.18308728643544261,9.291602097178043,0.10850150861186592
LYZL6-3,0.31093860027646125,10.590193001918033,1.6262153099491675e-7
RPL36-5,0.2608777343906165,11.325802818370825,3.457329664963391e-11
RNASE9-8,0.3006718532155663,11.718656118422002,2.0310465956760314e-16
LYZL6-15,0.30515425805832314,10.99535284054564,2.532246226498469e-9
FAM71B-2,0.2967142256283932,11.673486453245236,1.072116205271102e-8
RPL18A-3,0.27714038691246656,10.67628621524364,3.8006164579876574e-8
RNASE9-4,0.32615391414878786,10.688843693627938,2.3495970264239706e-11
NPHS2-15,0.2610378702293005,10.178013163205637,2.3997278988350095e-4
RPL3-7,0.406271762492383,9.232332467892748,6.118182042585606e-4
PSMC4-3,0.24442311184790907,11.208828125124123,3.278428144213527e-8
COPS4-1,0.4546329803133921,9.644236974066299,6.783510518277699e-7
KRT77-7,0.27523430576452773,10.605819172338853,2.5194665199503206e-8
NPSR1-3,0.27576250220015053,10.52183616116434,1.108322800198449e-7
LHX5-9,0.37049507096180406,11.177403588970732,7.773181210588991e-13
PSMD11-24,0.3485044994479605,10.919591026663907,4.694961751589387e-12
ADH7-12,0.24008157760839463,11.49231830410052,2.917781138000963e-7
PIWIL3-8,0.3063319934689657,10.634926716955944,5.314025776989894e-7
RPL27-18,0.30742928026888744,11.077738087947811,2.045704224598599e-12
RPS27-10,0.24764265683122164,11.090193198215438,1.0521338759972536e-7
COPS8-24,0.30158842103763583,10.231132123164272,1.6940828258674137e-5
RPS11-11,0.24282411557208722,10.49312366696741,3.3130928034571434e-5
COPS8-32,0.3775124899083491,11.305519479913272,1.0457402262802897e-18
PSMB3-5,0.3617780159714351,10.364372507140144,1.9510962073489138e-11
FCRL4-7,0.2719685521700654,10.833579933955443,4.576881838037906e-6
IL22-4,0.3552599853235999,10.921059633703127,1.9046814890558853e-14
LUZP4-4,0.29315435682715335,11.110749225059564,2.6812007297522508e-11
DMRTB1-9,0.3225957258277233,10.43041974344827,4.559930179914269e-8
RPL5-12,0.20345222898729193,10.337217674132386,0.002814599974609254
RPL36-18,0.30977054768029866,11.38093357961596,5.976292785127351e-11
SAGE1-16,0.23369008977947422,10.828859919218338,1.0965041494591242e-5
SPATA16-2,0.4031702741874462,11.137511402781508,1.7528125970368746e-16
HTR3D-18,0.32914911772381683,11.247861864227716,4.2185070334450604e-17
PSMB2-22,0.31008202660254103,10.698582871433768,6.566672151361272e-9
VN1R2-1,0.35045680180864985,10.169471573274352,5.540346249268413e-6
TAS2R9-1,0.29566001479015963,10.88446749247052,1.739379310976299e-6
RPL30-24,0.23271314569224597,11.128948838029359,1.9735384713969108e-8
KRT74-9,0.3852923012367139,11.055999749768088,1.3757297208120285e-12
TAAR8-3,0.30698264532876196,10.079194878268787,6.338540284201283e-5
IL1F10-5,0.30832027089821984,11.12096614604481,6.371116397257562e-10
MAGEB3-10,0.28157978249104837,11.15439023388413,1.1120980990271873e-11
ABCG8-4,0.31503011025087996,10.613923681854567,1.4408410110481727e-6
CYP7A1-4,0.26517937978882156,11.364827870092167,3.0968297265027486e-8
LUZP4-7,0.3392382285666568,10.908447626872281,5.657113041145113e-12
RPL30-19,0.22285128904560486,11.888214887211298,6.557501916996748e-8
RPS19-4,0.3448865175763033,10.367759504029022,3.550826917940151e-7
SAGE1-28,0.34492431506140514,10.994171519160131,4.378709809374929e-15
VN1R2-9,0.4187874821587169,9.926926865740173,3.4208471721592188e-09
OR52E8-8,0.29129008013091556,11.140606690304974,8.482583995011736e-12
PSMC4-8,0.26791373488103876,10.856812388475264,1.2043386884968484e-8
PLA2G2E-18,0.28716276256624884,10.888244992919248,2.2674827493337107e-9
LHX5-7,0.3136481812426843,11.260223218162926,5.649837389352122e-12
MRGPRD-9,0.2285285730125934,10.669496634041824,4.785669671719533e-4
HTR3D-1,0.2852423512092435,10.588243100678131,1.3802108672250087e-5
TAS2R13-6,0.36331343608442374,10.373290831154721,1.1030890044729354e-9
PSMC2-24,0.20566544254533337,11.408076623158044,3.8456764317780093e-7
DMRTB1-6,0.26917081782331725,10.667550310487075,5.605127837351892e-8
PSMC1-9,0.28569207074695263,11.111338639105487,1.606063583730791e-5
RPL35A-11,0.30755247838568556,11.682926759681932,1.2365373341530872e-13
OLIG2-11,0.428656267967976,10.669458465030226,5.343828205077951e-18
RPL27-6,0.2618293567279772,11.56260858360624,1.6626892736212363e-9
FCRL4-6,0.31732502959174963,10.54870092786969,5.052777060127813e-9
NLRP5-3,0.27877525470932046,10.805113479251292,1.8548828666010602e-7
CRYGB-17,0.32058269898711295,11.369646174486794,9.240152619986605e-13
COPA-5,0.2872730572133038,11.033238273548845,6.4623342343843455e-9
RPS19-5,0.5701678438515707,9.746200666166315,1.488733946026861e-10
OC90-1,0.3016258406238965,11.667424216948442,1.5774346070176031e-12
LUZP4-6,0.2763418865947616,11.142417182996667,9.963348118531476e-13
RPL3-3,0.2423263374861809,10.120144453671404,7.18842137285706e-4
OTUD6A-4,0.30231473168649975,11.284485969193582,2.517476380831509e-13
RPL9-4,0.2246125885727558,10.461746294469494,1.1084792453660505e-4
COPA-3,0.34819943978888207,10.943946258971769,1.5826419330540616e-11
RXFP2-4,0.2843113122957395,11.523471673170151,2.643946903247114e-13
IL1F10-15,0.19172446799510537,10.912527298281901,6.68378520573127e-5
LUZP4-9,0.3915104020593716,10.443951865504802,2.3448727242003023e-10
HTR3D-3,0.2293520573213762,11.150169397346469,2.1376846348525848e-7
TAAR8-6,0.22681105895146864,10.603648198910268,3.348005213756309e-4
KRT9-10,0.3410120851582466,11.313213954349683,2.3842798107613245e-17
RPL27-10,0.23802105631060264,10.558758060484163,1.505862580490536e-5
POU4F2-8,0.2824621828344895,10.25409446754617,1.0181408861781686e-4
ADH7-2,0.24277590340789282,11.405975404451846,2.008116833439531e-9
IL22-6,0.28938658169431375,11.182623843359147,7.957814626123289e-12
TAS2R13-8,0.26943487457960164,11.408995018594181,3.4796632159842415e-8
SAGE1-17,0.3432296011759124,10.340631806378813,1.3643360380430647e-7
OC90-10,0.3153123384029418,11.343314966319985,2.4131963936803116e-12
KRT9-4,0.30192210392494667,10.898777047938959,6.568124740866304e-10
DMRTB1-10,0.2791426950317763,11.108589733408701,1.1936007656556565e-9
RPL9-20,0.2701564188979964,11.38993696807305,2.514936399810345e-8
KRT74-5,0.2744888050391098,11.212641369304928,3.255805139899088e-9
CRYGB-11,0.25997693463271665,11.109206458234144,6.401623918987151e-5
NUP133-1,0.2974502715293854,10.565647324193474,6.736110908945689e-9
RPL11-11,0.3258625541696916,10.523861056821811,7.876830100699925e-10
OR12D2-7,0.25482175498734344,11.47538757200465,1.9439997175743143e-9
HTR3D-11,0.27110165338264985,10.835033493781708,1.0266730783855656e-6
SAGE1-21,0.2699999132993336,11.092662866556104,2.5142246677867018e-8
SAGE1-5,0.29178436923173484,10.46542034966598,3.7371045467396672e-6
IL22-12,0.30662363844243595,11.029385848444162,8.281562020590043e-14
FCRL4-10,0.2788561501466352,12.208556839408987,3.8386000417455845e-13
MRGPRD-5,0.3768189562361392,10.514985185063699,1.0123537096248175e-12
RPS7-3,0.33691708846661433,10.671727673678996,4.150387882097691e-12
PSMA3-24,0.22589161320897327,10.664016398647938,4.42824398391627e-5
DMRTC2-1,0.2886964153737311,11.530049370581878,8.724631576111055e-11
PSMB2-6,0.4845261407234894,9.525503155088344,1.648456213838992e-7
KRT25-3,0.3043994951956856,11.9090522674129,3.6505868766225893e-16
PSMC4-1,0.265597636926308,11.05008306358934,3.5433671018036014e-8
RPL35A-12,0.32406566847380275,10.899161401852442,3.8237917550428974e-11
PSMA3-14,0.23365312241076797,11.088534172324826,8.697130069929603e-7
KRT9-17,0.43961498118579206,10.103211617439696,1.1465682565413672e-10
OR9Q2-5,0.2969830933883581,10.595206110072395,1.31334717054474e-8
TPH2-14,0.35469026816456367,10.671551816364149,4.947254950144533e-12
RPS3A-6,0.3050859908424696,11.5726241306783,7.54639553771713e-13
RPS24-12,0.3815189520716794,10.116150614115277,1.0110902141775585e-7
OR12D2-8,0.3278694573388967,11.751882908093316,1.1253359230645258e-17
COPZ1-18,0.2507318163554651,12.170817631406083,9.16662715483523e-12
IL22-7,0.27090255665330054,10.266850317273782,7.803771310560085e-5
KRT9-3,0.40118835802826397,9.93165835155523,1.9544209079898396e-7
TAS2R9-7,0.27961307957142223,11.1520405959017,2.1124497759516548e-9
RPS19-19,0.3086665983366878,11.352809433821498,1.0749309096765844e-13
TAAR1-17,0.2427064044658096,10.743139205597192,1.0230297450664111e-5
OLIG2-20,0.3142531037843036,11.54061647766632,1.604041657247802e-17
PSMC2-36,0.2859233883115752,11.292974542818412,7.408672125719589e-12
PSMD11-14,0.31534451245574474,11.086843145470542,3.677511581340695e-8
RPL3-6,0.2845116317530536,11.39388458014356,2.1649510671807314e-10
MAGEB3-4,0.3369516510352172,11.420039081576142,1.5476837792436372e-12
RPL30-13,0.2994084222585361,11.390947876625027,3.7630830385074503e-13
FCRL4-2,0.311976470280119,11.092574039153483,8.812991618485202e-13
RPS3A-9,0.3240261440141843,11.881226661263478,3.06475646100057e-11
COPS2-11,0.3128342393012798,11.07103354861347,5.553367071326228e-9
TAAR8-1,0.44017414461330345,10.35077055521959,5.658953807550107e-8
TAAR8-9,0.3971009535910722,11.060289035219752,4.321891107757378e-16
DEFB129-5,0.3164222049310003,11.532028879948712,6.782713331756706e-12
ABCG8-7,0.3930178189454995,10.833553496596153,1.7001319241906876e-15
DMRTB1-2,0.31840461373695533,11.345353899977015,2.6642026263597225e-13
COPS8-34,0.4162070499336426,10.930430629896682,5.833484434597857e-19
DEFB129-6,0.36461500933718927,10.884716623726582,8.291857385950302e-14
PSMC2-12,0.2939783612444658,11.51441176499303,1.29582580126404e-11
RPL27-2,0.4434817675991931,10.214740062119063,6.849777825942672e-10
POLR2A-5,0.39373177025922923,11.65048769544891,5.6134202663720146e-24
CABP5-2,0.7952671809349567,10.278596850841803,2.6467668450192408e-36
DMRTC2-8,0.8480387544220197,9.946040635114082,2.278443468476824e-29
MAGEB3-7,0.5034005612752059,11.108833367627646,2.3708343481881243e-31
OLIG2-4,0.5243099486639762,10.544219700415235,1.295026640975946e-24
RPS3A-25,0.2862019330905909,12.132746762096305,7.771229508463268e-14
