Gene_ID,Well_ID,Score,LogP,OPI_Hit,#hitWell,#totalWell,rank,OPI_Rank,Cutoff_Rank,EXP_Rank
PSMD1,PSMD1-15,0.885185610849328,-0.0824482685264348,1,1,12,130,310,130,130
LYZL6,LYZL6-10,0.911120427628131,-0.0568677483218473,1,1,10,181,311,181,181
MRGPRD,MRGPRD-4,0.911716295077061,-0.0553215821218122,1,1,10,183,312,183,183
COPS4,COPS4-5,0.914164004259851,-0.0530785972654542,1,1,10,186,313,186,186
IL1F10,IL1F10-2,0.944545454545455,-0.0497275986225963,1,2,10,251,314,251,251
IL1F10,IL1F10-5,0.976350768168479,-0.0497275986225963,1,2,10,316,315,316,315
PSMC2,PSMC2-6,0.928778467908903,-0.0470496499421142,1,2,14,215,316,215,215
PSMC2,PSMC2-8,0.938684210526316,-0.0470496499421142,1,2,14,238,317,238,238
DMRTC2,DMRTC2-4,0.920120439249026,-0.046218930744129,1,2,10,196,318,196,196
RPL35A,RPL35A-3,0.972257571901247,-0.031096972432148,1,1,7,304,319,304,304
RPS11,RPS11-5,0.932327761924174,-0.0299261325258143,1,1,10,227,320,227,227
COPB1,COPB1-9,0.965103448275862,-0.0117012371008176,1,1,10,291,321,291,291
PSMA3,PSMA3-7,0.974866310160428,-0.0085933641696767,1,1,10,311,322,311,311
PSMD6,PSMD6-2,0.978181818181818,-0.00017545006309638,1,1,19,321,323,321,321
IL22,IL22-1,0.83664566165778,-1.98272338766854,0,7,10,60,999999,60,60
NUP133,NUP133-4,0.84974958263773,-0.893146308514462,0,2,10,79,999999,79,79
SPATA16,SPATA16-5,0.850947158524427,-1.73457974320331,0,5,10,81,999999,81,81
IL22,IL22-8,0.879884004884005,-1.98272338766854,0,7,10,122,999999,122,122
SPATA16,SPATA16-6,0.892286171063149,-1.73457974320331,0,5,10,143,999999,143,143
IL22,IL22-6,0.895175286358903,-1.98272338766854,0,7,10,149,999999,149,149
MAGEB3,MAGEB3-10,0.904948171327987,-2.2785029267448,0,7,10,170,999999,170,170
PSMB2,PSMB2-8,0.915300546448087,-0.0874149107837281,0,3,24,188,999999,188,188
MAGEB3,MAGEB3-1,0.916379903647626,-2.2785029267448,0,7,10,192,999999,192,192
KRT9,KRT9-7,0.922591743119266,-0.665460744538022,0,5,10,200,999999,200,200
RPL27,RPL27-3,0.928468830795748,-0.62877120847353,0,4,10,212,999999,212,212
COPZ1,COPZ1-6,0.931847250137036,-0.151952523155986,0,3,16,224,999999,224,224
PSMB2,PSMB2-24,0.943262411347518,-0.0874149107837281,0,3,24,249,999999,249,249
RPS24,RPS24-9,0.947783029484582,-0.0832980526725706,0,3,13,258,999999,258,258
KRT9,KRT9-8,0.962195565249,-0.665460744538022,0,5,10,287,999999,287,287
RPS7,RPS7-2,0.970398362462604,-0.346937742035159,0,3,8,298,999999,298,298
SPATA16,SPATA16-8,0.97235634958957,-1.73457974320331,0,5,10,306,999999,306,306
OTUD6A,OTUD6A-5,0.974247370330069,-1.13910516265956,0,6,10,310,999999,310,310
FAM71B,FAM71B-4,0.975083782602361,-3.88073193274767,0,8,10,313,999999,313,313
IL22,IL22-5,0.975096711798839,-1.98272338766854,0,7,10,314,999999,314,314
COPZ1,COPZ1-13,0.976077187417394,-0.151952523155986,0,3,16,315,999999,315,315
IL22,IL22-10,0.977195138604397,-1.98272338766854,0,7,10,318,999999,318,318
KRT9,KRT9-10,0.977980791754509,-0.665460744538022,0,5,10,319,999999,319,319
RPS9,RPS9-5,0.978282526399681,-1.55704095382297,0,3,10,323,999999,323,323
RPL27,RPL27-5,0.982053231939163,-0.62877120847353,0,4,10,332,999999,332,332
MAGEB3,MAGEB3-9,0.98534230039662,-2.2785029267448,0,7,10,336,999999,336,336
IL22,IL22-7,0.986466607825831,-1.98272338766854,0,7,10,337,999999,337,337
RPS24,RPS24-12,0.986871550052215,-0.0832980526725706,0,3,13,338,999999,338,338
KRT9,KRT9-6,0.990919857876036,-0.665460744538022,0,5,10,344,999999,344,344
RNASE9,RNASE9-8,0.992099898063201,-0.842380387513776,0,6,11,345,999999,345,345
OTUD6A,OTUD6A-9,0.992125984251969,-1.13910516265956,0,6,10,346,999999,346,346
VN1R2,VN1R2-1,0.995402721588819,-3.85786882621469,0,9,10,351,999999,351,351
DMRTC2,DMRTC2-2,0.997358224727017,-0.046218930744129,0,2,10,354,999999,354,354
NLRP5,NLRP5-9,0.998948475289169,-3.43059427351943,0,9,10,356,999999,356,356
RNASE9,RNASE9-1,1,-0.842380387513776,0,6,11,357,999999,358,358
TPH2,TPH2-4,1.00038066235249,-1.07611433817269,0,6,10,359,999999,999999,999999
OR12D2,OR12D2-7,1.0004159733777,-2.30105096487635,0,8,10,360,999999,999999,999999
DMRTC2,DMRTC2-10,1.00073626859078,-0.046218930744129,0,2,10,361,999999,999999,999999
CYP7A1,CYP7A1-10,1.00116572760832,-1.19952472989489,0,6,10,362,999999,999999,999999
NPHS2,NPHS2-3,1.00268250622725,-1.32789482298888,0,6,10,363,999999,999999,999999
LUZP4,LUZP4-10,1.003804017042,-2.27367703356888,0,7,10,364,999999,999999,999999
MAGEB3,MAGEB3-7,1.00406601291557,-2.2785029267448,0,7,10,365,999999,999999,999999
KRT74,KRT74-4,1.00412168792934,-1.51762252466515,0,7,10,366,999999,999999,999999
RNASE9,RNASE9-5,1.00412881915772,-0.842380387513776,0,6,11,367,999999,999999,999999
RNASE9,RNASE9-7,1.00504462553357,-0.842380387513776,0,6,11,368,999999,999999,999999
RPTN,RPTN-5,1.00652804642166,-1.41517400558737,0,6,10,369,999999,999999,999999
MRGPRD,MRGPRD-7,1.008,-0.0553215821218122,0,1,10,370,999999,999999,999999
CRYGB,CRYGB-7,1.00846645367412,-2.51252145374969,0,6,10,371,999999,999999,999999
RPTN,RPTN-10,1.00854283622163,-1.41517400558737,0,6,10,372,999999,999999,999999
TAS2R9,TAS2R9-3,1.00861326442722,-2.28279376660034,0,8,10,373,999999,999999,999999
DMRTB1,DMRTB1-6,1.00899958141482,-0.834504669986598,0,2,10,374,999999,999999,999999
RPS24,RPS24-2,1.00911577028259,-0.0832980526725706,0,3,13,375,999999,999999,999999
KRT9,KRT9-5,1.00989819004525,-0.665460744538022,0,5,10,376,999999,999999,999999
RPL34,RPL34-2,1.01008403361345,1,0,0,7,377,999999,999999,999999
OR9Q2,OR9Q2-2,1.01037165082109,-0.43327664721965,0,4,10,378,999999,999999,999999
KRT9,KRT9-1,1.01038062283737,-0.665460744538022,0,5,10,379,999999,999999,999999
TRIM42,TRIM42-8,1.01089799476896,-2.04790373613872,0,7,10,380,999999,999999,999999
LYZL6,LYZL6-1,1.01105300689327,-0.0568677483218473,0,1,10,381,999999,999999,999999
OR9Q2,OR9Q2-4,1.01111522786217,-0.43327664721965,0,4,10,382,999999,999999,999999
MAGEB3,MAGEB3-3,1.01165501165501,-2.2785029267448,0,7,10,383,999999,999999,999999
TAS2R13,TAS2R13-6,1.01207464324918,-3.09387494907527,0,8,10,384,999999,999999,999999
IL22,IL22-9,1.0122084548105,-1.98272338766854,0,7,10,385,999999,999999,999999
MAGEB3,MAGEB3-6,1.01254848277436,-2.2785029267448,0,7,10,386,999999,999999,999999
PIWIL3,PIWIL3-10,1.01410289892922,-0.952714994722415,0,6,10,387,999999,999999,999999
OR9Q2,OR9Q2-5,1.01428207090028,-0.43327664721965,0,4,10,388,999999,999999,999999
MRGPRD,MRGPRD-5,1.01431297709924,-0.0553215821218122,0,1,10,389,999999,999999,999999
MRGPRD,MRGPRD-2,1.01527431421446,-0.0553215821218122,0,1,10,390,999999,999999,999999
OTUD6A,OTUD6A-6,1.01528131511924,-1.13910516265956,0,6,10,391,999999,999999,999999
KRT77,KRT77-10,1.01581993569132,-3.30987541691071,0,9,10,392,999999,999999,999999
KRT25,KRT25-5,1.01706591514013,-0.854492320536679,0,5,10,393,999999,999999,999999
RXFP2,RXFP2-2,1.01760777170613,-2.62204831197866,0,8,10,394,999999,999999,999999
KRT9,KRT9-2,1.01760835913313,-0.665460744538022,0,5,10,395,999999,999999,999999
LYZL6,LYZL6-3,1.01775804661487,-0.0568677483218473,0,1,10,396,999999,999999,999999
DMRTB1,DMRTB1-3,1.01807735426009,-0.834504669986598,0,2,10,397,999999,999999,999999
DMRTB1,DMRTB1-7,1.0194489465154,-0.834504669986598,0,2,10,398,999999,999999,999999
FCRL4,FCRL4-10,1.02153460171441,-1.4752973986795,0,7,10,399,999999,999999,999999
DMRTB1,DMRTB1-9,1.02281606501016,-0.834504669986598,0,2,10,400,999999,999999,999999
CRYGB,CRYGB-1,1.0229059061307,-2.51252145374969,0,6,10,401,999999,999999,999999
DEFB129,DEFB129-9,1.02310516087238,-2.60146291566065,0,8,10,402,999999,999999,999999
PSMC2,PSMC2-10,1.02310924369748,-0.0470496499421142,0,2,14,403,999999,999999,999999
IL22,IL22-3,1.02392516639683,-1.98272338766854,0,7,10,404,999999,999999,999999
SPATA16,SPATA16-4,1.02414231257942,-1.73457974320331,0,5,10,405,999999,999999,999999
SPATA16,SPATA16-2,1.0249593054802,-1.73457974320331,0,5,10,406,999999,999999,999999
POU4F2,POU4F2-9,1.02548186867037,-4.77286097606837,0,8,10,407,999999,999999,999999
LUZP4,LUZP4-9,1.02575107296137,-2.27367703356888,0,7,10,408,999999,999999,999999
TRIM42,TRIM42-3,1.02647783251232,-2.04790373613872,0,7,10,409,999999,999999,999999
OR12D2,OR12D2-2,1.02684941794968,-2.30105096487635,0,8,10,410,999999,999999,999999
TPH2,TPH2-3,1.02708978328173,-1.07611433817269,0,6,10,411,999999,999999,999999
PSMC1,PSMC1-2,1.02771797631862,1,0,0,10,412,999999,999999,999999
HTR3D,HTR3D-1,1.027739090065,-0.636492471417331,0,5,10,413,999999,999999,999999
VN1R2,VN1R2-3,1.02780898876404,-3.85786882621469,0,9,10,414,999999,999999,999999
POU4F2,POU4F2-1,1.02915148360229,-4.77286097606837,0,8,10,415,999999,999999,999999
DMRTC2,DMRTC2-5,1.029521921128,-0.046218930744129,0,2,10,416,999999,999999,999999
PSMA3,PSMA3-9,1.03095809981318,-0.0085933641696767,0,1,10,417,999999,999999,999999
MRGPRD,MRGPRD-3,1.03116322122802,-0.0553215821218122,0,1,10,418,999999,999999,999999
TAS2R9,TAS2R9-8,1.03304255881575,-2.28279376660034,0,8,10,419,999999,999999,999999
RPL5,RPL5-10,1.03596766210196,1,0,0,10,420,999999,999999,999999
RNASE9,RNASE9-9,1.03598416696653,-0.842380387513776,0,6,11,421,999999,999999,999999
KRT25,KRT25-9,1.03602058319039,-0.854492320536679,0,5,10,422,999999,999999,999999
KRT9,KRT9-4,1.03764239722635,-0.665460744538022,0,5,10,423,999999,999999,999999
COPS8,COPS8-8,1.03931071620894,-1.09321859858393,0,1,16,424,999999,999999,999999
RPL9,RPL9-8,1.04087736789631,1,0,0,10,425,999999,999999,999999
CABP5,CABP5-5,1.04268292682927,-2.12379863893354,0,7,10,426,999999,999999,999999
ABCG8,ABCG8-10,1.04279971624498,-2.19339162046123,0,8,10,427,999999,999999,999999
DMRTC2,DMRTC2-7,1.04485016868426,-0.046218930744129,0,2,10,428,999999,999999,999999
CABP5,CABP5-9,1.04817087025676,-2.12379863893354,0,7,10,429,999999,999999,999999
ADH7,ADH7-1,1.04828747894441,-2.167166921417,0,8,10,430,999999,999999,999999
OC90,OC90-9,1.04905063291139,-0.557227910420428,0,5,10,431,999999,999999,999999
CABP5,CABP5-7,1.04946619217082,-2.12379863893354,0,7,10,432,999999,999999,999999
IL1F10,IL1F10-8,1.05,-0.0497275986225963,0,2,10,433,999999,999999,999999
TPH2,TPH2-5,1.05012111049003,-1.07611433817269,0,6,10,434,999999,999999,999999
CYP7A1,CYP7A1-4,1.05206964520368,-1.19952472989489,0,6,10,435,999999,999999,999999
IL1F10,IL1F10-9,1.05358012664394,-0.0497275986225963,0,2,10,436,999999,999999,999999
NLRP5,NLRP5-3,1.05358309736441,-3.43059427351943,0,9,10,437,999999,999999,999999
KRT9,KRT9-9,1.05492037566354,-0.665460744538022,0,5,10,438,999999,999999,999999
DEFB129,DEFB129-10,1.05754745405243,-2.60146291566065,0,8,10,439,999999,999999,999999
TAAR8,TAAR8-6,1.05774925962488,-3.71382456371015,0,9,10,440,999999,999999,999999
FCRL4,FCRL4-3,1.05895589558956,-1.4752973986795,0,7,10,441,999999,999999,999999
SPATA16,SPATA16-10,1.05907977130411,-1.73457974320331,0,5,10,442,999999,999999,999999
TGM6,TGM6-4,1.05929791271347,-4.93695016136624,0,13,14,443,999999,999999,999999
COPS2,COPS2-2,1.05948308627898,1,0,0,10,444,999999,999999,999999
MRGPRD,MRGPRD-6,1.05959246443676,-0.0553215821218122,0,1,10,445,999999,999999,999999
RPL30,RPL30-10,1.06003873466753,-0.265376240654502,0,1,10,446,999999,999999,999999
PSMD1,PSMD1-17,1.06012024048096,-0.0824482685264348,0,1,12,447,999999,999999,999999
COPS6,COPS6-9,1.06089032918301,1,0,0,10,448,999999,999999,999999
ADH7,ADH7-8,1.06129303106633,-2.167166921417,0,8,10,449,999999,999999,999999
NPHS2,NPHS2-9,1.06289184952978,-1.32789482298888,0,6,10,450,999999,999999,999999
HTR3D,HTR3D-3,1.06294768830041,-0.636492471417331,0,5,10,451,999999,999999,999999
LYZL6,LYZL6-9,1.06409861325116,-0.0568677483218473,0,1,10,452,999999,999999,999999
OTUD6A,OTUD6A-3,1.06433566433566,-1.13910516265956,0,6,10,453,999999,999999,999999
FAM71B,FAM71B-7,1.065150238697,-3.88073193274767,0,8,10,454,999999,999999,999999
RPS7,RPS7-7,1.06604426002766,-0.346937742035159,0,3,8,455,999999,999999,999999
PSMA3,PSMA3-4,1.06631142687981,-0.0085933641696767,0,1,10,456,999999,999999,999999
COPS8,COPS8-3,1.06733524355301,-1.09321859858393,0,1,16,457,999999,999999,999999
RPL5,RPL5-7,1.06761864762705,1,0,0,10,458,999999,999999,999999
RPL30,RPL30-3,1.06810810810811,-0.265376240654502,0,1,10,459,999999,999999,999999
RPTN,RPTN-9,1.0698381966533,-1.41517400558737,0,6,10,460,999999,999999,999999
DMRTC2,DMRTC2-6,1.06994397252847,-0.046218930744129,0,2,10,461,999999,999999,999999
HTR3D,HTR3D-8,1.07195203197868,-0.636492471417331,0,5,10,462,999999,999999,999999
OR9Q2,OR9Q2-6,1.07566302652106,-0.43327664721965,0,4,10,463,999999,999999,999999
SAGE1,SAGE1-9,1.07797270955166,-3.16707713387173,0,9,10,464,999999,999999,999999
ABCG8,ABCG8-8,1.08015440508629,-2.19339162046123,0,8,10,465,999999,999999,999999
RPS24,RPS24-11,1.08483516483516,-0.0832980526725706,0,3,13,466,999999,999999,999999
OC90,OC90-7,1.08565561748313,-0.557227910420428,0,5,10,467,999999,999999,999999
DMRTC2,DMRTC2-8,1.08688503857342,-0.046218930744129,0,2,10,468,999999,999999,999999
SPATA16,SPATA16-3,1.08720930232558,-1.73457974320331,0,5,10,469,999999,999999,999999
CRYGB,CRYGB-6,1.0872812633376,-2.51252145374969,0,6,10,470,999999,999999,999999
COPZ1,COPZ1-8,1.09331352154532,-0.151952523155986,0,3,16,471,999999,999999,999999
RPL9,RPL9-1,1.09416641989932,1,0,0,10,472,999999,999999,999999
KRT74,KRT74-10,1.0950852557673,-1.51762252466515,0,7,10,473,999999,999999,999999
NUP93,NUP93-3,1.09559987337765,1,0,0,11,474,999999,999999,999999
PIWIL3,PIWIL3-6,1.09675881792183,-0.952714994722415,0,6,10,475,999999,999999,999999
RNASE9,RNASE9-11,1.09704220671319,-0.842380387513776,0,6,11,476,999999,999999,999999
LYZL6,LYZL6-4,1.09704455227172,-0.0568677483218473,0,1,10,477,999999,999999,999999
OR9Q2,OR9Q2-8,1.09714285714286,-0.43327664721965,0,4,10,478,999999,999999,999999
MRGPRD,MRGPRD-1,1.09913793103448,-0.0553215821218122,0,1,10,479,999999,999999,999999
DMRTB1,DMRTB1-4,1.0999600159936,-0.834504669986598,0,2,10,480,999999,999999,999999
LYZL6,LYZL6-7,1.10065907729179,-0.0568677483218473,0,1,10,481,999999,999999,999999
OTUD6A,OTUD6A-10,1.10102335345054,-1.13910516265956,0,6,10,482,999999,999999,999999
FAM71B,FAM71B-9,1.10480015299292,-3.88073193274767,0,8,10,483,999999,999999,999999
PIWIL3,PIWIL3-9,1.10567936736161,-0.952714994722415,0,6,10,484,999999,999999,999999
OC90,OC90-8,1.10586944596818,-0.557227910420428,0,5,10,485,999999,999999,999999
PSMD1,PSMD1-14,1.10807291666667,-0.0824482685264348,0,1,12,486,999999,999999,999999
FCRL4,FCRL4-9,1.10810810810811,-1.4752973986795,0,7,10,487,999999,999999,999999
CYP7A1,CYP7A1-6,1.1103515625,-1.19952472989489,0,6,10,488,999999,999999,999999
DMRTB1,DMRTB1-8,1.11092985318108,-0.834504669986598,0,2,10,489,999999,999999,999999
PSMB3,PSMB3-10,1.11324871082904,-0.127896183189183,0,2,10,490,999999,999999,999999
IL1F10,IL1F10-7,1.11519812740344,-0.0497275986225963,0,2,10,491,999999,999999,999999
COPS2,COPS2-7,1.11687887691805,1,0,0,10,492,999999,999999,999999
NPHS2,NPHS2-2,1.11830023489216,-1.32789482298888,0,6,10,493,999999,999999,999999
CYP7A1,CYP7A1-8,1.11865581153646,-1.19952472989489,0,6,10,494,999999,999999,999999
RPL30,RPL30-9,1.11902006172839,-0.265376240654502,0,1,10,495,999999,999999,999999
LYZL6,LYZL6-5,1.12001078748652,-0.0568677483218473,0,1,10,496,999999,999999,999999
COPS8,COPS8-11,1.12063492063492,-1.09321859858393,0,1,16,497,999999,999999,999999
TRIM42,TRIM42-7,1.12191833590139,-2.04790373613872,0,7,10,498,999999,999999,999999
DMRTC2,DMRTC2-9,1.12192723697148,-0.046218930744129,0,2,10,499,999999,999999,999999
TAS2R13,TAS2R13-4,1.122763726095,-3.09387494907527,0,8,10,500,999999,999999,999999
SPATA16,SPATA16-1,1.12521357090554,-1.73457974320331,0,5,10,501,999999,999999,999999
RPL35A,RPL35A-7,1.1260752688172,-0.031096972432148,0,1,7,502,999999,999999,999999
IL1F10,IL1F10-4,1.12719189923438,-0.0497275986225963,0,2,10,503,999999,999999,999999
LYZL6,LYZL6-8,1.12719919110212,-0.0568677483218473,0,1,10,504,999999,999999,999999
OC90,OC90-6,1.12835949258224,-0.557227910420428,0,5,10,505,999999,999999,999999
POLA1,POLA1-6,1.13288920056101,1,0,0,10,506,999999,999999,999999
PSMA3,PSMA3-5,1.13325867861142,-0.0085933641696767,0,1,10,507,999999,999999,999999
IL1F10,IL1F10-6,1.13336192109777,-0.0497275986225963,0,2,10,508,999999,999999,999999
MRGPRD,MRGPRD-9,1.13538873994638,-0.0553215821218122,0,1,10,509,999999,999999,999999
COPS2,COPS2-1,1.1355223880597,1,0,0,10,510,999999,999999,999999
RPL27,RPL27-9,1.13780804150454,-0.62877120847353,0,4,10,511,999999,999999,999999
PSMB3,PSMB3-2,1.14064451661254,-0.127896183189183,0,2,10,512,999999,999999,999999
KRT74,KRT74-7,1.14174311926605,-1.51762252466515,0,7,10,513,999999,999999,999999
DMRTB1,DMRTB1-10,1.14604734256364,-0.834504669986598,0,2,10,514,999999,999999,999999
POLR2D,POLR2D-10,1.14618727775583,1,0,0,10,515,999999,999999,999999
HTR3D,HTR3D-5,1.15631691648822,-0.636492471417331,0,5,10,516,999999,999999,999999
OLIG2,OLIG2-5,1.15665356541269,-3.22129850217963,0,9,10,517,999999,999999,999999
RPS11,RPS11-6,1.15694480774261,-0.0299261325258143,0,1,10,518,999999,999999,999999
COPS8,COPS8-13,1.15734745928978,-1.09321859858393,0,1,16,519,999999,999999,999999
DMRTC2,DMRTC2-3,1.15765920826162,-0.046218930744129,0,2,10,520,999999,999999,999999
DMRTC2,DMRTC2-1,1.15892094017094,-0.046218930744129,0,2,10,521,999999,999999,999999
RPS8,RPS8-9,1.15903211078983,1,0,0,10,522,999999,999999,999999
NPHS2,NPHS2-5,1.15910055154858,-1.32789482298888,0,6,10,523,999999,999999,999999
COPS2,COPS2-8,1.16110273530045,1,0,0,10,524,999999,999999,999999
KRT25,KRT25-3,1.16160835105355,-0.854492320536679,0,5,10,525,999999,999999,999999
RPL36,RPL36-4,1.16547992025064,-0.409903609033018,0,1,10,526,999999,999999,999999
RPS7,RPS7-4,1.16615905245347,-0.346937742035159,0,3,8,527,999999,999999,999999
DMRTB1,DMRTB1-1,1.16705637828007,-0.834504669986598,0,2,10,528,999999,999999,999999
LHX5,LHX5-3,1.17172832689122,-3.72644144922556,0,9,10,529,999999,999999,999999
RPL5,RPL5-9,1.17507473841555,1,0,0,10,530,999999,999999,999999
RXFP2,RXFP2-6,1.17596471885336,-2.62204831197866,0,8,10,531,999999,999999,999999
RPS11,RPS11-8,1.17710843373494,-0.0299261325258143,0,1,10,532,999999,999999,999999
NUP54,NUP54-2,1.17729226361032,1,0,0,11,533,999999,999999,999999
RNASE9,RNASE9-4,1.18014440433213,-0.842380387513776,0,6,11,534,999999,999999,999999
CRYGB,CRYGB-8,1.18238993710692,-2.51252145374969,0,6,10,535,999999,999999,999999
NUP205,NUP205-6,1.1826636251974,1,0,0,10,536,999999,999999,999999
RPS24,RPS24-3,1.18537787513691,-0.0832980526725706,0,3,13,537,999999,999999,999999
NUP93,NUP93-5,1.18890952507296,1,0,0,11,538,999999,999999,999999
RPL30,RPL30-2,1.19281785829829,-0.265376240654502,0,1,10,539,999999,999999,999999
RPS19,RPS19-1,1.19320255474453,1,0,0,10,540,999999,999999,999999
IL1F10,IL1F10-10,1.19574036511156,-0.0497275986225963,0,2,10,541,999999,999999,999999
IL1F10,IL1F10-3,1.19693396226415,-0.0497275986225963,0,2,10,542,999999,999999,999999
COPS8,COPS8-5,1.19827033952594,-1.09321859858393,0,1,16,543,999999,999999,999999
OTUD6A,OTUD6A-8,1.20287356321839,-1.13910516265956,0,6,10,544,999999,999999,999999
NPSR1,NPSR1-10,1.20490998363339,-3.32110955037312,0,9,10,545,999999,999999,999999
RPL9,RPL9-5,1.20567375886525,1,0,0,10,546,999999,999999,999999
LYZL6,LYZL6-2,1.20673863264639,-0.0568677483218473,0,1,10,547,999999,999999,999999
HTR3D,HTR3D-7,1.2070457354759,-0.636492471417331,0,5,10,548,999999,999999,999999
MRGPRD,MRGPRD-10,1.20929407591344,-0.0553215821218122,0,1,10,549,999999,999999,999999
OR9Q2,OR9Q2-7,1.20932277924362,-0.43327664721965,0,4,10,550,999999,999999,999999
TPH2,TPH2-8,1.21096543504172,-1.07611433817269,0,6,10,551,999999,999999,999999
RPS8,RPS8-1,1.21416018076827,1,0,0,10,552,999999,999999,999999
KRT25,KRT25-4,1.21672771672772,-0.854492320536679,0,5,10,553,999999,999999,999999
POLR2F,POLR2F-7,1.21856683683116,1,0,0,10,554,999999,999999,999999
POLA1,POLA1-10,1.21896383186706,1,0,0,10,555,999999,999999,999999
IL1F10,IL1F10-1,1.22073578595318,-0.0497275986225963,0,2,10,556,999999,999999,999999
KRT25,KRT25-2,1.2243033348561,-0.854492320536679,0,5,10,557,999999,999999,999999
RPL3,RPL3-5,1.23284363050916,1,0,0,11,558,999999,999999,999999
PSMB2,PSMB2-11,1.23375834851245,-0.0874149107837281,0,3,24,559,999999,999999,999999
PIWIL3,PIWIL3-5,1.24094881398252,-0.952714994722415,0,6,10,560,999999,999999,999999
LUZP4,LUZP4-1,1.24660018132366,-2.27367703356888,0,7,10,561,999999,999999,999999
MRGPRD,MRGPRD-8,1.25125925925926,-0.0553215821218122,0,1,10,562,999999,999999,999999
PSMD1,PSMD1-16,1.25193167954453,-0.0824482685264348,0,1,12,563,999999,999999,999999
RPTN,RPTN-4,1.26155580608794,-1.41517400558737,0,6,10,564,999999,999999,999999
COPS8,COPS8-1,1.26733890801771,-1.09321859858393,0,1,16,565,999999,999999,999999
RPS27,RPS27-4,1.27104111986002,1,0,0,5,566,999999,999999,999999
COPZ1,COPZ1-9,1.27589852008457,-0.151952523155986,0,3,16,567,999999,999999,999999
IL22,IL22-2,1.27771911298838,-1.98272338766854,0,7,10,568,999999,999999,999999
NUP205,NUP205-3,1.28196912321585,1,0,0,10,569,999999,999999,999999
NUP98,NUP98-15,1.28233205090263,1,0,0,16,570,999999,999999,999999
POLR2F,POLR2F-4,1.29733520336606,1,0,0,10,571,999999,999999,999999
RPL9,RPL9-4,1.30416068866571,1,0,0,10,572,999999,999999,999999
PSMC1,PSMC1-3,1.30842867149194,1,0,0,10,573,999999,999999,999999
POLA1,POLA1-9,1.31159420289855,1,0,0,10,574,999999,999999,999999
COPZ1,COPZ1-15,1.33406181704652,-0.151952523155986,0,3,16,575,999999,999999,999999
COPS6,COPS6-3,1.34044065387349,1,0,0,10,576,999999,999999,999999
POLR2D,POLR2D-5,1.35256780150029,1,0,0,10,577,999999,999999,999999
RPS11,RPS11-4,1.35552913198573,-0.0299261325258143,0,1,10,578,999999,999999,999999
NUP54,NUP54-9,1.35850535667625,1,0,0,11,579,999999,999999,999999
COPS8,COPS8-16,1.36593059936909,-1.09321859858393,0,1,16,580,999999,999999,999999
RPL3,RPL3-3,1.37228979375992,1,0,0,11,581,999999,999999,999999
COPZ1,COPZ1-7,1.37607244995234,-0.151952523155986,0,3,16,582,999999,999999,999999
NUP54,NUP54-16,1.37631887456038,1,0,0,11,583,999999,999999,999999
RPS24,RPS24-13,1.38487208008899,-0.0832980526725706,0,3,13,584,999999,999999,999999
RPL5,RPL5-1,1.3961983961984,1,0,0,10,585,999999,999999,999999
COPS8,COPS8-15,1.39710144927536,-1.09321859858393,0,1,16,586,999999,999999,999999
PSMD7,PSMD7-3,1.39747859181732,1,0,0,10,587,999999,999999,999999
RPS8,RPS8-3,1.40682266704257,1,0,0,10,588,999999,999999,999999
RPS24,RPS24-10,1.41473317865429,-0.0832980526725706,0,3,13,589,999999,999999,999999
NUP98,NUP98-11,1.41993957703927,1,0,0,16,590,999999,999999,999999
NUP98,NUP98-10,1.42071065989848,1,0,0,16,591,999999,999999,999999
NUP54,NUP54-10,1.42768466790813,1,0,0,11,592,999999,999999,999999
RPS24,RPS24-4,1.4296948137053,-0.0832980526725706,0,3,13,593,999999,999999,999999
OC90,OC90-1,1.43373493975904,-0.557227910420428,0,5,10,594,999999,999999,999999
NUP98,NUP98-4,1.46620570440795,1,0,0,16,595,999999,999999,999999
PSMD7,PSMD7-6,1.47112676056338,1,0,0,10,596,999999,999999,999999
NUP133,NUP133-10,1.48568111455108,-0.893146308514462,0,2,10,597,999999,999999,999999
COPS8,COPS8-14,1.4982422499201,-1.09321859858393,0,1,16,598,999999,999999,999999
RPL11,RPL11-6,1.50605326876513,1,0,0,10,599,999999,999999,999999
LYZL6,LYZL6-6,1.51844798857415,-0.0568677483218473,0,1,10,600,999999,999999,999999
RPS27,RPS27-2,1.51990151826016,1,0,0,5,601,999999,999999,999999
RPS24,RPS24-6,1.52420881796051,-0.0832980526725706,0,3,13,602,999999,999999,999999
POLR2F,POLR2F-10,1.53593913955929,1,0,0,10,603,999999,999999,999999
PSMB2,PSMB2-22,1.53680634201586,-0.0874149107837281,0,3,24,604,999999,999999,999999
RPL3,RPL3-7,1.57306930693069,1,0,0,11,605,999999,999999,999999
COPA,COPA-3,1.57654941373534,-0.784703303330054,0,1,10,606,999999,999999,999999
RPL3,RPL3-6,1.58146744746814,1,0,0,11,607,999999,999999,999999
RPS24,RPS24-8,1.58301941466242,-0.0832980526725706,0,3,13,608,999999,999999,999999
NUP205,NUP205-4,1.58542617960426,1,0,0,10,609,999999,999999,999999
COPZ1,COPZ1-14,1.59668012561687,-0.151952523155986,0,3,16,610,999999,999999,999999
COPS8,COPS8-6,1.60669456066946,-1.09321859858393,0,1,16,611,999999,999999,999999
NUP98,NUP98-9,1.63721940622737,1,0,0,16,612,999999,999999,999999
